chromosome_index position alt_count ref_count
1 64036710 35 6
1 146408160 59 129
1 201009019 10 29
2 20840695 33 38
2 47185669 22 25
2 237074887 14 19
3 128202738 13 43
3 170723133 10 46
4 13604281 30 50
6 29054540 3 9
6 31937190 15 20
7 75048006 22 31
8 10480360 21 49
8 110980696 10 31
8 146202988 22 39
9 35100719 12 22
9 96318801 22 49
9 124110391 22 45
9 131107639 27 55
11 22399931 24 30
11 45869043 5 5
12 64491140 18 30
14 23078791 28 16
15 28501459 26 99
15 41793952 15 53
16 1814328 19 22
17 17129630 25 26
17 36091616 18 30
17 40441970 9 16
18 29171771 9 10
19 39973541 10 159
19 50813026 13 29
22 20458608 29 181
22 37480028 5 15
