chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	121482979	1	1	2
1	144007049	249224388	2	1	3
2	12784	243089456	2	1	3
3	60345	197896118	1	1	2
4	12281	191027923	2	1	3
5	15532	180790320	2	1	3
6	149661	171051005	1	1	2
7	43259	11568345	2	2	4
7	11568530	11902352	2	0	2
7	11904138	159127004	2	2	4
8	31254	22374565	2	2	4
8	22376734	23992999	2	0	2
8	23993046	136828170	2	2	4
8	136828390	137976417	2	0	2
8	137976964	146298155	2	1	3
9	46587	141091394	1	1	2
10	72759	64268345	1	1	2
10	64269110	74095884	2	1	3
10	74098345	78780491	6	1	7
10	78780536	85313727	7	1	8
10	85314546	85807497	4	1	5
10	85807535	100116245	1	1	2
10	100116611	100234488	4	1	5
10	100236376	135506704	1	1	2
11	198572	49966514	2	0	2
11	49969977	134944770	2	1	3
12	150442	131568229	2	0	2
12	131568675	133778189	1	1	2
13	19026949	115108397	2	1	3
14	19002124	62556723	2	1	3
14	62556950	107285437	1	1	2
15	20016328	25909629	2	1	3
15	25912339	56218613	2	0	2
15	56221406	102469040	2	1	3
16	60777	90287535	2	1	3
17	526	25674344	2	0	2
17	25685052	81049726	2	1	3
18	48133	21114700	3	3	6
18	21114917	21799880	2	0	2
18	21801732	25594955	3	2	5
18	25596581	37311340	2	0	2
18	37313268	78015057	1	1	2
19	90910	28319734	1	1	2
19	28319922	59097854	2	1	3
20	61305	62956153	2	1	3
21	10736871	48096957	1	1	2
22	16052528	51234455	3	0	3
