chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	37663143	2	0	2
1	37663172	38943198	2	2	4
1	38943545	42034715	5	2	7
1	42035643	43373531	3	2	5
1	43373842	45144326	5	2	7
1	45144850	48085268	3	2	5
1	48090146	49389547	5	2	7
1	49390336	51067762	2	2	4
1	51069957	54029893	4	2	6
1	54030132	55922020	9	2	11
1	55922985	59277183	7	2	9
1	59283572	121482979	4	2	6
1	144007049	249224388	3	3	6
2	12784	243089456	2	2	4
3	60345	197896118	2	2	4
4	12281	191027923	2	2	4
5	15532	180790320	2	2	4
6	149661	171051005	2	2	4
7	43259	159127004	2	2	4
8	31254	146298155	2	2	4
9	46587	92342516	2	2	4
9	92342790	141091394	4	2	6
10	72759	135506704	2	2	4
11	198572	9349063	2	2	4
11	9352745	14235986	7	2	9
11	14236058	17685643	5	2	7
11	17687443	18424939	7	2	9
11	18425018	22183812	4	2	6
11	22186067	25277167	5	2	7
11	25281525	32215932	9	2	11
11	32217436	33537498	6	2	8
11	33538082	35179228	2	2	4
11	35179651	35740102	5	2	7
11	35745230	68013144	2	2	4
11	68013443	72187941	4	2	6
11	72188278	76760040	2	2	4
11	76762878	82824210	2	1	3
11	82825219	134944770	2	0	2
12	150442	133778189	2	2	4
13	19026949	115108397	2	0	2
14	19002124	107285437	2	2	4
15	20016328	102469040	2	2	4
16	60777	90287535	2	2	4
17	526	81049726	2	2	4
18	48133	78015057	1	1	2
19	90910	59097854	2	2	4
20	61305	62956153	2	2	4
21	10736871	48096957	2	2	4
22	16052528	51234455	2	2	4
