chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	103412061	1	1	2
1	103416690	104303403	1	0	1
1	104303501	249224388	1	1	2
2	12784	146095570	1	1	2
2	146099455	146891073	1	0	1
2	146893190	243089456	1	1	2
3	60345	143139592	1	1	2
3	143140428	146884855	2	1	3
3	146885197	197896118	1	1	2
4	12281	64574319	1	1	2
4	64574964	64697530	1	0	1
4	64697609	64708208	2	1	3
4	64708223	68076140	1	0	1
4	68078033	191027923	1	1	2
5	15532	180790320	1	1	2
6	149661	87766840	1	1	2
6	87770653	87901977	1	0	1
6	87909328	119890228	1	1	2
6	119894240	119992869	1	0	1
6	119993046	135285832	1	1	2
6	135296835	136757430	1	0	1
6	136762251	171051005	1	1	2
7	43259	124580327	1	1	2
7	124583357	126155998	1	0	1
7	126157356	126235975	2	0	2
7	126237777	127074202	1	0	1
7	127076923	159127004	1	1	2
8	31254	42778558	1	0	1
8	42783675	43786802	16	0	16
8	43824048	146298155	5	1	6
9	46587	141091394	1	1	2
10	72759	135506704	1	1	2
11	198572	63028162	1	1	2
11	63033268	70458865	3	1	4
11	70459106	89498362	2	1	3
11	89501966	125038454	2	0	2
11	125039383	134944770	2	1	3
12	150442	133778189	1	1	2
13	19026949	23350341	2	1	3
13	23350509	29051621	1	1	2
13	29051717	38680565	2	1	3
13	38684147	115108397	1	0	1
14	19002124	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	34011283	1	1	2
16	34012168	35283226	3	1	4
16	46463782	47379995	5	1	6
16	47387176	75620948	1	0	1
16	75620966	75688917	1	1	2
16	75689521	90287535	1	0	1
17	526	81049726	1	1	2
18	48133	78015057	1	1	2
19	90910	59097854	1	1	2
20	61305	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	51234455	1	1	2
