chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	121482979	1	1	2
1	144007049	249224388	4	1	5
2	12784	15729268	1	1	2
2	15729583	16896756	2	1	3
2	16896822	52700469	1	1	2
2	52701987	53341306	1	0	1
2	53341484	135002997	1	1	2
2	135003922	137032398	2	0	2
2	137034466	148280262	1	1	2
2	148282050	149883106	2	0	2
2	149886157	243089456	1	1	2
3	60345	76141753	1	1	2
3	76142136	76555864	2	0	2
3	76556952	197896118	1	1	2
4	12281	9899633	1	1	2
4	9899855	10597569	2	1	3
4	10598015	47824550	1	1	2
4	47825159	53726099	2	0	2
4	53726440	191027923	1	1	2
5	15532	180790320	1	1	2
6	149661	128296582	1	1	2
6	128297346	129105033	2	0	2
6	129105696	171051005	1	1	2
7	43259	159127004	1	1	2
8	31254	146298155	1	1	2
9	46587	125418057	1	1	2
9	125422424	126717598	2	0	2
9	126718188	141091394	1	1	2
10	72759	3940618	1	1	2
10	3941175	3950614	0	0	0
10	3951492	83413333	1	1	2
10	83413941	135506704	2	0	2
11	198572	134944770	1	1	2
12	150442	133778189	1	1	2
13	19026949	115108397	1	1	2
14	19002124	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	70842097	1	1	2
16	70854381	71202489	3	1	4
16	71202797	90287535	1	1	2
17	526	81049726	1	1	2
18	48133	78015057	1	1	2
19	90910	59097854	1	1	2
20	61305	62956153	1	1	2
21	10736871	34692958	1	1	2
21	34693011	35161175	2	1	3
21	35161947	48096957	1	1	2
22	16052528	51234455	1	1	2
