chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	790327	5067161	1.0	1.0	2.0
1	5067162	5227439	1.0	1.0	2.0
1	5227440	16937500	1.0	1.0	2.0
1	16937501	26935112	1.0	1.0	2.0
1	26935113	37959558	1.0	0.0	1.0
1	37959559	57377923	1.0	1.0	2.0
1	57377924	58823906	2.0	1.0	3.0
1	58823907	103739936	1.0	1.0	2.0
1	103739937	107970000	2.0	1.0	3.0
1	107970001	118765534	1.0	1.0	2.0
1	118765535	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	143769291	1.0	1.0	2.0
1	143769292	216069994	2.0	2.0	4.0
1	216069995	216689995	2.0	2.0	4.0
1	216689996	233208611	2.0	2.0	4.0
1	233208612	233330648	1.0	1.0	2.0
1	233330649	234150010	3.0	2.0	5.0
1	234150011	240459972	2.0	2.0	4.0
1	240459973	249250620	2.0	2.0	4.0
2	50972	14519992	1.0	1.0	2.0
2	14519993	14783348	1.0	1.0	2.0
2	14783349	19657060	1.0	1.0	2.0
2	19657061	29909988	1.0	1.0	2.0
2	29909989	40650019	1.0	1.0	2.0
2	40650020	58105358	1.0	1.0	2.0
2	58105359	60227059	1.0	1.0	2.0
2	60227060	66350918	1.0	1.0	2.0
2	66350919	67130001	1.0	1.0	2.0
2	67130002	68223525	1.0	1.0	2.0
2	68223526	84729890	1.0	1.0	2.0
2	84729891	89179989	1.0	1.0	2.0
2	89179990	90499999	1.0	1.0	2.0
2	90500000	96799999	1.0	1.0	2.0
2	96800000	103539141	1.0	1.0	2.0
2	103539142	116990025	1.0	1.0	2.0
2	116990026	123437837	1.0	1.0	2.0
2	123437838	123939987	1.0	1.0	2.0
2	123939988	124330055	1.0	1.0	2.0
2	124330056	126600027	1.0	1.0	2.0
2	126600028	140269995	1.0	1.0	2.0
2	140269996	141690503	1.0	1.0	2.0
2	141690504	142829998	1.0	1.0	2.0
2	142829999	145997702	1.0	1.0	2.0
2	145997703	159008248	1.0	1.0	2.0
2	159008249	198964163	1.0	1.0	2.0
2	198964164	217968214	1.0	1.0	2.0
2	217968215	226229987	1.0	1.0	2.0
2	226229988	231510299	1.0	1.0	2.0
2	231510300	231518777	1.0	1.0	2.0
2	231518778	242985695	1.0	1.0	2.0
3	106570	1066152	1.0	1.0	2.0
3	1066153	22371971	1.0	1.0	2.0
3	22371972	26660113	1.0	1.0	2.0
3	26660114	27965386	1.0	1.0	2.0
3	27965387	30204272	1.0	1.0	2.0
3	30204273	30374609	2.0	2.0	4.0
3	30374610	30499929	3.0	3.0	6.0
3	30499930	31242256	1.0	1.0	2.0
3	31242257	31899592	2.0	1.0	3.0
3	31899593	34429961	1.0	1.0	2.0
3	34429962	59740003	1.0	1.0	2.0
3	59740004	63057155	1.0	1.0	2.0
3	63057156	87899999	1.0	1.0	2.0
3	87900000	94490004	1.0	1.0	2.0
3	94490005	98824726	1.0	1.0	2.0
3	98824727	139439896	1.0	1.0	2.0
3	139439897	143299845	1.0	1.0	2.0
3	143299846	198022429	1.0	1.0	2.0
4	50084	10330395	1.0	1.0	2.0
4	10330396	10680107	1.0	1.0	2.0
4	10680108	11119922	1.0	1.0	2.0
4	11119923	13841417	1.0	1.0	2.0
4	13841418	18399991	1.0	1.0	2.0
4	18399992	18565034	2.0	2.0	4.0
4	18565035	29290018	1.0	1.0	2.0
4	29290019	31899435	1.0	1.0	2.0
4	31899436	48199999	1.0	1.0	2.0
4	48200000	52699999	1.0	1.0	2.0
4	52700000	136674172	1.0	1.0	2.0
4	136674173	136775093	2.0	2.0	4.0
4	136775094	158210122	1.0	1.0	2.0
4	158210123	168362765	1.0	1.0	2.0
4	168362766	168364758	1.0	1.0	2.0
4	168364759	190749943	1.0	1.0	2.0
5	50017	849604	1.0	1.0	2.0
5	849605	24532460	2.0	1.0	3.0
5	24532461	24571828	3.0	1.0	4.0
5	24571829	31119907	2.0	1.0	3.0
5	31119908	46099999	2.0	1.0	3.0
