chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	39406644	1	1	2
1	39406897	46905802	2	1	3
1	46906144	54752987	3	1	4
1	54754848	249224388	1	1	2
2	12784	77289226	2	1	3
2	77290550	77828086	3	1	4
2	77833745	207261241	2	1	3
2	207262672	243089456	1	1	2
3	60345	3297593	1	1	2
3	3304796	3410053	2	1	3
3	3412810	90182383	1	1	2
3	90184651	197896118	2	1	3
4	12281	191027923	1	1	2
5	15532	66454953	2	0	2
5	66460390	72473814	3	0	3
5	72473899	74400386	2	0	2
5	74400604	118456771	3	0	3
5	118456936	118844563	4	0	4
5	118850675	180790320	3	0	3
6	149661	76445518	2	1	3
6	76446587	171051005	1	1	2
7	43259	1620854	4	1	5
7	1621247	159127004	2	1	3
8	31254	146298155	2	2	4
9	46587	47217176	2	1	3
9	65616971	88034797	2	0	2
9	88035532	89040073	3	0	3
9	89040482	127121154	3	1	4
9	127121306	141091394	1	1	2
10	72759	135506704	1	1	2
11	198572	73345520	1	1	2
11	73345882	134944770	2	1	3
12	150442	32137447	6	2	8
12	32138410	32713532	7	3	10
12	32713919	34854498	7	2	9
12	37857751	63025851	2	2	4
12	63026641	133778189	2	1	3
13	19026949	115108397	1	1	2
14	19002124	32694410	1	1	2
14	32694974	38037149	3	1	4
14	38045262	107285437	2	1	3
15	20016328	67278433	2	0	2
15	67280140	102469040	2	1	3
16	60777	81466895	2	1	3
16	81469090	90287535	2	0	2
17	526	81049726	2	1	3
18	48133	78015057	1	1	2
19	90910	59097854	1	1	2
20	61305	62956153	2	1	3
21	10736871	48096957	2	1	3
22	16052528	26735813	2	1	3
22	26737148	27051299	3	1	4
22	27051338	32882121	2	1	3
22	32882808	51234455	1	1	2
