chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	118133768	2	2	4
1	118136474	118938678	7	2	9
1	118939811	121482979	5	2	7
1	144007049	149758041	4	2	6
1	149769972	154093895	10	2	12
1	154102098	249224388	5	2	7
2	12784	51987720	3	2	5
2	51988634	243089456	4	2	6
3	60345	197896118	2	2	4
4	12281	148339585	2	2	4
4	148340933	191027923	2	1	3
5	15532	103044062	3	2	5
5	103044623	140751007	3	0	3
5	140753245	180790320	3	2	5
6	149661	32161366	3	1	4
6	32161430	33095162	2	0	2
6	33095176	162369869	2	2	4
6	162370784	162681105	1	1	2
6	162681725	171051005	2	2	4
7	43259	40328843	7	1	8
7	40330516	110191916	7	2	9
7	110192161	110591497	4	2	6
7	110592055	159127004	7	2	9
8	31254	34985956	2	0	2
8	34986499	42667562	4	0	4
8	42675912	83516404	4	2	6
8	83516626	146298155	7	2	9
9	46587	141091394	4	2	6
10	72759	135506704	2	2	4
11	198572	134944770	2	2	4
12	150442	43503454	2	2	4
12	43503809	46514396	2	0	2
12	46514889	133778189	2	2	4
13	19026949	68196847	5	4	9
13	68197291	68478012	4	2	6
13	68486830	115108397	5	4	9
14	19002124	107285437	2	2	4
15	20016328	102469040	3	2	5
16	60777	6551071	2	2	4
16	6551089	6632488	2	0	2
16	6632615	6838349	2	2	4
16	6838885	6890529	0	0	0
16	6891365	6973049	2	0	2
16	6974580	78502389	2	2	4
16	78502669	78807234	2	1	3
16	78807256	90287535	2	2	4
17	526	22227741	2	0	2
17	22227836	45017859	2	2	4
17	45018463	45960865	2	0	2
17	45964776	51903031	2	2	4
17	51903167	56957890	2	0	2
17	56963138	73662087	2	2	4
17	73667033	81049726	4	2	6
18	48133	47650846	4	2	6
18	47651001	60424093	4	0	4
18	60424354	62821827	4	2	6
18	62822004	69838075	3	2	5
18	69839047	78015057	4	2	6
19	90910	59097854	2	2	4
20	61305	62956153	7	2	9
21	10736871	48096957	2	2	4
22	16052528	51234455	2	2	4
