chromosome_index position alt_count ref_count
1 13942453 10 240
1 109808777 16 357
1 113244218 22 407
1 158435396 13 246
1 247150257 12 196
1 248309257 23 913
2 20870689 4 46
2 27602967 35 946
2 97426885 8 162
3 38601865 8 193
3 48667366 13 220
6 35088799 25 580
7 48494876 7 73
8 30705431 14 391
8 80954871 11 300
8 144895217 3 22
9 101911492 10 178
11 124761327 13 187
15 89074164 29 251
16 2160250 21 178
16 74729301 18 503
17 7578212 10 185
17 28511942 12 210
17 38859689 18 550
18 48593400 23 381
19 56466067 11 300
20 58318299 9 238
