chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	249224388	1	1	2
2	12784	139434005	1	1	2
2	139434161	141455758	2	1	3
2	141456143	243089456	1	1	2
3	60345	197896118	1	1	2
4	12281	45614684	2	0	2
4	45618820	49309854	1	0	1
4	49503166	191027923	1	1	2
5	15532	14453522	1	0	1
5	14453775	180790320	1	1	2
6	149661	171051005	1	1	2
7	43259	741492	1	0	1
7	746917	157460788	1	1	2
7	157462095	159127004	3	1	4
8	31254	1240053	3	1	4
8	1240600	11746776	1	1	2
8	11747179	23603679	1	0	1
8	23604431	90964017	1	1	2
8	90969862	91533118	3	1	4
8	91533361	123946818	2	1	3
8	123947549	133989290	4	1	5
8	133991649	136199483	3	1	4
8	136199694	136986018	4	1	5
8	136987791	146298155	1	0	1
9	46587	140141301	1	1	2
9	140151409	141091394	2	1	3
10	72759	135506704	1	1	2
11	198572	13297297	1	0	1
11	13301921	134944770	1	1	2
12	150442	133778189	1	1	2
13	19026949	115108397	1	1	2
14	19002124	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	90287535	1	1	2
17	526	81049726	1	1	2
18	48133	78015057	1	1	2
19	90910	59097854	1	1	2
20	61305	19775721	1	1	2
20	19782288	24850415	1	0	1
20	24851764	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	51234455	1	1	2
