chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	10001	2339238	3.0	0.0	3.0
1	2339239	2339997	3.0	0.0	3.0
1	2339998	3680494	3.0	0.0	3.0
1	3680495	3759207	5.0	0.0	5.0
1	3759208	3791772	5.0	0.0	5.0
1	3791773	4031181	5.0	0.0	5.0
1	4031182	6124741	3.0	0.0	3.0
1	6124742	6190560	4.0	0.0	4.0
1	6190561	7328059	3.0	0.0	3.0
1	7328060	7347637	3.0	0.0	3.0
1	7347638	10913648	3.0	0.0	3.0
1	10913649	11004984	4.0	0.0	4.0
1	11004985	13825513	3.0	0.0	3.0
1	13825514	14455456	3.0	0.0	3.0
1	14455457	14457580	3.0	0.0	3.0
1	14457581	15355406	3.0	0.0	3.0
1	15355407	15391760	5.0	0.0	5.0
1	15391761	18698360	2.0	0.0	2.0
1	18698361	18699670	2.0	0.0	2.0
1	18699671	21787091	2.0	0.0	2.0
1	21787092	21787306	2.0	0.0	2.0
1	21787307	25466598	2.0	0.0	2.0
1	25466599	25466957	2.0	0.0	2.0
1	25466958	31642626	2.0	0.0	2.0
1	31642627	31644500	2.0	0.0	2.0
1	31644501	33283186	2.0	0.0	2.0
1	33283187	41210600	2.0	1.0	3.0
1	41210601	41213147	2.0	1.0	3.0
1	41213148	42780090	2.0	1.0	3.0
1	42780091	42780384	2.0	1.0	3.0
1	42780385	43375377	2.0	1.0	3.0
1	43375378	43676645	2.0	2.0	4.0
1	43676646	47305612	2.0	1.0	3.0
1	47305613	47305624	2.0	1.0	3.0
1	47305625	47745524	2.0	1.0	3.0
1	47745525	47746207	2.0	1.0	3.0
1	47746208	48546355	2.0	1.0	3.0
1	48546356	48548738	2.0	1.0	3.0
1	48548739	53686505	2.0	1.0	3.0
1	53686506	53712146	2.0	1.0	3.0
1	53712147	54083395	2.0	1.0	3.0
1	54083396	54084112	2.0	1.0	3.0
1	54084113	56409157	2.0	1.0	3.0
1	56409158	56454856	2.0	1.0	3.0
1	56454857	59125591	2.0	1.0	3.0
1	59125592	61032263	2.0	1.0	3.0
1	61032264	61197241	3.0	2.0	5.0
1	61197242	62586158	3.0	1.0	4.0
1	62586159	64080772	2.0	1.0	3.0
1	64080773	64528719	2.0	2.0	4.0
1	64528720	68516196	2.0	2.0	4.0
1	68516197	68518619	2.0	2.0	4.0
1	68518620	71252766	2.0	2.0	4.0
1	71252767	71253528	2.0	2.0	4.0
1	71253529	71694125	2.0	2.0	4.0
1	71694126	71696097	2.0	2.0	4.0
1	71696098	72454676	2.0	2.0	4.0
1	72454677	72455536	2.0	2.0	4.0
1	72455537	73905037	2.0	2.0	4.0
1	73905038	73905901	2.0	2.0	4.0
1	73905902	74675870	2.0	2.0	4.0
1	74675871	75967305	2.0	1.0	3.0
1	75967306	75968136	2.0	1.0	3.0
1	75968137	76186280	2.0	1.0	3.0
1	76186281	76186917	2.0	1.0	3.0
1	76186918	76187049	2.0	1.0	3.0
1	76187050	76187068	2.0	1.0	3.0
1	76187069	76188334	2.0	1.0	3.0
1	76188335	76896926	2.0	1.0	3.0
1	76896927	76899961	2.0	1.0	3.0
1	76899962	77216625	2.0	1.0	3.0
1	77216626	77219383	2.0	1.0	3.0
1	77219384	77633461	2.0	1.0	3.0
1	77633462	77634615	2.0	1.0	3.0
1	77634616	78133810	2.0	1.0	3.0
1	78133811	78155043	2.0	1.0	3.0
1	78155044	81171545	2.0	1.0	3.0
1	81171546	82565861	2.0	2.0	4.0
1	82565862	83117868	2.0	1.0	3.0
1	83117869	83118729	2.0	1.0	3.0
1	83118730	90629589	2.0	1.0	3.0
1	90629590	90656793	2.0	1.0	3.0
1	90656794	94478632	2.0	1.0	3.0
1	94478633	94500708	2.0	1.0	3.0
1	94500709	95920463	2.0	1.0	3.0
1	95920464	95922288	2.0	1.0	3.0
1	95922289	98999587	2.0	1.0	3.0
1	98999588	101478081	2.0	2.0	4.0
1	101478082	101496045	2.0	2.0	4.0
1	101496046	105031234	2.0	2.0	4.0
1	105031235	105032093	2.0	2.0	4.0
1	105032094	107040704	2.0	2.0	4.0
1	107040705	107041977	2.0	2.0	4.0
1	107041978	110340016	2.0	2.0	4.0
1	110340017	111456688	2.0	2.0	4.0
1	111456689	111458524	2.0	2.0	4.0
1	111458525	115432166	2.0	2.0	4.0
1	115432167	118657171	2.0	1.0	3.0
1	118657172	118657531	2.0	1.0	3.0
1	118657532	118722876	2.0	1.0	3.0
1	118722877	121499999	2.0	2.0	4.0
1	121500000	128899999	2.0	2.0	4.0
1	128900000	142634938	2.0	2.0	4.0
1	142634939	145101715	2.0	2.0	4.0
