chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	10001	71848251	1.0	1.0	2.0
1	71848252	72100246	1.0	0.0	1.0
1	72100247	74623269	1.0	1.0	2.0
1	74623270	74633552	1.0	1.0	2.0
1	74633553	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	247247500	1.0	1.0	2.0
1	247247501	249250620	1.0	1.0	2.0
2	36202	182643	2.0	1.0	3.0
2	182644	90499999	2.0	1.0	3.0
2	90500000	96799999	2.0	1.0	3.0
2	96800000	130762392	2.0	1.0	3.0
2	130762393	131836156	1.0	0.0	1.0
2	131836157	132142996	2.0	1.0	3.0
2	132142997	134044209	1.0	0.0	1.0
2	134044210	134045174	1.0	0.0	1.0
2	134045175	134045238	2.0	1.0	3.0
2	134045239	134045581	2.0	1.0	3.0
2	134045582	134045608	2.0	1.0	3.0
2	134045609	134248772	2.0	1.0	3.0
2	134248773	136020090	1.0	0.0	1.0
2	136020091	139524105	2.0	0.0	2.0
2	139524106	140720508	1.0	0.0	1.0
2	140720509	163786977	2.0	0.0	2.0
2	163786978	164078772	2.0	1.0	3.0
2	164078773	167556117	2.0	0.0	2.0
2	167556118	168725273	2.0	1.0	3.0
2	168725274	171154325	2.0	0.0	2.0
2	171154326	192618555	2.0	1.0	3.0
2	192618556	192620431	2.0	1.0	3.0
2	192620432	216060037	2.0	1.0	3.0
2	216060038	226962530	1.0	1.0	2.0
2	226962531	226967084	1.0	1.0	2.0
2	226967085	242973692	1.0	1.0	2.0
3	100932	87899999	1.0	0.0	1.0
3	87900000	93899999	1.0	0.0	1.0
3	93900000	100491966	1.0	0.0	1.0
3	100491967	198022429	2.0	1.0	3.0
4	42231	48199999	1.0	1.0	2.0
4	48200000	52699999	1.0	1.0	2.0
4	52700000	167362086	1.0	1.0	2.0
4	167362087	167364100	1.0	1.0	2.0
4	167364101	191154275	1.0	1.0	2.0
5	51840	46099999	1.0	1.0	2.0
5	46100000	50699999	1.0	1.0	2.0
5	50700000	126344177	1.0	1.0	2.0
5	126344178	180689978	2.0	1.0	3.0
6	39681	202330	1.0	1.0	2.0
6	202331	58699999	1.0	1.0	2.0
6	58700000	63299999	1.0	1.0	2.0
6	63300000	170869735	1.0	1.0	2.0
7	40386	57999999	2.0	1.0	3.0
7	58000000	61699999	2.0	1.0	3.0
7	61700000	95956796	2.0	1.0	3.0
7	95956797	95958046	2.0	1.0	3.0
7	95958047	158817500	2.0	1.0	3.0
7	158817501	158996769	2.0	1.0	3.0
8	170012	43099999	1.0	1.0	2.0
8	43100000	48099999	1.0	1.0	2.0
8	48100000	83258483	1.0	1.0	2.0
8	83258484	83399991	1.0	0.0	1.0
8	83399992	146364021	1.0	1.0	2.0
9	59859	38796022	1.0	1.0	2.0
9	38796023	47299999	1.0	1.0	2.0
9	47300000	50699999	1.0	1.0	2.0
9	50700000	68419975	1.0	1.0	2.0
9	68419976	112576338	1.0	1.0	2.0
9	112576339	112578011	1.0	1.0	2.0
9	112578012	122009509	1.0	1.0	2.0
9	122009510	122061511	2.0	1.0	3.0
9	122061512	140267500	1.0	1.0	2.0
10	102500	37999999	1.0	1.0	2.0
10	38000000	42299999	1.0	1.0	2.0
10	42300000	135389924	1.0	1.0	2.0
11	20721	229924	2.0	1.0	3.0
11	229925	51599999	2.0	1.0	3.0
11	51600000	55699999	2.0	1.0	3.0
11	55700000	134442500	2.0	1.0	3.0
11	134442501	134838217	2.0	1.0	3.0
12	22500	179530	1.0	1.0	2.0
12	179531	33299999	2.0	2.0	4.0
12	33300000	38199999	2.0	2.0	4.0
12	38200000	56988341	2.0	2.0	4.0
12	56988342	59758215	3.0	2.0	5.0
12	59758216	60448570	2.0	2.0	4.0
12	60448571	80177858	4.0	2.0	6.0
12	80177859	84652484	2.0	2.0	4.0
12	84652485	132349400	2.0	2.0	4.0
12	132349401	133851894	2.0	2.0	4.0
13	1	16299999	2.0	1.0	3.0
13	16300000	19499999	2.0	1.0	3.0
13	19500000	114142800	2.0	1.0	3.0
13	114142801	114986609	2.0	1.0	3.0
14	1	16099999	1.0	1.0	2.0
14	16100000	19099999	1.0	1.0	2.0
14	19100000	20280059	1.0	1.0	2.0
14	20280060	106368400	1.0	1.0	2.0
15	1	15799999	1.0	1.0	2.0
15	15800000	20699999	1.0	1.0	2.0
15	20700000	100338800	1.0	1.0	2.0
15	100338801	102399919	1.0	1.0	2.0
16	41041	133801	2.0	1.0	3.0
16	133802	32649898	2.0	1.0	3.0
16	32649899	34472499	2.0	1.0	3.0
16	34472500	34599999	2.0	1.0	3.0
16	34600000	38599999	2.0	1.0	3.0
16	38600000	46386001	2.0	1.0	3.0
16	46386002	46447499	2.0	1.0	3.0
16	46447500	88827200	2.0	1.0	3.0
16	88827201	90354752	2.0	1.0	3.0
17	20080	22199999	1.0	1.0	2.0
17	26492307	27419537	2.0	1.0	3.0
17	27419538	27442189	1.0	1.0	2.0
17	27442190	27512010	2.0	1.0	3.0
17	27512011	78774600	1.0	1.0	2.0
17	78774601	81195209	1.0	1.0	2.0
18	10001	114002	2.0	1.0	3.0
18	114003	15399999	1.0	1.0	2.0
18	15400000	18999999	1.0	1.0	2.0
18	19000000	68043922	1.0	1.0	2.0
18	68043923	68045402	1.0	0.0	1.0
18	68045403	76117000	1.0	1.0	2.0
18	76117001	78077247	1.0	1.0	2.0
19	260137	20999073	2.0	1.0	3.0
19	20999074	21124832	2.0	1.0	3.0
19	21124833	24399999	2.0	1.0	3.0
19	24400000	28599999	2.0	1.0	3.0
19	28600000	58941914	2.0	1.0	3.0
20	17500	25599999	2.0	1.0	3.0
20	25600000	29399999	2.0	1.0	3.0
20	29400000	62432500	2.0	1.0	3.0
21	10884613	14532402	2.0	0.0	2.0
