chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	10001	94016844	1.0	1.0	2.0
1	94016845	94037954	1.0	1.0	2.0
1	94037955	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	247247500	1.0	1.0	2.0
1	247247501	249250620	1.0	1.0	2.0
2	25906	90499999	1.0	1.0	2.0
2	90500000	96799999	1.0	1.0	2.0
2	96800000	242979500	1.0	1.0	2.0
3	100074	68980295	1.0	1.0	2.0
3	68980296	87899999	1.0	1.0	2.0
3	94285818	197861016	1.0	0.0	1.0
4	35020	48199999	1.0	1.0	2.0
4	48200000	52699999	1.0	1.0	2.0
4	52700000	190778060	1.0	1.0	2.0
5	22500	21802416	1.0	1.0	2.0
5	21802417	46099999	1.0	1.0	2.0
5	46100000	50699999	1.0	1.0	2.0
5	50700000	180689978	1.0	1.0	2.0
6	39681	242500	1.0	1.0	2.0
6	242501	58699999	1.0	1.0	2.0
6	58700000	63299999	1.0	1.0	2.0
6	63300000	170899934	1.0	1.0	2.0
7	15504	73673	1.0	1.0	2.0
7	73674	46389115	1.0	1.0	2.0
7	46389116	57999999	1.0	1.0	2.0
7	58000000	61699999	1.0	1.0	2.0
7	61700000	158817500	1.0	1.0	2.0
8	170012	35338776	1.0	0.0	1.0
8	35338777	43099999	1.0	1.0	2.0
8	43100000	48099999	1.0	1.0	2.0
8	48100000	146364021	1.0	1.0	2.0
9	10001	44797499	1.0	1.0	2.0
9	44797500	47299999	1.0	1.0	2.0
9	47300000	50699999	1.0	1.0	2.0
9	50700000	140267500	1.0	1.0	2.0
10	102500	37999999	1.0	1.0	2.0
10	38000000	42299999	1.0	1.0	2.0
10	42300000	111952412	1.0	1.0	2.0
10	111952413	111953354	1.0	1.0	2.0
10	111953355	135224960	1.0	1.0	2.0
10	135224961	135389924	1.0	1.0	2.0
11	20721	190009	1.0	1.0	2.0
11	190010	51599999	1.0	1.0	2.0
11	51600000	55699999	1.0	1.0	2.0
11	55700000	134442500	1.0	1.0	2.0
12	110107	33299999	1.0	1.0	2.0
12	33300000	38199999	1.0	1.0	2.0
12	38200000	70546828	1.0	1.0	2.0
12	70546829	70547814	1.0	1.0	2.0
12	70547815	132342500	1.0	1.0	2.0
12	132342501	133851894	1.0	1.0	2.0
13	1	16299999	1.0	1.0	2.0
13	16300000	19499999	1.0	1.0	2.0
13	19500000	114137500	1.0	1.0	2.0
13	114137501	115169877	1.0	1.0	2.0
14	1	16099999	1.0	0.0	1.0
14	19100000	20375170	1.0	0.0	1.0
14	20375171	49247947	1.0	0.0	1.0
14	49247948	76239924	2.0	0.0	2.0
14	76239925	78284088	2.0	0.0	2.0
14	78284089	78311833	2.0	0.0	2.0
14	78311834	106362500	2.0	0.0	2.0
15	1	15799999	1.0	1.0	2.0
15	15800000	20699999	1.0	1.0	2.0
15	20700000	100332500	1.0	1.0	2.0
15	100332501	102453058	1.0	1.0	2.0
16	100010	34599999	1.0	1.0	2.0
16	34600000	38599999	1.0	1.0	2.0
16	38600000	88822500	1.0	1.0	2.0
16	88822501	90354752	1.0	1.0	2.0
17	23587	21539973	1.0	0.0	1.0
17	25800000	52527181	2.0	1.0	3.0
17	52527182	78772500	2.0	2.0	4.0
17	78772501	81195209	2.0	2.0	4.0
18	34619	14487499	1.0	0.0	1.0
18	19000000	43399353	1.0	1.0	2.0
18	43399354	76112500	2.0	1.0	3.0
18	76112501	78077247	2.0	1.0	3.0
19	260137	24399999	1.0	1.0	2.0
19	24400000	28599999	1.0	1.0	2.0
19	28600000	59128982	1.0	1.0	2.0
20	17500	25599999	1.0	1.0	2.0
20	25600000	29399999	1.0	1.0	2.0
20	29400000	52564643	1.0	1.0	2.0
20	52564644	53412455	1.0	1.0	2.0
20	53412456	62432500	1.0	0.0	1.0
21	10900000	14299999	1.0	1.0	2.0
21	14300000	46937500	1.0	1.0	2.0
21	46937501	48129894	1.0	1.0	2.0
22	1	12199999	1.0	1.0	2.0
22	12200000	17899999	1.0	1.0	2.0
22	17900000	49687500	1.0	1.0	2.0
22	49687501	51304565	1.0	1.0	2.0
