chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	102230824	1	0	1
1	102232915	102283539	0	0	0
1	102284828	107101018	1	0	1
1	107105660	107155106	0	0	0
1	107155553	121482979	1	0	1
1	144007049	249224388	1	1	2
2	12784	67298283	1	1	2
2	67299578	67429246	1	0	1
2	67429720	124055463	1	1	2
2	124055966	124081901	0	0	0
2	124085462	169794283	1	1	2
2	169794431	169818035	0	0	0
2	169818302	186617706	1	1	2
2	186618007	186672897	0	0	0
2	186673480	243089456	1	1	2
3	60345	1357876	1	1	2
3	1358534	1375621	0	0	0
3	1377266	29666341	1	1	2
3	29672928	29682599	0	0	0
3	29683640	90317076	1	1	2
3	90336490	105258214	1	0	1
3	105258452	105276595	0	0	0
3	105276969	110134014	1	0	1
3	110139362	110204943	0	0	0
3	110205332	144186116	1	0	1
3	144186620	144253964	0	0	0
3	144258771	197896118	1	0	1
4	12281	191027923	1	1	2
5	15532	75244515	1	1	2
5	75244914	75302045	1	0	1
5	75302242	100718793	1	1	2
5	100718992	100766804	0	0	0
5	100770025	117513973	1	1	2
5	117520174	117531757	0	0	0
5	117531911	125232864	1	1	2
5	125233605	125319246	0	0	0
5	125326593	154853392	1	1	2
5	154853461	154876047	0	0	0
5	154876081	180790320	1	1	2
6	149661	55361934	2	1	3
6	55365481	55376167	0	0	0
6	55376330	57312892	2	1	3
6	57323779	82720644	1	1	2
6	82721581	82747845	0	0	0
6	82747845	104066241	1	1	2
6	104069315	104101407	0	0	0
6	104102329	171051005	1	1	2
7	43259	8573557	1	1	2
7	8575468	8614461	0	0	0
7	8618480	11729482	1	1	2
7	11733438	11760874	0	0	0
7	11766163	19612246	1	1	2
7	19615333	19630059	0	0	0
7	19630213	39073780	1	1	2
7	39076737	39090698	0	0	0
7	39091288	61846306	1	1	2
7	61846655	62453853	0	0	0
7	62457475	159127004	1	1	2
8	31254	146298155	1	1	2
9	46587	29404657	1	1	2
9	29404790	29430924	0	0	0
9	29431762	106660181	1	1	2
9	106660221	106698191	0	0	0
9	106698337	121009320	1	1	2
9	121010732	121018951	0	0	0
9	121020434	141091394	1	1	2
10	72759	19534443	1	1	2
10	19534629	19607943	1	0	1
10	19608171	109588382	1	1	2
10	109588620	109625727	1	0	1
10	109629119	135506704	1	1	2
11	198572	19739187	2	0	2
11	19740124	38356416	1	0	1
11	38357393	50476268	1	1	2
11	50477756	51267021	0	0	0
11	51267672	51564427	1	1	2
11	54701645	55009475	0	0	0
11	55011144	112837878	1	1	2
11	112838512	112869054	1	0	1
11	112878547	134944770	1	1	2
12	150442	34559309	1	1	2
12	34576710	34737778	0	0	0
12	34749233	73597333	1	1	2
12	73597976	73677086	1	0	1
12	73683874	83741008	1	1	2
12	83741059	83890080	1	0	1
12	83890664	133778189	1	1	2
13	19026949	83787121	1	1	2
13	83787202	83830453	1	0	1
13	83830486	94506286	1	1	2
13	94506420	94521768	0	0	0
13	94522145	104398428	1	1	2
13	104403046	104411705	0	0	0
13	104411985	115108397	1	1	2
14	19002124	107285437	1	1	2
15	20016328	46732665	1	1	2
15	46736524	46751233	0	0	0
15	46757149	58284675	1	1	2
15	58285388	58353205	0	0	0
15	58353510	102469040	1	1	2
16	60777	64764983	1	1	2
16	64767947	64851969	1	0	1
16	64857840	90287535	1	1	2
17	526	81049726	1	1	2
18	48133	27819663	1	1	2
18	27820011	27875626	0	0	0
18	27881856	78015057	1	1	2
19	90910	27910675	1	1	2
19	27951817	28087377	0	0	0
19	28127201	59097854	1	1	2
20	61305	6945777	1	1	2
20	6946403	6961497	0	0	0
20	6965075	16009257	1	1	2
20	16009795	16022989	0	0	0
20	16023086	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	51234455	1	0	1
