chromosome_index position alt_count ref_count
1 36226432 36 47
1 152282410 170 223
1 196709884 36 35
1 203138381 13 18
2 225684223 7 90
2 231375862 19 45
3 157154782 67 62
4 189064896 17 79
5 94353187 27 22
5 94782294 9 21
6 152728304 27 17
7 100683805 256 240
7 111503618 6 12
8 105393494 40 86
8 135612748 18 260
9 99697711 8 103
10 16882353 5 76
10 63810670 25 48
10 101989238 4 20
11 19213897 3 52
11 55065642 25 34
11 65340909 3 32
11 77930359 41 40
11 118868962 4 4
12 125834175 24 146
13 23912525 63 80
14 42356737 42 47
14 77908979 68 84
17 7480916 63 11
17 15406266 20 8
17 48050406 44 36
19 1986928 48 12
19 9058119 11 33
19 15574887 7 20
19 17999206 57 87
19 40996148 20 23
22 22322019 33 54
22 26761444 11 91
22 30409441 19 165
