chromosome_index position alt_count ref_count
1 892291 30 73
1 892292 30 73
1 152190761 17 42
1 228494729 9 25
1 228505626 5 18
1 228505670 12 26
2 97024816 5 70
2 136567501 20 36
2 152276813 27 50
3 98539113 12 53
5 93217183 32 103
5 112179735 5 41
5 121188158 4 18
5 138209483 25 55
6 37623624 16 24
7 57187569 43 53
7 88963668 6 33
7 88963713 4 28
10 32099598 8 110
10 112544591 36 61
15 54847664 17 35
15 88420205 16 49
16 16139859 22 73
19 40408834 3 29
21 35757864 39 65
22 29191150 4 45
22 42609486 8 19
