chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	10001	840103	1.0	0.0	1.0
1	840104	9443996	1.0	0.0	1.0
1	9443997	9488473	2.0	0.0	2.0
1	9488474	21565086	1.0	0.0	1.0
1	21565087	21565280	1.0	0.0	1.0
1	21565281	22012751	1.0	0.0	1.0
1	22012752	22067161	2.0	0.0	2.0
1	22067162	22067300	2.0	0.0	2.0
1	22067301	22075731	2.0	0.0	2.0
1	22075732	22114299	3.0	0.0	3.0
1	22114300	22184615	4.0	0.0	4.0
1	22184616	22184668	3.0	0.0	3.0
1	22184669	22184983	4.0	0.0	4.0
1	22184984	22205188	3.0	0.0	3.0
1	22205189	25611600	2.0	0.0	2.0
1	25611601	31921158	2.0	0.0	2.0
1	31921159	32621958	4.0	0.0	4.0
1	32621959	32634940	4.0	0.0	4.0
1	32634941	32635470	2.0	0.0	2.0
1	32635471	36591260	2.0	0.0	2.0
1	36591261	36721935	2.0	0.0	2.0
1	36721936	37962048	2.0	0.0	2.0
1	37962049	38657199	3.0	0.0	3.0
1	38657200	43178386	2.0	0.0	2.0
1	43178387	43235214	4.0	0.0	4.0
1	43235215	49961282	3.0	0.0	3.0
1	49961283	49964598	3.0	0.0	3.0
1	49964599	52375391	3.0	0.0	3.0
1	52375392	52779940	4.0	0.0	4.0
1	52779941	91389619	3.0	0.0	3.0
1	91389620	91407369	2.0	0.0	2.0
1	91407370	91451659	3.0	0.0	3.0
1	91451660	91474208	2.0	0.0	2.0
1	91474209	101979346	3.0	0.0	3.0
1	101979347	101999282	3.0	0.0	3.0
1	101999283	118821961	3.0	0.0	3.0
1	118821962	121424938	3.0	1.0	4.0
1	121424939	128899999	3.0	1.0	4.0
1	128900000	142673938	3.0	1.0	4.0
1	142673939	147040020	3.0	1.0	4.0
1	147040021	147712197	5.0	1.0	6.0
1	147712198	151329659	3.0	1.0	4.0
1	151329660	151329918	3.0	1.0	4.0
1	151329919	153799540	3.0	1.0	4.0
1	153799541	153865372	3.0	1.0	4.0
1	153865373	155698246	3.0	1.0	4.0
1	155698247	156140592	4.0	1.0	5.0
1	156140593	173835143	3.0	1.0	4.0
1	173835144	183358056	3.0	1.0	4.0
1	183358057	183380539	5.0	1.0	6.0
1	183380540	183533439	3.0	1.0	4.0
1	183533440	183554253	4.0	1.0	5.0
1	183554254	189305114	3.0	1.0	4.0
1	189305115	189463116	2.0	1.0	3.0
1	189463117	190256995	3.0	1.0	4.0
1	190256996	192464497	2.0	1.0	3.0
1	192464498	202296863	2.0	1.0	3.0
1	202296864	202859928	4.0	1.0	5.0
1	202859929	204629021	2.0	1.0	3.0
1	204629022	205110495	2.0	2.0	4.0
1	205110496	222175800	2.0	1.0	3.0
1	222175801	222184746	2.0	1.0	3.0
1	222184747	234419824	2.0	1.0	3.0
1	234419825	234515454	3.0	1.0	4.0
1	234515455	236745291	2.0	1.0	3.0
1	236745292	236747273	2.0	1.0	3.0
1	236747274	244799113	2.0	1.0	3.0
1	244799114	245007215	3.0	1.0	4.0
1	245007216	245008142	3.0	1.0	4.0
1	245008143	249129923	2.0	1.0	3.0
2	20016	18960069	2.0	1.0	3.0
2	18960070	18967276	3.0	1.0	4.0
2	18967277	33860176	2.0	1.0	3.0
2	33860177	33862458	2.0	1.0	3.0
2	33862459	37006452	2.0	1.0	3.0
2	37006453	37069365	3.0	1.0	4.0
2	37069366	38910947	2.0	1.0	3.0
2	38910948	39781995	3.0	1.0	4.0
2	39781996	42106459	2.0	1.0	3.0
2	42106460	42109592	3.0	2.0	5.0
2	42109593	42114276	2.0	2.0	4.0
2	42114277	45854311	2.0	1.0	3.0
2	45854312	45910239	2.0	2.0	4.0
2	45910240	45910630	2.0	2.0	4.0
2	45910631	45910876	2.0	2.0	4.0
2	45910877	58058495	2.0	1.0	3.0
2	58058496	58408889	2.0	0.0	2.0
2	58408890	61980256	2.0	1.0	3.0
2	61980257	62110833	3.0	1.0	4.0
2	62110834	62289445	2.0	1.0	3.0
2	62289446	62612865	3.0	1.0	4.0
2	62612866	90499999	2.0	1.0	3.0
2	97148272	97285397	3.0	1.0	4.0
2	97285398	139614192	2.0	1.0	3.0
2	139614193	139616369	2.0	1.0	3.0
2	139616370	141613348	2.0	1.0	3.0
