chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	840008	0.0	0.0	0.0
1	840009	2310029	0.0	0.0	0.0
1	2310030	6669962	2.0	0.0	2.0
1	6669963	121499999	2.0	1.0	3.0
1	121500000	128899999	2.0	1.0	3.0
1	128900000	143752499	2.0	1.0	3.0
1	143752500	181834456	3.0	1.0	4.0
1	181834457	247247500	3.0	1.0	4.0
1	247247501	249250620	3.0	1.0	4.0
2	20016	88341743	2.0	1.0	3.0
2	88341744	90499999	2.0	1.0	3.0
2	90500000	96799999	2.0	1.0	3.0
2	96800000	119797499	2.0	1.0	3.0
2	119797500	123127499	4.0	1.0	5.0
2	123127500	242951000	3.0	1.0	4.0
3	100753	12565601	2.0	0.0	2.0
3	12565602	51440087	2.0	0.0	2.0
3	51440088	87899999	2.0	1.0	3.0
3	93900000	197847500	3.0	1.0	4.0
4	27500	48199999	3.0	1.0	4.0
4	48200000	52699999	3.0	1.0	4.0
4	52700000	190807499	3.0	1.0	4.0
5	14757	46099999	3.0	1.0	4.0
5	50700000	171782553	2.0	1.0	3.0
5	171782554	180712500	1.0	0.0	1.0
6	39681	242500	2.0	1.0	3.0
6	242501	31327500	2.0	1.0	3.0
6	31327501	58699999	2.0	1.0	3.0
6	63300000	170915126	3.0	1.0	4.0
7	40016	54217499	2.0	1.0	3.0
7	54217500	55588890	4.0	2.0	6.0
7	55588891	55591120	4.0	2.0	6.0
7	55591121	57999999	2.0	0.0	2.0
7	61700000	76175402	1.0	0.0	1.0
7	76175403	99146202	3.0	1.0	4.0
7	99146203	99579976	2.0	1.0	3.0
7	99579977	158821400	2.0	1.0	3.0
8	1	162413	3.0	1.0	4.0
8	162414	43099999	3.0	1.0	4.0
8	48100000	146364021	3.0	2.0	5.0
9	47500	20952758	3.0	0.0	3.0
9	20952759	21028215	0.0	0.0	0.0
9	21028216	47299999	3.0	0.0	3.0
9	47300000	50699999	3.0	0.0	3.0
9	50700000	69847499	3.0	0.0	3.0
9	69847500	140273200	2.0	0.0	2.0
10	102500	37999999	2.0	1.0	3.0
10	38000000	42299999	2.0	1.0	3.0
10	42300000	135389924	2.0	1.0	3.0
11	20721	220102	2.0	0.0	2.0
11	220103	6352152	2.0	0.0	2.0
11	6352153	15573363	2.0	1.0	3.0
11	15573364	15999182	4.0	2.0	6.0
11	15999183	51599999	2.0	1.0	3.0
11	55700000	56902009	5.0	2.0	7.0
11	56902010	57082499	5.0	2.0	7.0
11	57082500	57177918	5.0	3.0	8.0
11	57177919	57385332	3.0	2.0	5.0
11	57385333	58961338	5.0	2.0	7.0
11	58961339	59098082	6.0	3.0	9.0
11	59098083	66075833	3.0	1.0	4.0
11	66075834	68448743	2.0	1.0	3.0
11	68448744	74606018	7.0	1.0	8.0
11	74606019	80321763	5.0	2.0	7.0
11	80321764	81148978	7.0	4.0	11.0
11	81148979	81351027	7.0	4.0	11.0
11	81351028	81482783	9.0	5.0	14.0
11	81482784	82076156	8.0	4.0	12.0
11	82076157	85738232	6.0	2.0	8.0
11	85738233	85745728	9.0	2.0	11.0
11	85745729	86082707	14.0	0.0	14.0
11	86082708	86086180	12.0	1.0	13.0
11	86086181	86086600	12.0	1.0	13.0
11	86086601	88400033	17.0	0.0	17.0
11	88400034	88440064	14.0	1.0	15.0
11	88440065	88593591	15.0	1.0	16.0
11	88593592	96966356	3.0	1.0	4.0
11	96966357	97507465	15.0	1.0	16.0
11	97507466	97745971	7.0	3.0	10.0
11	97745972	97767788	15.0	1.0	16.0
11	97767789	97885745	14.0	0.0	14.0
11	97885746	97933543	15.0	1.0	16.0
11	97933544	100849565	18.0	0.0	18.0
11	100849566	100851991	26.0	0.0	26.0
11	100851992	100896056	34.0	0.0	34.0
11	100896057	100918599	35.0	0.0	35.0
11	100918600	101677967	32.0	0.0	32.0
11	101677968	101678948	32.0	0.0	32.0
11	101678949	102138882	82.0	0.0	82.0
11	102138883	102508852	77.0	0.0	77.0
11	102508853	102846890	82.0	0.0	82.0
11	102846891	102935838	81.0	0.0	81.0
11	102935839	103211646	84.0	0.0	84.0
11	103211647	103213675	51.0	0.0	51.0
11	103213676	124642545	3.0	0.0	3.0
11	124642546	126280647	2.0	0.0	2.0
11	126280648	126303595	4.0	0.0	4.0
11	126303596	126356786	3.0	1.0	4.0
11	126356787	129424297	3.0	1.0	4.0
11	129424298	129428798	3.0	1.0	4.0
11	129428799	130059563	4.0	1.0	5.0
11	130059564	131682500	4.0	1.0	5.0
11	131682501	132661063	6.0	1.0	7.0
11	132661064	132974044	6.0	1.0	7.0
11	132974045	134452200	3.0	1.0	4.0
12	110107	33299999	2.0	1.0	3.0
12	33300000	38199999	2.0	1.0	3.0
12	38200000	132349400	2.0	1.0	3.0
12	132349401	133851894	2.0	1.0	3.0
13	1	16299999	3.0	1.0	4.0
13	16300000	19499999	3.0	1.0	4.0
13	19500000	114142800	3.0	1.0	4.0
13	114142801	115169877	3.0	1.0	4.0
14	1	16099999	2.0	1.0	3.0
14	16100000	19099999	2.0	1.0	3.0
14	19100000	34950876	2.0	1.0	3.0
14	34950877	106368400	2.0	1.0	3.0
15	1	15799999	3.0	1.0	4.0
15	15800000	20699999	3.0	1.0	4.0
15	20700000	100338800	3.0	1.0	4.0
15	100338801	102365237	3.0	1.0	4.0
16	85065	33377500	2.0	0.0	2.0
16	33377501	34599999	2.0	1.0	3.0
16	34600000	38599999	2.0	1.0	3.0
16	38600000	46461839	2.0	1.0	3.0
16	46461840	88827200	2.0	1.0	3.0
16	88827201	90354752	2.0	1.0	3.0
17	7	22199999	2.0	0.0	2.0
17	22200000	25799999	2.0	0.0	2.0
17	25800000	78774600	2.0	0.0	2.0
17	78774601	81195209	2.0	0.0	2.0
18	27500	15399999	2.0	1.0	3.0
18	19000000	76117000	3.0	1.0	4.0
18	76117001	78077247	3.0	1.0	4.0
19	102500	290469	0.0	0.0	0.0
19	290470	9085961	0.0	0.0	0.0
19	9085962	16150042	0.0	0.0	0.0
19	16150043	24399999	0.0	0.0	0.0
19	28600000	41966113	1.0	0.0	1.0
19	41966114	46551457	1.0	0.0	1.0
19	46551458	56293413	0.0	0.0	0.0
19	56293414	59128982	1.0	0.0	1.0
20	42366	25599999	3.0	1.0	4.0
20	29849357	62432500	2.0	1.0	3.0
21	14300000	46937500	2.0	1.0	3.0
21	46937501	48129894	3.0	2.0	5.0
22	1	12199999	2.0	0.0	2.0
22	12200000	17899999	2.0	0.0	2.0
22	17900000	31749995	2.0	0.0	2.0
22	31749996	49687500	2.0	0.0	2.0
22	49687501	51304565	2.0	0.0	2.0
