chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	32064552	1	0	1
1	32067225	121482979	1	1	2
1	144007049	151447192	2	1	3
1	151448405	194364761	2	2	4
1	194365120	249224388	2	1	3
2	12784	96052473	1	1	2
2	96052951	198040584	1	0	1
2	198041459	243089456	2	0	2
3	60345	47036183	2	0	2
3	47036296	68955093	1	0	1
3	68961010	197896118	1	1	2
4	12281	191027923	1	1	2
5	15532	63929108	1	1	2
5	63931133	93367281	1	0	1
5	93367281	130762113	1	1	2
5	130764054	180790320	2	1	3
6	149661	84590840	1	1	2
6	84591241	103079237	1	0	1
6	103079267	161010766	2	0	2
6	161012270	165993114	1	0	1
6	165995489	171051005	1	1	2
7	43259	57855523	1	1	2
7	57858973	87598067	2	1	3
7	87598568	97223614	2	2	4
7	97225486	159127004	2	1	3
8	31254	13697554	1	1	2
8	13697617	19699494	1	0	1
8	19701598	146298155	1	1	2
9	46587	21177685	1	0	1
9	21177903	22201586	0	0	0
9	22202668	33045161	1	0	1
9	33046039	141091394	1	1	2
10	72759	15131933	1	0	1
10	15132822	135506704	1	1	2
11	198572	131517248	1	1	2
11	131518529	134944770	2	1	3
12	150442	1604651	2	1	3
12	1606123	128240623	1	1	2
12	128241747	133778189	1	0	1
13	19026949	115108397	1	1	2
14	19002124	70934445	1	1	2
14	70935540	107285437	1	0	1
15	20016328	63032937	1	1	2
15	63034072	79081412	2	1	3
15	79084680	102469040	3	1	4
16	60777	90287535	1	1	2
17	526	56938111	1	1	2
17	56938558	81049726	2	1	3
18	48133	20648100	1	1	2
18	20648375	78015057	1	0	1
19	90910	59097854	1	1	2
20	61305	11841995	1	0	1
20	11848396	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	42092986	1	1	2
22	42096694	51234455	1	0	1
