chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	10001	790502	2.0	0.0	2.0
1	790503	112706807	2.0	0.0	2.0
1	112706808	113768965	2.0	2.0	4.0
1	113768966	115402377	2.0	0.0	2.0
1	115402378	115403736	2.0	0.0	2.0
1	115403737	117069716	2.0	0.0	2.0
1	117069717	121179985	2.0	2.0	4.0
1	128900000	142619200	2.0	2.0	4.0
1	142619201	149991801	3.0	2.0	5.0
1	149991802	186317626	3.0	2.0	5.0
1	186317627	210774438	3.0	2.0	5.0
1	210774439	210803625	2.0	0.0	2.0
1	210803626	239152928	3.0	2.0	5.0
1	239152929	240884128	4.0	2.0	6.0
1	240884129	247247500	3.0	2.0	5.0
1	247247501	249250620	3.0	2.0	5.0
2	20016	44386537	2.0	1.0	3.0
2	44386538	44388409	2.0	1.0	3.0
2	44388410	48997310	2.0	1.0	3.0
2	48997311	49164809	4.0	1.0	5.0
2	49164810	88260108	2.0	1.0	3.0
2	88260109	89857400	2.0	1.0	3.0
2	89857401	90255470	2.0	1.0	3.0
2	90255471	90440402	2.0	1.0	3.0
2	90440403	90499999	2.0	1.0	3.0
2	90500000	96799999	2.0	1.0	3.0
2	96800000	142656887	2.0	1.0	3.0
2	142656888	143727500	2.0	2.0	4.0
2	143727501	144253956	2.0	1.0	3.0
2	144253957	166959910	1.0	1.0	2.0
2	166959911	166960623	1.0	1.0	2.0
2	166960624	242999968	2.0	2.0	4.0
3	60596	24411688	2.0	1.0	3.0
3	24411689	24986329	2.0	1.0	3.0
3	24986330	87899999	2.0	1.0	3.0
3	87900000	93899999	2.0	1.0	3.0
3	93900000	143897308	2.0	1.0	3.0
3	143897309	144067401	2.0	1.0	3.0
3	144067402	162513870	2.0	1.0	3.0
3	162513871	175029692	2.0	1.0	3.0
3	175029693	176045095	3.0	1.0	4.0
3	176045096	198022429	2.0	1.0	3.0
4	27500	50083	1.0	1.0	2.0
4	50084	48199999	1.0	1.0	2.0
4	48200000	52699999	1.0	1.0	2.0
4	52700000	103229640	1.0	1.0	2.0
4	103229641	103554383	2.0	1.0	3.0
4	103554384	108022385	1.0	1.0	2.0
4	108022386	108099018	2.0	1.0	3.0
4	108099019	190768551	1.0	1.0	2.0
5	52533	46099999	2.0	1.0	3.0
5	46100000	50699999	2.0	1.0	3.0
5	50700000	59311321	2.0	1.0	3.0
5	59311322	61906231	3.0	1.0	4.0
5	61906232	180715810	2.0	1.0	3.0
6	39681	242500	3.0	2.0	5.0
6	242501	400123	3.0	2.0	5.0
6	400124	11657825	3.0	2.0	5.0
6	11657826	31722186	3.0	1.0	4.0
6	31722187	58699999	3.0	2.0	5.0
6	58700000	63299999	3.0	2.0	5.0
6	63300000	64582222	3.0	2.0	5.0
6	64582223	64583915	3.0	1.0	4.0
6	64583916	65490825	2.0	1.0	3.0
6	65490826	65863964	2.0	2.0	4.0
6	65863965	65898290	2.0	2.0	4.0
6	65898291	66096914	2.0	1.0	3.0
6	66096915	66411415	2.0	2.0	4.0
6	66411416	170899800	2.0	1.0	3.0
7	60749	38294917	3.0	2.0	5.0
7	38294918	38421115	3.0	2.0	5.0
7	38421116	57999999	3.0	2.0	5.0
7	58000000	61699999	3.0	2.0	5.0
7	61700000	109140627	3.0	2.0	5.0
7	109140628	109142098	3.0	2.0	5.0
7	109142099	109477691	4.0	2.0	6.0
7	109477692	109482045	3.0	2.0	5.0
7	109482046	158840001	2.0	2.0	4.0
8	201487	27280902	1.0	1.0	2.0
8	27280903	27284069	2.0	1.0	3.0
8	27284070	27399010	1.0	1.0	2.0
8	27399011	27400235	1.0	1.0	2.0
8	27400236	31952647	1.0	1.0	2.0
8	31952648	32170764	2.0	1.0	3.0
8	32170765	32795816	3.0	1.0	4.0
8	32795817	32846557	1.0	1.0	2.0
8	32846558	32934679	3.0	1.0	4.0
8	32934680	33389791	3.0	1.0	4.0
8	33389792	33440384	1.0	1.0	2.0
8	33440385	35960858	2.0	1.0	3.0
8	35960859	37091495	1.0	1.0	2.0
8	37091496	37448708	3.0	1.0	4.0
8	37448709	37449683	2.0	1.0	3.0
8	37449684	39065211	2.0	1.0	3.0
8	39065212	39805167	1.0	1.0	2.0
8	39805168	39968340	2.0	1.0	3.0
8	39968341	40031249	1.0	1.0	2.0
8	40031250	43099999	2.0	1.0	3.0
8	43100000	48099999	2.0	1.0	3.0
8	48100000	61042237	2.0	1.0	3.0
8	61042238	61043521	2.0	1.0	3.0
8	61043522	107348832	2.0	1.0	3.0
8	107348833	107351759	2.0	1.0	3.0
8	107351760	146364021	2.0	1.0	3.0
9	59810	44254014	2.0	1.0	3.0
9	44254015	47299999	2.0	1.0	3.0
9	47300000	50699999	2.0	1.0	3.0
9	50700000	114000010	2.0	1.0	3.0
9	114000011	114329937	3.0	1.0	4.0
9	114329938	140305397	2.0	1.0	3.0
9	140305398	141069463	2.0	1.0	3.0
10	94426	20532923	2.0	0.0	2.0
10	20532924	20536497	2.0	2.0	4.0
10	20536498	20536536	2.0	2.0	4.0
10	20536537	20539554	2.0	2.0	4.0
10	20539555	20539732	2.0	2.0	4.0
10	20539733	20544847	2.0	2.0	4.0
10	20544848	20578528	2.0	2.0	4.0
10	20578529	20578637	2.0	2.0	4.0
10	20578638	21471252	2.0	2.0	4.0
10	21471253	21694064	4.0	2.0	6.0
10	21694065	21726333	2.0	2.0	4.0
10	21726334	21905606	4.0	2.0	6.0
10	21905607	22327951	2.0	2.0	4.0
10	22327952	22465974	4.0	2.0	6.0
10	22465975	22467642	2.0	2.0	4.0
10	22467643	22469344	2.0	2.0	4.0
10	22469345	23038900	2.0	2.0	4.0
10	23038901	23039268	2.0	2.0	4.0
10	23039269	23174535	4.0	2.0	6.0
10	23174536	23196146	2.0	0.0	2.0
10	23196147	23198503	2.0	0.0	2.0
10	23198504	25613132	2.0	0.0	2.0
10	25613133	25613338	2.0	2.0	4.0
10	25613339	25645200	2.0	2.0	4.0
10	25645201	25645283	2.0	2.0	4.0
10	25645284	25746664	5.0	2.0	7.0
10	25746665	25746804	4.0	2.0	6.0
10	25746805	26293360	4.0	2.0	6.0
10	26293361	27200751	2.0	2.0	4.0
10	27200752	28776352	2.0	0.0	2.0
10	28776353	28776370	2.0	0.0	2.0
10	28776371	28781410	2.0	0.0	2.0
10	28781411	29317538	2.0	0.0	2.0
10	29317539	29317889	2.0	2.0	4.0
10	29317890	30075799	2.0	2.0	4.0
10	30075800	31588476	2.0	2.0	4.0
10	31588477	32116401	2.0	0.0	2.0
10	32116402	32685467	2.0	2.0	4.0
10	32685468	32695938	3.0	2.0	5.0
10	32695939	32745526	2.0	2.0	4.0
10	32745527	32748299	2.0	2.0	4.0
10	32748300	32750124	2.0	0.0	2.0
10	32750125	33415227	2.0	0.0	2.0
10	33415228	37999999	2.0	2.0	4.0
10	42397373	73333122	2.0	2.0	4.0
10	73333123	74894375	5.0	2.0	7.0
10	74894376	79798420	2.0	2.0	4.0
10	79798421	80709796	5.0	2.0	7.0
10	80709797	82412840	2.0	2.0	4.0
10	82412841	83648063	6.0	2.0	8.0
10	83648064	85643690	2.0	2.0	4.0
10	85643691	85762189	5.0	2.0	7.0
10	85762190	87322919	2.0	2.0	4.0
10	87322920	89636240	2.0	0.0	2.0
10	89636241	89636276	1.0	0.0	1.0
10	89636277	89874885	1.0	0.0	1.0
10	89874886	89878352	1.0	0.0	1.0
10	89878353	89878437	2.0	1.0	3.0
10	89878438	89878534	2.0	1.0	3.0
10	89878535	89878724	2.0	1.0	3.0
10	89878725	89878916	2.0	1.0	3.0
10	89878917	89879073	2.0	1.0	3.0
10	89879074	89879207	2.0	1.0	3.0
10	89879208	90089965	2.0	1.0	3.0
10	90089966	90089994	2.0	1.0	3.0
10	90089995	90094577	2.0	1.0	3.0
10	90094578	90094667	1.0	0.0	1.0
10	90094668	90094733	1.0	0.0	1.0
10	90094734	90094856	1.0	0.0	1.0
10	90094857	90426206	1.0	0.0	1.0
10	90426207	90450646	2.0	1.0	3.0
10	90450647	90450686	2.0	1.0	3.0
10	90450687	90802000	2.0	1.0	3.0
10	90802001	90802198	2.0	1.0	3.0
10	90802199	90802372	2.0	1.0	3.0
10	90802373	90898840	1.0	0.0	1.0
10	90898841	90904214	2.0	1.0	3.0
10	90904215	90904362	2.0	1.0	3.0
10	90904363	90988820	2.0	1.0	3.0
10	90988821	91004192	2.0	1.0	3.0
10	91004193	97898797	1.0	0.0	1.0
10	97898798	104222627	2.0	0.0	2.0
10	104222628	107500326	1.0	0.0	1.0
10	107500327	107788055	2.0	1.0	3.0
10	107788056	107788100	2.0	1.0	3.0
10	107788101	111479801	1.0	0.0	1.0
10	111479802	111484627	2.0	1.0	3.0
10	111484628	111484842	1.0	0.0	1.0
10	111484843	111485067	1.0	0.0	1.0
10	111485068	111485807	1.0	0.0	1.0
10	111485808	111655306	1.0	0.0	1.0
