chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	121482979	1	1	2
1	144007049	249224388	2	1	3
2	12784	27250782	1	0	1
2	27263122	243089456	1	1	2
3	60345	60062636	1	1	2
3	60062654	60263928	2	1	3
3	60264266	176667156	1	1	2
3	176667255	177314359	2	1	3
3	177314750	197896118	1	1	2
4	12281	191027923	1	1	2
5	15532	43736472	1	1	2
5	43739335	45298835	2	1	3
5	45303374	180790320	1	1	2
6	149661	62979490	1	1	2
6	62982097	171051005	1	0	1
7	43259	159127004	1	1	2
8	31254	34368165	1	0	1
8	34372293	39795440	8	1	9
8	39798956	146298155	6	1	7
9	46587	141091394	1	1	2
10	72759	135506704	1	1	2
11	198572	134944770	1	1	2
12	150442	2918762	1	0	1
12	2919461	9575676	1	1	2
12	9576487	12677613	1	0	1
12	12679491	12790600	1	1	2
12	12792367	12965365	1	0	1
12	12966967	133778189	1	1	2
13	19026949	115108397	1	0	1
14	19002124	98764236	1	1	2
14	98764775	100195717	2	1	3
14	100198936	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	29276794	1	1	2
16	29279750	90287535	1	0	1
17	526	37661002	1	0	1
17	37662394	81049726	1	1	2
18	48133	78015057	1	1	2
19	90910	52160305	1	1	2
19	52162716	53227089	2	1	3
19	53227237	59097854	1	1	2
20	61305	5103158	1	0	1
20	5111789	5338977	1	1	2
20	5353419	5992887	2	1	3
20	6000849	7254694	3	1	4
20	7254807	8696907	2	1	3
20	8697267	12058581	1	1	2
20	12064855	26305579	1	0	1
20	29420352	62956153	1	1	2
21	10736871	48096957	1	0	1
22	16052528	51234455	1	1	2
