chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	121482979	2	1	3
1	144007049	249224388	3	2	5
2	12784	78735783	2	2	4
2	78736009	106229441	2	1	3
2	106229545	109556365	2	2	4
2	109556667	119160421	2	1	3
2	119161638	120490529	4	2	6
2	120491508	122782010	9	2	11
2	122782247	125703775	2	2	4
2	125704803	198607877	2	1	3
2	198608349	208610801	2	2	4
2	208611277	241834706	2	1	3
2	241834875	243089456	2	2	4
3	60345	57378511	2	0	2
3	57384494	57409011	0	0	0
3	57413550	90502862	2	0	2
3	93519478	93598502	6	2	8
3	93600288	93600288	2	0	2
3	93605126	130122301	5	2	7
3	130124270	141078399	7	2	9
3	141079280	192811405	8	2	10
3	192812221	197896118	7	2	9
4	12281	34669435	2	2	4
4	34669717	49658612	2	1	3
4	52685699	191027923	2	0	2
5	15532	29020576	6	0	6
5	29020617	46382652	6	2	8
5	46383335	156158434	2	0	2
5	156161345	180790320	3	0	3
6	149661	1935574	4	1	5
6	1939656	2087157	2	1	3
6	2094776	41286342	4	1	5
6	41286507	44883943	3	2	5
6	44884043	58735358	3	3	6
6	58740102	77316005	4	1	5
6	77316269	171051005	2	1	3
7	43259	125641890	2	2	4
7	125645175	159127004	2	0	2
8	31254	11859740	1	0	1
8	11861809	29475936	1	1	2
8	29476622	31146364	2	1	3
8	31146458	34295809	1	1	2
8	34297150	39769375	4	1	5
8	39769593	43369354	5	1	6
8	43385100	144198368	3	2	5
8	144198551	146298155	3	3	6
9	46587	1920709	4	0	4
9	1921182	30165947	2	0	2
9	30166182	31196218	4	0	4
9	31196675	34178034	6	0	6
9	34197250	34749444	12	0	12
9	34759443	36727892	9	0	9
9	36728556	47217176	7	0	7
9	65616971	85184056	3	0	3
9	85184142	141091394	4	0	4
10	72759	10689602	1	0	1
10	10699168	34078818	2	1	3
10	34078943	42477859	2	2	4
10	42478452	135506704	2	0	2
11	198572	12192623	2	0	2
11	12193744	13877711	2	2	4
11	13878513	15729554	2	0	2
11	15729612	99882392	2	2	4
11	99883092	134944770	2	0	2
12	150442	30328910	2	2	4
12	30329034	59110009	2	1	3
12	59112961	62456141	3	2	5
12	62459599	64545702	3	1	4
12	64546025	75871264	3	2	5
12	75871753	116002360	3	1	4
12	116002504	130137941	3	2	5
12	130138215	133778189	3	3	6
13	19026949	115108397	4	0	4
14	19002124	25561403	2	2	4
14	25564086	74308464	2	1	3
14	74309154	107285437	4	1	5
15	20016328	101634364	3	0	3
15	101637806	102469040	4	0	4
16	60777	35283226	2	1	3
16	46463782	90287535	2	0	2
17	526	2134388	3	0	3
17	2136065	2301092	2	0	2
17	2301125	26101321	4	0	4
17	26103034	66224017	2	1	3
17	66224617	70244804	2	2	4
17	70247400	80428099	2	1	3
17	80431971	81049726	1	0	1
18	48133	2768590	3	1	4
18	2773035	15074923	5	1	6
18	15075994	22708805	6	2	8
18	22709199	28073260	3	3	6
18	28073818	30828191	2	2	4
18	30834004	34728389	2	1	3
18	34732912	78015057	2	0	2
19	90910	28449603	2	1	3
19	28449634	59097854	2	2	4
20	61305	22553079	2	2	4
20	22554854	33114201	2	1	3
20	33116758	40204969	2	0	2
20	40205372	62956153	2	1	3
21	10736871	16436211	3	3	6
21	16440381	48096957	3	0	3
22	16052528	51234455	2	2	4
