chromosome_index	position	alt_count	ref_count
1	1011464	7.0	4.0
1	1014822	8.0	8.0
1	1015836	5.0	8.0
1	1015850	5.0	8.0
1	1089058	9.0	15.0
1	1101213	16.0	8.0
1	1143419	9.0	9.0
1	1143945	10.0	7.0
1	1144490	22.0	8.0
1	1148200	12.0	6.0
1	1150147	8.0	14.0
1	1171013	17.0	13.0
1	1254170	26.0	5.0
1	1407261	11.0	7.0
1	1843503	9.0	14.0
1	1929501	9.0	7.0
1	2079817	14.0	13.0
1	2154312	17.0	8.0
1	2157280	11.0	7.0
1	2161611	15.0	12.0
1	2388394	11.0	6.0
1	2413232	16.0	8.0
1	2528729	16.0	10.0
1	2528761	15.0	10.0
1	2778220	15.0	7.0
1	2794791	11.0	7.0
1	2801129	15.0	12.0
1	2851337	17.0	15.0
1	2894685	4.0	7.0
1	2905251	17.0	8.0
1	2991707	18.0	12.0
1	2996402	11.0	8.0
1	3092393	10.0	5.0
1	3303925	11.0	11.0
1	3437812	17.0	10.0
1	3438625	16.0	7.0
1	3509520	12.0	7.0
1	3509619	15.0	13.0
1	3658746	16.0	6.0
1	3681996	17.0	13.0
1	3692686	10.0	17.0
1	3773938	18.0	8.0
1	4225900	24.0	10.0
1	4277649	17.0	5.0
1	4280876	19.0	5.0
1	4285040	17.0	11.0
1	4308838	15.0	7.0
1	4328798	14.0	6.0
1	4393216	7.0	2.0
1	4410686	17.0	5.0
1	4451226	14.0	13.0
1	4572181	15.0	17.0
1	4613013	15.0	11.0
1	4643728	13.0	8.0
1	4668569	12.0	2.0
1	4682007	12.0	8.0
1	4827900	13.0	13.0
1	4880347	16.0	13.0
1	5007130	10.0	12.0
1	5010566	18.0	9.0
1	5046213	16.0	4.0
1	5120016	14.0	10.0
1	5123906	16.0	23.0
1	5390333	22.0	12.0
1	5405484	22.0	11.0
1	5483224	16.0	11.0
1	5502431	22.0	7.0
1	5579183	11.0	11.0
1	5579861	15.0	5.0
1	5649082	27.0	9.0
1	5964333	17.0	10.0
1	6219220	9.0	5.0
1	6413366	23.0	8.0
1	6423417	13.0	9.0
1	6695309	16.0	8.0
1	6698379	15.0	5.0
1	6899320	7.0	8.0
1	6909450	18.0	8.0
1	7002454	16.0	4.0
1	7022174	10.0	12.0
1	7316574	6.0	9.0
1	7344856	18.0	8.0
1	7402990	16.0	17.0
1	7490966	23.0	12.0
1	7682520	12.0	14.0
1	7718918	15.0	16.0
1	7734735	17.0	10.0
1	8004511	5.0	6.0
1	8351176	8.0	6.0
1	8351266	8.0	3.0
1	8555003	17.0	11.0
1	8811411	14.0	18.0
1	8939385	13.0	8.0
1	8943114	7.0	5.0
1	9109670	17.0	8.0
1	9245535	10.0	10.0
1	9486856	14.0	16.0
1	9596046	13.0	10.0
1	9756868	11.0	8.0
1	9777022	14.0	3.0
1	9891818	8.0	6.0
1	10075989	25.0	13.0
1	10077078	20.0	4.0
1	10200204	20.0	8.0
1	10246347	15.0	8.0
1	10281281	13.0	4.0
1	10316384	17.0	18.0
1	10361362	13.0	9.0
1	10361899	19.0	12.0
1	10374037	11.0	4.0
1	10387251	15.0	7.0
1	10652802	17.0	13.0
1	10677857	7.0	13.0
1	10707968	12.0	5.0
1	10763775	13.0	7.0
1	10795708	12.0	9.0
1	10795709	12.0	9.0
1	10900985	17.0	14.0
1	10931934	10.0	14.0
1	10938168	8.0	3.0
1	11103765	14.0	5.0
1	11183398	17.0	10.0
1	11234402	18.0	15.0
1	11321268	11.0	5.0
1	11333216	5.0	8.0
1	11362930	13.0	12.0
1	11370529	8.0	3.0
1	11413155	16.0	9.0
1	11610226	14.0	2.0
1	12153357	15.0	8.0
1	12288246	8.0	11.0
1	12443237	10.0	13.0
1	12476088	18.0	13.0
1	12694253	12.0	4.0
1	12724360	13.0	10.0
1	12826322	21.0	10.0
1	12911817	5.0	33.0
1	12914091	25.0	41.0
1	13791643	16.0	12.0
1	13823739	21.0	15.0
1	13834516	15.0	5.0
1	13929586	17.0	9.0
1	13958198	18.0	17.0
1	13981019	11.0	7.0
1	14035292	17.0	8.0
1	14124506	16.0	14.0
1	14297446	18.0	14.0
1	14366919	12.0	9.0
1	14432737	16.0	7.0
1	14438136	14.0	3.0
1	14603015	18.0	5.0
1	14612880	16.0	9.0
1	14613174	20.0	14.0
1	14647842	18.0	9.0
1	14826170	15.0	13.0
1	14900534	22.0	13.0
1	14901074	12.0	15.0
1	14901078	12.0	15.0
1	15160312	11.0	5.0
1	15165760	11.0	9.0
1	15205418	21.0	15.0
1	15311127	14.0	11.0
1	15460551	15.0	14.0
1	15615324	17.0	6.0
1	15615912	15.0	11.0
1	15630591	11.0	10.0
1	15759538	17.0	8.0
1	15852663	10.0	9.0
1	16070897	21.0	8.0
1	16152895	6.0	3.0
1	16229042	13.0	6.0
1	16406188	15.0	10.0
1	16407061	17.0	5.0
1	16486449	13.0	10.0
1	16542403	10.0	5.0
1	16694143	7.0	3.0
1	16702347	16.0	13.0
1	16921106	18.0	71.0
1	16940469	7.0	71.0
1	16942212	24.0	113.0
1	16950271	18.0	59.0
1	17022541	15.0	44.0
1	17023034	8.0	37.0
1	17027109	15.0	47.0
1	17047816	8.0	37.0
1	17059453	4.0	86.0
1	17211997	20.0	41.0
1	17455083	16.0	8.0
1	17481432	18.0	10.0
1	17492572	7.0	10.0
1	17525204	4.0	12.0
1	17545155	23.0	8.0
1	17670545	16.0	11.0
1	17705403	11.0	10.0
1	18010034	15.0	9.0
1	18254215	8.0	10.0
1	18665880	22.0	16.0
1	18855183	17.0	10.0
1	18889679	16.0	10.0
1	18911298	12.0	5.0
1	18966070	13.0	3.0
1	18996560	7.0	10.0
1	19015608	5.0	9.0
1	19061132	13.0	12.0
1	19108179	19.0	12.0
1	19274837	2.0	6.0
1	19320145	20.0	10.0
1	19327073	23.0	9.0
1	19336306	12.0	11.0
1	19344903	14.0	12.0
1	19416930	14.0	8.0
1	19644419	18.0	9.0
1	19798828	12.0	7.0
1	19856027	18.0	12.0
1	19872488	23.0	7.0
1	19882251	16.0	10.0
1	19907100	13.0	11.0
1	20166174	23.0	10.0
1	20203904	16.0	9.0
1	20287595	18.0	17.0
1	20287768	12.0	24.0
1	20288025	12.0	13.0
1	20288273	6.0	13.0
1	20290121	14.0	41.0
1	20387136	16.0	30.0
1	20389367	19.0	21.0
1	20431880	13.0	31.0
1	20703897	18.0	27.0
1	20746829	15.0	21.0
1	20754539	11.0	18.0
1	20797520	8.0	19.0
1	20800931	22.0	32.0
1	20812172	3.0	2.0
1	20834623	14.0	27.0
1	20896855	12.0	17.0
1	20909876	11.0	18.0
1	20918580	11.0	15.0
1	20969180	16.0	31.0
1	20981141	14.0	19.0
1	21031418	13.0	34.0
1	21035818	24.0	23.0
1	21061933	14.0	26.0
1	21132545	17.0	24.0
1	21148536	6.0	18.0
1	21172383	13.0	21.0
1	21192034	13.0	30.0
1	21300377	19.0	20.0
1	21334319	20.0	30.0
1	21470635	13.0	26.0
1	21503469	11.0	23.0
1	21580984	15.0	15.0
1	21612078	8.0	21.0
1	21661171	12.0	24.0
1	21672525	8.0	9.0
1	21673302	16.0	26.0
1	21677143	13.0	25.0
1	21677742	14.0	23.0
1	21678388	14.0	15.0
1	21796227	19.0	24.0
1	21818386	23.0	29.0
1	21819022	19.0	28.0
1	21903031	27.0	26.0
1	21983458	9.0	25.0
1	21991283	16.0	25.0
1	21991625	14.0	28.0
1	22120921	14.0	10.0
1	22126769	12.0	21.0
1	22148095	19.0	29.0
1	22154230	14.0	17.0
1	22229291	14.0	25.0
1	22278413	14.0	24.0
1	22320899	19.0	32.0
