chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	1945815	1.0	1.0	2.0
1	1945816	2015760	1.0	0.0	1.0
1	2015761	17301201	1.0	1.0	2.0
1	17301202	26596866	1.0	1.0	2.0
1	26596867	27205661	1.0	0.0	1.0
1	27205662	36954002	1.0	1.0	2.0
1	36954003	57657064	1.0	1.0	2.0
1	57657065	57838633	1.0	1.0	2.0
1	57838634	70624573	1.0	1.0	2.0
1	70624574	70772409	1.0	0.0	1.0
1	70772410	72998407	1.0	1.0	2.0
1	72998408	73030686	1.0	0.0	1.0
1	73030687	73202559	1.0	1.0	2.0
1	73202560	78597615	1.0	0.0	1.0
1	78597616	79074252	0.0	0.0	0.0
1	79074253	84256866	1.0	0.0	1.0
1	84256867	84318373	0.0	0.0	0.0
1	84318374	92494934	1.0	0.0	1.0
1	92494935	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	247249600	1.0	1.0	2.0
1	247249601	249250620	1.0	1.0	2.0
2	20016	7119711	1.0	1.0	2.0
2	7119712	7479682	2.0	1.0	3.0
2	7479683	26919999	1.0	1.0	2.0
2	26920000	70555024	1.0	1.0	2.0
2	70555025	82359918	1.0	1.0	2.0
2	82359919	82365522	1.0	1.0	2.0
2	82365523	82446729	1.0	1.0	2.0
2	82446730	82697022	1.0	0.0	1.0
2	82697023	90499999	1.0	1.0	2.0
2	90500000	96799999	1.0	1.0	2.0
2	96800000	130557401	1.0	1.0	2.0
2	130557402	141072694	1.0	1.0	2.0
2	141072695	141367399	1.0	0.0	1.0
2	141367400	141809690	1.0	1.0	2.0
2	141809691	141868219	1.0	0.0	1.0
2	141868220	142088387	1.0	1.0	2.0
2	142088388	142108496	1.0	1.0	2.0
2	142108497	142285084	1.0	1.0	2.0
2	142285085	142287035	1.0	1.0	2.0
2	142287036	142299489	1.0	0.0	1.0
2	142299490	142555457	1.0	0.0	1.0
2	142555458	142686712	1.0	1.0	2.0
2	142686713	142745680	2.0	1.0	3.0
2	142745681	178505615	1.0	1.0	2.0
2	178505616	179412657	1.0	0.0	1.0
2	179412658	180730744	1.0	1.0	2.0
2	180730745	182026474	1.0	0.0	1.0
2	182026475	217929801	1.0	1.0	2.0
2	217929802	218536832	1.0	0.0	1.0
2	218536833	218710376	1.0	1.0	2.0
2	218710377	218711249	1.0	0.0	1.0
2	218711250	219421341	1.0	1.0	2.0
2	219421342	219421357	1.0	1.0	2.0
2	219421358	219438086	1.0	1.0	2.0
2	219438087	219502759	1.0	1.0	2.0
2	219502760	242951000	1.0	1.0	2.0
3	62437	14406356	1.0	1.0	2.0
3	14406357	14716152	1.0	0.0	1.0
3	14716153	28318230	1.0	1.0	2.0
3	28318231	28318299	1.0	1.0	2.0
3	28318300	60418944	1.0	1.0	2.0
3	60418945	60467191	1.0	1.0	2.0
3	60467192	60474789	0.0	0.0	0.0
3	60474790	60504240	1.0	1.0	2.0
3	60504241	79898906	1.0	1.0	2.0
3	79898907	80209167	1.0	1.0	2.0
3	80209168	84177259	1.0	1.0	2.0
3	84177260	84178839	1.0	1.0	2.0
3	84178840	87899999	1.0	1.0	2.0
3	87900000	93899999	1.0	1.0	2.0
3	93900000	138758163	1.0	1.0	2.0
3	138758164	138759115	1.0	1.0	2.0
3	138759116	148653202	2.0	1.0	3.0
3	148653203	155439936	2.0	1.0	3.0
3	155439937	156279986	2.0	1.0	3.0
3	156279987	156948943	2.0	1.0	3.0
3	156948944	159092669	1.0	1.0	2.0
3	159092670	170197696	2.0	1.0	3.0
3	170197697	182365007	2.0	1.0	3.0
3	182365008	197847939	2.0	1.0	3.0
4	22048	48199999	1.0	1.0	2.0
4	48200000	52699999	1.0	1.0	2.0
4	52700000	91523817	1.0	1.0	2.0
4	91523818	91666944	1.0	0.0	1.0
4	91666945	91961232	1.0	1.0	2.0
4	91961233	91982582	1.0	1.0	2.0
4	91982583	92148377	1.0	0.0	1.0
4	92148378	92183912	1.0	0.0	1.0
4	92183913	92230260	2.0	0.0	2.0
4	92230261	92449128	1.0	0.0	1.0
4	92449129	131798254	1.0	1.0	2.0
4	131798255	132218498	1.0	0.0	1.0
4	132218499	144150884	2.0	1.0	3.0
4	144150885	144151242	2.0	1.0	3.0
4	144151243	144151560	2.0	1.0	3.0
4	144151561	144151681	1.0	0.0	1.0
4	144151682	144151777	1.0	0.0	1.0
4	144151778	144239060	1.0	1.0	2.0
4	144239061	144239323	1.0	1.0	2.0
4	144239324	144239521	1.0	1.0	2.0
4	144239522	144239887	1.0	1.0	2.0
4	144239888	145824960	1.0	1.0	2.0
4	145824961	145828503	1.0	1.0	2.0
4	145828504	146035114	1.0	1.0	2.0
4	146035115	146113416	2.0	1.0	3.0
4	146113417	146114061	2.0	1.0	3.0
4	146114062	148403231	2.0	1.0	3.0
4	148403232	148948208	2.0	1.0	3.0
4	148948209	150472530	2.0	1.0	3.0
4	150472531	150494331	1.0	0.0	1.0
4	150494332	151034738	2.0	1.0	3.0
4	151034739	151035441	2.0	1.0	3.0
