chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	14450545	1	1	2
1	14453003	15530329	1	0	1
1	15539026	189722535	1	1	2
1	189722611	192294861	2	1	3
1	192296144	196539620	1	1	2
1	196539839	221440791	2	1	3
1	221443609	224426057	1	0	1
1	224433022	240534692	2	1	3
1	240547720	243123937	1	0	1
1	243124511	249224388	2	1	3
2	12784	243089456	1	1	2
3	60345	197896118	1	1	2
4	12281	191027923	1	1	2
5	15532	110977602	1	1	2
5	110977639	162212404	1	0	1
5	162221666	180790320	1	1	2
6	149661	119635739	1	1	2
6	119635794	120715708	1	0	1
6	120716496	171051005	1	1	2
7	43259	106607326	1	1	2
7	106607515	129815444	1	0	1
7	129818483	144049379	1	1	2
7	144050933	159127004	1	0	1
8	31254	146298155	1	1	2
9	46587	141091394	1	1	2
10	72759	135506704	1	1	2
11	198572	134944770	1	1	2
12	150442	133778189	1	1	2
13	19026949	115108397	1	1	2
14	19002124	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	12245461	2	0	2
16	12251153	90287535	1	1	2
17	526	7266476	1	0	1
17	7269355	10324980	4	1	5
17	10332693	14613007	1	1	2
17	14613192	17331986	1	0	1
17	17332706	81049726	1	1	2
18	48133	78015057	1	1	2
19	90910	4040593	1	0	1
19	4063067	5607688	6	1	7
19	5614313	6599004	1	0	1
19	6600803	8158074	6	1	7
19	8161450	9538484	4	1	5
19	9538581	11768486	5	1	6
19	11770016	21651382	3	1	4
19	21653950	59097854	1	1	2
20	61305	32723885	1	1	2
20	32731006	56103756	1	0	1
20	56104992	57973592	1	1	2
20	57974591	62956153	5	1	6
21	10736871	18997023	4	1	5
21	18998537	26525655	2	1	3
21	26525691	29039413	4	1	5
21	29043216	38013796	1	1	2
21	38014106	40424927	7	1	8
21	40424954	48096957	5	1	6
22	16052528	51234455	1	1	2
