chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	840009	51433566	1.0	1.0	2.0
1	51433567	51457919	1.0	1.0	2.0
1	51457920	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	143117801	1.0	1.0	2.0
1	143117802	144810889	1.0	1.0	2.0
1	144810890	144893604	2.0	1.0	3.0
1	144893605	144957499	2.0	1.0	3.0
1	144957500	147957500	3.0	1.0	4.0
1	147957501	149020742	3.0	1.0	4.0
1	149020743	185169631	3.0	1.0	4.0
1	185169632	185190618	3.0	1.0	4.0
1	185190619	247247500	3.0	1.0	4.0
1	247247501	249250620	3.0	1.0	4.0
2	54536	90442201	1.0	1.0	2.0
2	90442202	96799999	1.0	1.0	2.0
2	96800000	242999968	1.0	1.0	2.0
3	100074	49412913	1.0	1.0	2.0
3	49412914	49414475	1.0	1.0	2.0
3	49414476	87899999	1.0	1.0	2.0
3	87900000	93899999	1.0	1.0	2.0
3	93900000	197847500	1.0	1.0	2.0
4	27500	48199999	1.0	1.0	2.0
4	48200000	52699999	1.0	1.0	2.0
4	52700000	191154275	1.0	1.0	2.0
5	14676	46099999	1.0	1.0	2.0
5	46100000	50699999	1.0	1.0	2.0
5	50700000	180689978	1.0	1.0	2.0
6	39681	180247	2.0	1.0	3.0
6	180248	57319998	2.0	1.0	3.0
6	57319999	57390008	1.0	0.0	1.0
6	57390009	58091886	1.0	0.0	1.0
6	58091887	58699999	2.0	1.0	3.0
6	63300000	170899934	1.0	0.0	1.0
7	52500	57999999	1.0	1.0	2.0
7	58000000	61699999	1.0	1.0	2.0
7	61700000	158817500	1.0	1.0	2.0
8	10001	170011	2.0	1.0	3.0
8	170012	7017285	2.0	1.0	3.0
8	7017286	7220832	1.0	0.0	1.0
8	7220833	7964108	1.0	0.0	1.0
8	7964109	8030502	1.0	0.0	1.0
8	8030503	8042405	1.0	0.0	1.0
8	8042406	11976698	1.0	0.0	1.0
8	11976699	12468588	1.0	0.0	1.0
8	12468589	29375509	1.0	0.0	1.0
8	29375510	35550551	2.0	1.0	3.0
8	35550552	39230024	2.0	1.0	3.0
8	39230025	42823003	2.0	1.0	3.0
8	42823004	48099999	2.0	1.0	3.0
8	48100000	77944708	2.0	1.0	3.0
8	77944709	77944753	2.0	1.0	3.0
8	77944754	113847912	2.0	1.0	3.0
8	113847913	118304153	1.0	0.0	1.0
8	118304154	129439142	2.0	1.0	3.0
8	129439143	146364021	2.0	1.0	3.0
9	63408	200100	1.0	1.0	2.0
9	200101	39052499	1.0	1.0	2.0
9	39052500	47299999	1.0	1.0	2.0
9	47300000	50699999	1.0	1.0	2.0
9	50700000	140267500	1.0	1.0	2.0
9	140267501	141019790	1.0	1.0	2.0
10	94426	9209121	1.0	1.0	2.0
10	9209122	9239529	2.0	1.0	3.0
10	9239530	37999999	1.0	1.0	2.0
10	38000000	42299999	1.0	1.0	2.0
10	42300000	135389924	1.0	1.0	2.0
11	20721	190009	1.0	1.0	2.0
11	190010	45470817	1.0	1.0	2.0
11	45470818	45472268	1.0	1.0	2.0
11	45472269	51599999	1.0	1.0	2.0
11	51600000	55699999	1.0	1.0	2.0
11	55700000	69520806	1.0	1.0	2.0
11	69520807	69522577	1.0	1.0	2.0
11	69522578	69522932	1.0	1.0	2.0
11	69522933	134442500	1.0	1.0	2.0
12	110107	33299999	1.0	1.0	2.0
12	33300000	38199999	1.0	1.0	2.0
12	38200000	121789213	1.0	1.0	2.0
12	121789214	121790870	1.0	1.0	2.0
12	121790871	132349400	1.0	1.0	2.0
12	132349401	133851894	1.0	1.0	2.0
13	1	16299999	1.0	1.0	2.0
13	16300000	19499999	1.0	1.0	2.0
13	19500000	114137500	1.0	1.0	2.0
13	114137501	115169877	1.0	1.0	2.0
14	1	16099999	1.0	1.0	2.0
14	16100000	19099999	1.0	1.0	2.0
14	19100000	106368400	1.0	1.0	2.0
15	1	15799999	1.0	1.0	2.0
15	15800000	20699999	1.0	1.0	2.0
15	20700000	100338800	1.0	1.0	2.0
15	100338801	102531391	1.0	1.0	2.0
16	100010	34599999	1.0	1.0	2.0
16	34600000	38599999	1.0	1.0	2.0
16	38600000	54245592	1.0	1.0	2.0
16	54245593	54247992	1.0	1.0	2.0
16	54247993	88827200	1.0	1.0	2.0
16	88827201	90354752	1.0	1.0	2.0
17	7	22199999	1.0	1.0	2.0
17	22200000	25799999	1.0	1.0	2.0
17	25800000	54596409	1.0	1.0	2.0
17	54596410	54647359	2.0	1.0	3.0
17	54647360	78774600	1.0	1.0	2.0
17	78774601	81195209	1.0	1.0	2.0
18	27500	15399999	1.0	1.0	2.0
18	15400000	18999999	1.0	1.0	2.0
18	19000000	76117000	1.0	1.0	2.0
18	76117001	78077247	1.0	1.0	2.0
19	102500	260136	1.0	1.0	2.0
19	260137	24399999	1.0	1.0	2.0
19	24400000	28599999	1.0	1.0	2.0
19	28600000	59128982	1.0	1.0	2.0
20	32088	25599999	1.0	1.0	2.0
20	25600000	29512499	1.0	1.0	2.0
20	29512500	62432500	1.0	1.0	2.0
21	10900000	14299999	1.0	1.0	2.0
21	14300000	46937500	1.0	1.0	2.0
21	46937501	48129894	1.0	1.0	2.0
22	1	12199999	1.0	1.0	2.0
22	12200000	17899999	1.0	1.0	2.0
22	17900000	49687500	1.0	1.0	2.0
22	49687501	51304565	1.0	1.0	2.0
