chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	249224388	1	1	2
2	12784	123439828	1	1	2
2	123440075	123655345	1	0	1
2	123662768	243089456	1	1	2
3	60345	90144758	1	0	1
3	90145716	197896118	1	1	2
4	12281	696848	2	0	2
4	706101	191027923	1	1	2
5	15532	49459054	2	1	3
5	49459535	180790320	1	1	2
6	149661	16225862	2	0	2
6	16244385	23060991	1	0	1
6	23060995	45375128	2	0	2
6	45377038	171051005	1	1	2
7	43259	159127004	1	1	2
8	31254	146298155	1	1	2
9	46587	9785685	4	0	4
9	9785805	47217176	2	0	2
9	65616971	141091394	1	1	2
10	72759	78241690	1	1	2
10	78242515	88327243	1	0	1
10	88329626	90942967	0	0	0
10	90943096	119315825	1	0	1
10	119316080	135506704	1	1	2
11	198572	47206082	1	0	1
11	47219794	48207508	2	1	3
11	48214715	49669937	1	0	1
11	49672836	70370188	2	1	3
11	70370906	134944770	1	0	1
12	150442	133778189	1	1	2
13	19026949	25292079	2	1	3
13	25292270	25302312	3	1	4
13	25306011	73903671	1	0	1
13	73903773	74019374	2	0	2
13	74021560	115108397	1	0	1
14	19002124	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	90287535	1	1	2
17	526	20431269	1	0	1
17	20433585	35457485	1	1	2
17	35457542	60642214	2	1	3
17	60643142	62644551	8	1	9
17	62645387	64956021	4	1	5
17	64963313	81049726	1	0	1
18	48133	78015057	1	1	2
19	90910	59097854	1	1	2
20	61305	20490287	1	1	2
20	20490633	62956153	3	1	4
21	10736871	48096957	1	1	2
22	16052528	51234455	1	1	2
