chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	10001	849994	2.0	2.0	4.0
1	849995	121499999	2.0	2.0	4.0
1	121500000	128899999	2.0	2.0	4.0
1	128900000	143517938	2.0	2.0	4.0
1	143517939	149039742	4.0	2.0	6.0
1	149039743	149267499	2.0	2.0	4.0
1	149267500	149718742	2.0	2.0	4.0
1	149718743	204347718	4.0	2.0	6.0
1	204347719	247247500	4.0	2.0	6.0
1	247247501	249250620	4.0	2.0	6.0
2	55219	90499999	2.0	1.0	3.0
2	90500000	96799999	2.0	1.0	3.0
2	96800000	220031091	2.0	1.0	3.0
2	220031092	220032234	2.0	1.0	3.0
2	220032235	220032306	2.0	1.0	3.0
2	220032307	220464487	4.0	1.0	5.0
2	220464488	223416235	2.0	1.0	3.0
2	223416236	223650802	4.0	1.0	5.0
2	223650803	223653450	2.0	1.0	3.0
2	223653451	223654954	2.0	1.0	3.0
2	223654955	242955889	2.0	1.0	3.0
3	17500	100073	2.0	2.0	4.0
3	100074	87899999	2.0	2.0	4.0
3	87900000	93899999	2.0	2.0	4.0
3	93900000	198022429	2.0	2.0	4.0
4	27500	49975	4.0	2.0	6.0
4	49976	16084075	4.0	2.0	6.0
4	16084076	16084121	4.0	2.0	6.0
4	16084122	16084246	2.0	2.0	4.0
4	16084247	48199999	2.0	2.0	4.0
4	48200000	52699999	2.0	2.0	4.0
4	52700000	191154275	2.0	2.0	4.0
5	14676	46099999	2.0	2.0	4.0
5	46100000	50699999	2.0	2.0	4.0
5	50700000	180689978	2.0	2.0	4.0
6	39681	202330	2.0	2.0	4.0
6	202331	58699999	2.0	2.0	4.0
6	58700000	63299999	2.0	2.0	4.0
6	63300000	75947501	2.0	2.0	4.0
6	75947502	170899934	2.0	2.0	4.0
7	40386	57999999	2.0	2.0	4.0
7	58000000	61699999	2.0	2.0	4.0
7	61700000	158817500	2.0	2.0	4.0
8	10001	170011	3.0	2.0	5.0
8	170012	43099999	3.0	2.0	5.0
8	43100000	48099999	3.0	2.0	5.0
8	48100000	127960645	3.0	2.0	5.0
8	127960646	128830607	5.0	3.0	8.0
8	128830608	142403555	3.0	2.0	5.0
8	142403556	144596503	5.0	3.0	8.0
8	144596504	146364021	3.0	2.0	5.0
9	64711	39084505	2.0	2.0	4.0
9	39084506	47299999	2.0	2.0	4.0
9	47300000	50699999	2.0	2.0	4.0
9	50700000	70652068	2.0	2.0	4.0
9	70652069	139474007	2.0	2.0	4.0
9	139474008	139677442	4.0	2.0	6.0
9	139677443	140267500	2.0	2.0	4.0
10	102500	37999999	2.0	2.0	4.0
10	38000000	42299999	2.0	2.0	4.0
10	42300000	135389924	2.0	2.0	4.0
11	187500	51599999	2.0	1.0	3.0
11	51600000	55699999	2.0	1.0	3.0
11	55700000	134442500	2.0	1.0	3.0
12	22500	160106	2.0	2.0	4.0
12	160107	33299999	2.0	2.0	4.0
12	33300000	38199999	2.0	2.0	4.0
12	38200000	132342500	2.0	2.0	4.0
12	132342501	133851894	2.0	2.0	4.0
13	1	16299999	2.0	2.0	4.0
13	16300000	19499999	2.0	2.0	4.0
13	19500000	114137500	2.0	2.0	4.0
13	114137501	115169877	2.0	2.0	4.0
14	1	16099999	2.0	2.0	4.0
14	16100000	19099999	2.0	2.0	4.0
14	19100000	20375170	2.0	2.0	4.0
14	20375171	74654026	2.0	2.0	4.0
14	74654027	74811792	4.0	2.0	6.0
14	74811793	74821804	4.0	2.0	6.0
14	74821805	74821841	2.0	0.0	2.0
14	74821842	106362500	2.0	0.0	2.0
15	1	15799999	2.0	2.0	4.0
15	15800000	20699999	2.0	2.0	4.0
15	20700000	23753799	2.0	2.0	4.0
15	23753800	100332500	2.0	2.0	4.0
15	100332501	102399919	2.0	2.0	4.0
16	117500	34599999	2.0	2.0	4.0
16	34600000	38599999	2.0	2.0	4.0
16	38600000	70147500	2.0	2.0	4.0
16	70147501	88822500	2.0	2.0	4.0
16	88822501	90354752	2.0	2.0	4.0
17	12500	18965370	2.0	0.0	2.0
17	18965371	22199999	4.0	2.0	6.0
17	22200000	25799999	4.0	2.0	6.0
17	25800000	78772500	4.0	2.0	6.0
17	78772501	81195209	4.0	2.0	6.0
18	10001	130030	2.0	2.0	4.0
18	130031	15399999	2.0	2.0	4.0
18	15400000	18999999	2.0	2.0	4.0
18	19000000	76112500	2.0	2.0	4.0
18	76112501	78077247	2.0	2.0	4.0
19	102500	260136	2.0	2.0	4.0
19	260137	24399999	2.0	2.0	4.0
19	24400000	28599999	2.0	2.0	4.0
19	28600000	59128982	2.0	2.0	4.0
20	17500	25599999	2.0	2.0	4.0
20	25600000	29399999	2.0	2.0	4.0
20	29400000	62432500	2.0	2.0	4.0
21	10900000	15280651	2.0	2.0	4.0
21	15280652	46937500	2.0	2.0	4.0
21	46937501	48129894	2.0	2.0	4.0
22	1	12199999	2.0	2.0	4.0
22	12200000	17899999	2.0	2.0	4.0
22	17900000	49687500	2.0	2.0	4.0
22	49687501	51304565	2.0	2.0	4.0
