chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	249224388	1	1	2
2	12784	243089456	1	1	2
3	60345	60349971	1	1	2
3	60350709	60456745	0	0	0
3	60456884	60472410	1	0	1
3	60477413	197896118	1	1	2
4	12281	191027923	1	1	2
5	15532	180790320	1	1	2
6	149661	171051005	1	1	2
7	43259	159127004	1	1	2
8	31254	146298155	4	0	4
9	46587	141091394	1	1	2
10	72759	135506704	1	1	2
11	198572	1545182	1	1	2
11	1545251	1693171	2	1	3
11	1694375	134944770	1	1	2
12	150442	133778189	2	1	3
13	19026949	70294964	2	0	2
13	70297432	78567147	3	0	3
13	78568446	80525845	2	0	2
13	80531415	80905520	3	0	3
13	80911882	115108397	2	0	2
14	19002124	20423372	2	0	2
14	20424926	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	90287535	1	1	2
17	526	81049726	1	1	2
18	48133	78015057	1	1	2
19	90910	59097854	1	1	2
20	61305	62956153	2	1	3
21	10736871	48096957	1	1	2
22	16052528	51234455	1	1	2
