chromosome_index position alt_count ref_count
1 12887282 442 546
1 33957115 55 163
1 34383705 41 134
1 77528872 74 216
1 82453016 52 141
1 115828736 14 361
1 152275642 20 295
1 152282178 372 959
2 24051724 69 164
2 25468126 32 96
2 48808480 48 437
2 128471486 18 566
2 131984442 47 940
2 158157419 54 132
3 14209834 49 179
3 53289849 30 66
3 108149680 89 219
3 172028627 32 827
4 96075899 31 81
5 45262090 184 419
5 127488461 101 325
5 140799066 59 175
5 169267840 41 130
5 178585787 116 295
6 24582552 145 391
6 135560395 8 16
7 28610110 85 240
7 113518053 171 520
8 8875864 60 205
8 97342493 56 270
8 107705020 96 386
9 79318726 80 240
9 90501079 28 816
9 104357018 100 276
9 139412288 79 251
10 16882333 62 182
10 72289039 31 100
10 99024599 75 121
11 4928955 147 226
11 6953847 30 152
11 30032887 13 246
11 57958767 83 315
11 73364058 11 160
11 93911725 94 331
11 118375293 273 987
12 3649855 274 740
12 15807213 19 333
12 25398284 65 175
12 118481162 19 618
13 51287310 29 35
13 99339977 99 159
14 69791503 51 123
15 23812458 77 276
15 48766481 76 158
15 75014944 131 413
16 1869148 40 93
16 15677014 52 530
16 22385600 116 378
16 81232548 136 465
17 7577559 79 134
17 8170106 71 115
17 42336630 72 167
17 58511366 45 129
17 71381998 27 67
18 29116237 15 391
19 6829851 23 284
19 39899383 55 147
22 16287625 214 886
