chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	8405000	2.0	0.0	2.0
1	8405001	8416739	2.0	0.0	2.0
1	8416740	8884682	2.0	0.0	2.0
1	8884683	8889277	2.0	0.0	2.0
1	8889278	15009106	2.0	0.0	2.0
1	15009107	15297149	0.0	0.0	0.0
1	15297150	16868420	2.0	0.0	2.0
1	16868421	17085420	2.0	0.0	2.0
1	17085421	17276477	2.0	0.0	2.0
1	17276478	29109509	2.0	0.0	2.0
1	29109510	51607200	4.0	0.0	4.0
1	51607201	52073764	4.0	2.0	6.0
1	52073765	52075128	4.0	2.0	6.0
1	52075129	59195427	4.0	2.0	6.0
1	59195428	59207851	6.0	2.0	8.0
1	59207852	61739598	4.0	2.0	6.0
1	61739599	61745724	5.0	2.0	7.0
1	61745725	65901897	4.0	2.0	6.0
1	65901898	76366643	2.0	2.0	4.0
1	76366644	76370071	2.0	2.0	4.0
1	76370072	92526518	2.0	2.0	4.0
1	92526519	92528900	2.0	2.0	4.0
1	92528901	97427690	2.0	2.0	4.0
1	97427691	97466154	4.0	2.0	6.0
1	97466155	98672079	2.0	2.0	4.0
1	98672080	108858819	2.0	0.0	2.0
1	108858820	108868530	2.0	0.0	2.0
1	108868531	108909652	2.0	0.0	2.0
1	108909653	108912994	2.0	0.0	2.0
1	108912995	117474373	2.0	0.0	2.0
1	117474374	121499999	2.0	2.0	4.0
1	121500000	128899999	2.0	2.0	4.0
1	128900000	155062452	2.0	2.0	4.0
1	155062453	155074760	3.0	2.0	5.0
1	155074761	162920763	2.0	2.0	4.0
1	162920764	162924849	4.0	2.0	6.0
1	162924850	162925063	4.0	2.0	6.0
1	162925064	162932696	4.0	2.0	6.0
1	162932697	162932708	4.0	2.0	6.0
1	162932709	165304389	2.0	2.0	4.0
1	165304390	165308664	3.0	2.0	5.0
1	165308665	176291641	2.0	2.0	4.0
1	176291642	176298171	3.0	2.0	5.0
1	176298172	186796754	2.0	2.0	4.0
1	186796755	186797311	2.0	2.0	4.0
1	186797312	207146948	2.0	2.0	4.0
1	207146949	207151448	2.0	2.0	4.0
1	207151449	208715056	2.0	2.0	4.0
1	208715057	208719899	2.0	0.0	2.0
1	208719900	208802627	2.0	2.0	4.0
1	208802628	208805005	2.0	2.0	4.0
1	208805006	218731139	2.0	2.0	4.0
1	218731140	218732476	2.0	2.0	4.0
1	218732477	224225599	2.0	2.0	4.0
1	224225600	224232342	3.0	2.0	5.0
1	224232343	242945689	2.0	2.0	4.0
1	242945690	242945904	2.0	2.0	4.0
1	242945905	242952612	2.0	2.0	4.0
1	242952613	242952641	2.0	2.0	4.0
1	242952642	246121988	2.0	2.0	4.0
1	246121989	246124139	2.0	2.0	4.0
1	246124140	247528863	2.0	2.0	4.0
1	247528864	247534011	2.0	2.0	4.0
1	247534012	249250620	2.0	2.0	4.0
2	20016	9305009	2.0	0.0	2.0
2	9305010	9320294	2.0	0.0	2.0
2	9320295	20445044	2.0	0.0	2.0
2	20445045	20447906	2.0	0.0	2.0
2	20447907	27734129	2.0	0.0	2.0
2	27734130	28607401	4.0	2.0	6.0
2	28607402	28613521	4.0	2.0	6.0
2	28613522	33069705	4.0	2.0	6.0
2	33069706	33836309	4.0	0.0	4.0
2	33836310	34692484	2.0	0.0	2.0
2	34692485	38969311	2.0	0.0	2.0
2	38969312	40891145	2.0	2.0	4.0
2	40891146	55647996	2.0	2.0	4.0
2	55647997	55657578	4.0	2.0	6.0
2	55657579	60521501	2.0	2.0	4.0
2	60521502	60543277	4.0	2.0	6.0
2	60543278	68967566	2.0	2.0	4.0
2	68967567	68969177	2.0	2.0	4.0
2	68969178	90499999	2.0	2.0	4.0
2	90500000	96799999	2.0	2.0	4.0
2	96800000	102474225	2.0	2.0	4.0
2	102474226	105945122	2.0	0.0	2.0
2	105945123	105952049	2.0	0.0	2.0
2	105952050	105952394	2.0	0.0	2.0
2	105952395	105955303	2.0	0.0	2.0
2	105955304	124392922	2.0	0.0	2.0
2	124392923	124407908	2.0	0.0	2.0
2	124407909	159175563	2.0	0.0	2.0
2	159175564	159183138	2.0	0.0	2.0
2	159183139	163681030	2.0	0.0	2.0
2	163681031	163683957	2.0	0.0	2.0
2	163683958	177877963	2.0	0.0	2.0
2	177877964	177891261	4.0	0.0	4.0
2	177891262	189414140	2.0	0.0	2.0
2	189414141	198235347	2.0	2.0	4.0
2	198235348	198240236	2.0	2.0	4.0
2	198240237	200934043	2.0	2.0	4.0
2	200934044	200936020	2.0	2.0	4.0
2	200936021	203666351	2.0	2.0	4.0
2	203666352	203672843	2.0	2.0	4.0
2	203672844	206808622	2.0	2.0	4.0
2	206808623	206813141	2.0	2.0	4.0
2	206813142	213381692	2.0	2.0	4.0
2	213381693	213512236	4.0	2.0	6.0
2	213512237	213638635	6.0	2.0	8.0
2	213638636	213691479	4.0	2.0	6.0
2	213691480	213768362	4.0	2.0	6.0
2	213768363	213843011	4.0	2.0	6.0
2	213843012	214259158	2.0	2.0	4.0
2	214259159	214259196	2.0	2.0	4.0
2	214259197	229420365	2.0	2.0	4.0
2	229420366	229422128	2.0	2.0	4.0
2	229422129	240167994	2.0	2.0	4.0
2	240167995	240217956	2.0	1.0	3.0
2	240217957	242164102	2.0	2.0	4.0
2	242164103	242170864	2.0	2.0	4.0
2	242170865	242852391	2.0	2.0	4.0
2	242852392	242951000	2.0	2.0	4.0
3	75842	4646442	2.0	0.0	2.0
3	4646443	10994248	2.0	2.0	4.0
3	10994249	10998788	2.0	2.0	4.0
3	10998789	16108027	2.0	2.0	4.0
3	16108028	16109733	2.0	2.0	4.0
3	16109734	20349456	2.0	2.0	4.0
3	20349457	20350544	2.0	2.0	4.0
3	20350545	48575660	2.0	2.0	4.0
3	48575661	48580287	2.0	2.0	4.0
3	48580288	49649107	2.0	2.0	4.0
3	49649108	49654451	4.0	2.0	6.0
3	49654452	87899999	2.0	2.0	4.0
3	87900000	93899999	2.0	2.0	4.0
3	93900000	102080840	2.0	2.0	4.0
3	102080841	102088322	2.0	2.0	4.0
3	102088323	129012598	2.0	2.0	4.0
3	129012599	129014133	2.0	2.0	4.0
3	129014134	129469583	2.0	2.0	4.0
3	129469584	129472476	2.0	2.0	4.0
3	129472477	140818697	2.0	2.0	4.0
3	140818698	140819049	2.0	2.0	4.0
3	140819050	141567766	2.0	2.0	4.0
3	141567767	141581021	4.0	2.0	6.0
3	141581022	141581282	4.0	2.0	6.0
3	141581283	145939381	4.0	2.0	6.0
3	145939382	146231882	6.0	2.0	8.0
3	146231883	149094658	4.0	2.0	6.0
3	149094659	149104573	4.0	2.0	6.0
3	149104574	150074242	4.0	2.0	6.0
3	150074243	150082076	6.0	1.0	7.0
3	150082077	150607331	4.0	2.0	6.0
3	150607332	150611491	4.0	2.0	6.0
3	150611492	154442518	4.0	2.0	6.0
3	154442519	154447549	4.0	2.0	6.0
3	154447550	163488543	4.0	2.0	6.0
3	163488544	183259426	4.0	0.0	4.0
3	183259427	183261254	4.0	0.0	4.0
3	183261255	184497869	4.0	0.0	4.0
3	184497870	184504018	4.0	0.0	4.0
3	184504019	195380016	4.0	0.0	4.0
3	195380017	195655708	2.0	0.0	2.0
3	195655709	198022429	2.0	0.0	2.0
4	50084	15693855	2.0	1.0	3.0
4	15693856	18404519	2.0	0.0	2.0
4	18404520	18406230	2.0	0.0	2.0
4	18406231	40401904	2.0	0.0	2.0
4	40401905	40402017	2.0	0.0	2.0
4	40402018	40968134	2.0	0.0	2.0
4	40968135	43182232	2.0	2.0	4.0
4	43182233	43186801	3.0	2.0	5.0
4	43186802	48199999	2.0	2.0	4.0
4	48200000	52699999	2.0	2.0	4.0
4	52700000	58140380	2.0	2.0	4.0
4	58140381	58148869	2.0	2.0	4.0
