chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	9008739	2	2	4
1	9009406	11951626	2	0	2
1	11951639	27520865	2	2	4
1	27521504	31560369	2	0	2
1	31563981	32965131	2	2	4
1	32971609	36777235	2	0	2
1	36782992	64255546	2	2	4
1	64256018	90072528	2	1	3
1	90074011	155463080	2	2	4
1	155466322	180150719	2	0	2
1	180150719	249224388	2	2	4
2	12784	37638901	2	2	4
2	37641790	47914049	2	0	2
2	47918054	61778259	2	2	4
2	61779830	74260098	2	0	2
2	74260153	243089456	2	2	4
3	60345	197896118	2	2	4
4	12281	191027923	2	2	4
5	15532	180790320	2	2	4
6	149661	171051005	2	2	4
7	43259	159127004	2	2	4
8	31254	38780606	1	1	2
8	38781040	47872419	2	2	4
8	47873134	146298155	3	3	6
9	46587	120329715	2	2	4
9	120332159	123226266	2	0	2
9	123227125	141091394	2	2	4
10	72759	135506704	2	2	4
11	198572	50637257	3	2	5
11	50643915	58943442	2	1	3
11	58943599	65702623	2	2	4
11	65703918	70321096	3	2	5
11	70326807	72154746	2	1	3
11	72155884	134944770	2	2	4
12	150442	31028747	1	1	2
12	31028775	133778189	2	2	4
13	19026949	31534113	2	2	4
13	31534288	96240511	1	1	2
13	96241182	115108397	2	2	4
14	19002124	22374996	2	2	4
14	22375931	22999542	3	3	6
14	22999558	107285437	2	2	4
15	20016328	41145919	2	2	4
15	41148163	45973570	2	0	2
15	45973697	102469040	2	2	4
16	60777	90287535	2	2	4
17	526	81049726	2	2	4
18	48133	43839978	2	2	4
18	43840064	46074828	2	0	2
18	46075049	78015057	2	2	4
19	90910	59097854	2	2	4
20	61305	62956153	2	2	4
21	10736871	48096957	2	2	4
22	16052528	51234455	2	2	4
