chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	10001	18518676	1.0	1.0	2.0
1	18518677	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	144019969	1.0	1.0	2.0
1	144019970	152782500	1.0	1.0	2.0
1	152782501	247247500	1.0	1.0	2.0
1	247247501	249250620	1.0	1.0	2.0
2	20016	90499999	1.0	1.0	2.0
2	90500000	96799999	1.0	1.0	2.0
2	96800000	229053054	1.0	1.0	2.0
2	229053055	229514352	1.0	1.0	2.0
2	229514353	229716672	1.0	1.0	2.0
2	229716673	230111380	1.0	1.0	2.0
2	230111381	230517393	1.0	1.0	2.0
2	230517394	232647441	1.0	1.0	2.0
2	232647442	242974671	1.0	1.0	2.0
3	100074	87899999	1.0	1.0	2.0
3	87900000	93899999	1.0	1.0	2.0
3	93900000	109134150	1.0	1.0	2.0
3	109134151	115278001	1.0	1.0	2.0
3	115278002	115278893	1.0	1.0	2.0
3	115278894	123130010	1.0	1.0	2.0
3	123130011	168400158	4.0	2.0	6.0
3	168400159	169918610	2.0	1.0	3.0
3	169918611	169920593	2.0	1.0	3.0
3	169920594	180619762	6.0	1.0	7.0
3	180619763	180619814	6.0	1.0	7.0
3	180619815	189698864	6.0	1.0	7.0
3	189698865	193986133	4.0	1.0	5.0
3	193986134	198022429	6.0	1.0	7.0
4	42171	48199999	1.0	1.0	2.0
4	48200000	52699999	1.0	1.0	2.0
4	52700000	191154275	1.0	1.0	2.0
5	22500	46099999	1.0	1.0	2.0
5	46100000	50699999	1.0	1.0	2.0
5	50700000	180689978	1.0	1.0	2.0
6	247501	32662499	2.0	0.0	2.0
6	32662500	43434221	2.0	0.0	2.0
6	43434222	58699999	1.0	1.0	2.0
6	58700000	63299999	1.0	1.0	2.0
6	63300000	65106457	1.0	1.0	2.0
6	65106458	65107487	1.0	1.0	2.0
6	65107488	170899934	1.0	1.0	2.0
7	40386	57999999	1.0	1.0	2.0
7	58000000	61699999	1.0	1.0	2.0
7	61700000	107467864	1.0	1.0	2.0
7	107467865	107467995	1.0	1.0	2.0
7	107467996	108714159	1.0	1.0	2.0
7	108714160	109596850	1.0	1.0	2.0
7	109596851	112123069	1.0	1.0	2.0
7	112123070	112131978	1.0	1.0	2.0
7	112131979	112132026	1.0	1.0	2.0
7	112132027	115150029	1.0	1.0	2.0
7	115150030	115607364	1.0	1.0	2.0
7	115607365	132003596	1.0	1.0	2.0
7	132003597	146079384	1.0	1.0	2.0
7	146079385	146103454	1.0	1.0	2.0
7	146103455	146720711	1.0	1.0	2.0
7	146720712	147905504	1.0	1.0	2.0
7	147905505	151057755	1.0	1.0	2.0
7	151057756	151907631	1.0	1.0	2.0
7	151907632	151907681	1.0	1.0	2.0
7	151907682	158826743	1.0	1.0	2.0
8	10001	198545	1.0	1.0	2.0
8	198546	43099999	1.0	1.0	2.0
8	43100000	48099999	1.0	1.0	2.0
8	48100000	135078157	1.0	1.0	2.0
8	135078158	135078426	1.0	1.0	2.0
8	135078427	146364021	1.0	1.0	2.0
9	47500	200100	1.0	1.0	2.0
9	200101	47299999	1.0	1.0	2.0
9	47300000	50699999	1.0	1.0	2.0
9	50700000	140267500	1.0	1.0	2.0
9	140267501	141019790	1.0	1.0	2.0
10	94426	37999999	1.0	1.0	2.0
10	38000000	42299999	1.0	1.0	2.0
10	42300000	135389924	1.0	1.0	2.0
11	20721	197336	2.0	0.0	2.0
11	197337	51599999	1.0	1.0	2.0
11	51600000	55699999	1.0	1.0	2.0
11	55700000	59599649	1.0	1.0	2.0
11	59599650	59610999	1.0	1.0	2.0
11	59611000	60158069	1.0	1.0	2.0
11	60158070	62315430	1.0	1.0	2.0
11	62315431	62998063	1.0	1.0	2.0
11	62998064	64856186	1.0	1.0	2.0
11	64856187	65562393	1.0	1.0	2.0
11	65562394	65618356	1.0	1.0	2.0
11	65618357	66161457	1.0	1.0	2.0
11	66161458	66421976	1.0	1.0	2.0
11	66421977	134442500	1.0	0.0	1.0
12	110107	33299999	1.0	1.0	2.0
12	33300000	38199999	1.0	1.0	2.0
12	38200000	132342500	1.0	1.0	2.0
12	132342501	133851894	1.0	1.0	2.0
13	16300000	19499999	1.0	1.0	2.0
