chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	5057224	1.0	1.0	2.0
1	5057225	5129977	1.0	1.0	2.0
1	5129978	28808905	1.0	1.0	2.0
1	28808906	28830887	1.0	1.0	2.0
1	28830888	55866802	1.0	1.0	2.0
1	55866803	67206735	1.0	1.0	2.0
1	67206736	67207985	1.0	1.0	2.0
1	67207986	87057200	1.0	1.0	2.0
1	87057201	87807927	1.0	1.0	2.0
1	87807928	100253831	1.0	1.0	2.0
1	100253832	100257080	1.0	1.0	2.0
1	100257081	121183402	1.0	1.0	2.0
1	121183403	128899999	1.0	1.0	2.0
1	128900000	144703889	1.0	1.0	2.0
1	144703890	145415164	1.0	1.0	2.0
1	145415165	145446473	3.0	1.0	4.0
1	145446474	152031402	1.0	1.0	2.0
1	152031403	152221083	2.0	2.0	4.0
1	152221084	164241311	3.0	1.0	4.0
1	164241312	166868129	3.0	2.0	5.0
1	166868130	166871278	3.0	2.0	5.0
1	166871279	173733155	3.0	2.0	5.0
1	173733156	173736886	3.0	2.0	5.0
1	173736887	195883883	3.0	2.0	5.0
1	195883884	196439220	4.0	2.0	6.0
1	196439221	204971218	3.0	1.0	4.0
1	204971219	205067207	2.0	1.0	3.0
1	205067208	220066201	1.0	1.0	2.0
1	220066202	244499459	1.0	1.0	2.0
1	244499460	244500997	1.0	1.0	2.0
1	244500998	247249600	1.0	1.0	2.0
1	247249601	249250620	2.0	1.0	3.0
2	29422	11940741	1.0	1.0	2.0
2	11940742	11942792	1.0	1.0	2.0
2	11942793	40730039	1.0	1.0	2.0
2	40730040	41404428	1.0	1.0	2.0
2	41404429	63029980	1.0	1.0	2.0
2	63029981	63209114	1.0	1.0	2.0
2	63209115	85624446	1.0	1.0	2.0
2	85624447	85626880	1.0	1.0	2.0
2	85626881	89862499	1.0	1.0	2.0
2	89862500	97790895	1.0	1.0	2.0
2	97790896	108551703	1.0	1.0	2.0
2	108551704	108929264	1.0	1.0	2.0
2	108929265	145446958	1.0	1.0	2.0
2	145446959	171367018	1.0	1.0	2.0
2	171367019	171370075	1.0	1.0	2.0
2	171370076	179388202	1.0	1.0	2.0
2	179388203	195104145	1.0	1.0	2.0
2	195104146	196080602	1.0	1.0	2.0
