chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	57511353	1.0	1.0	2.0
1	57511354	57999472	1.0	0.0	1.0
1	57999473	60295904	1.0	1.0	2.0
1	60295905	61242706	1.0	1.0	2.0
1	61242707	61243131	1.0	1.0	2.0
1	61243132	68730308	1.0	1.0	2.0
1	68730309	70419035	1.0	1.0	2.0
1	70419036	106084921	1.0	1.0	2.0
1	106084922	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	143752499	1.0	1.0	2.0
1	143752500	220880142	1.0	1.0	2.0
1	220880143	220884382	1.0	1.0	2.0
1	220884383	249250620	1.0	1.0	2.0
2	58143	52010009	1.0	1.0	2.0
2	52010010	78239248	1.0	1.0	2.0
2	78239249	87589016	1.0	1.0	2.0
2	87589017	89884216	1.0	1.0	2.0
2	89884217	96799999	1.0	1.0	2.0
2	96800000	114043952	1.0	1.0	2.0
2	114043953	114047103	1.0	1.0	2.0
2	114047104	181123844	1.0	1.0	2.0
2	181123845	203527282	1.0	1.0	2.0
2	203527283	214239988	1.0	1.0	2.0
2	214239989	242985493	1.0	1.0	2.0
3	100074	37901069	1.0	1.0	2.0
3	37901070	38304897	1.0	1.0	2.0
3	38304898	65376076	1.0	1.0	2.0
3	65376077	65376298	1.0	1.0	2.0
3	65376299	65526064	1.0	1.0	2.0
3	65526065	65529076	1.0	1.0	2.0
3	65529077	65538707	1.0	1.0	2.0
3	65538708	65648830	1.0	1.0	2.0
3	65648831	65654567	1.0	1.0	2.0
3	65654568	65654596	1.0	1.0	2.0
3	65654597	66996189	1.0	1.0	2.0
3	66996190	72925438	1.0	0.0	1.0
3	72925439	87899999	1.0	1.0	2.0
3	87900000	93899999	1.0	1.0	2.0
3	93900000	113123304	1.0	1.0	2.0
3	113123305	116181388	1.0	1.0	2.0
3	116181389	117189652	1.0	0.0	1.0
3	117189653	131957194	1.0	1.0	2.0
3	131957195	197847500	1.0	1.0	2.0
4	59541	48199999	1.0	1.0	2.0
4	48200000	52699999	1.0	1.0	2.0
4	52700000	56833476	1.0	1.0	2.0
4	56833477	88294062	1.0	1.0	2.0
4	88294063	88294172	1.0	1.0	2.0
4	88294173	92612425	1.0	1.0	2.0
4	92612426	183861072	1.0	1.0	2.0
4	183861073	183861136	1.0	1.0	2.0
4	183861137	183863535	1.0	1.0	2.0
4	183863536	183863670	1.0	1.0	2.0
4	183863671	183864523	1.0	1.0	2.0
4	183864524	183864548	1.0	1.0	2.0
4	183864549	183865566	1.0	1.0	2.0
4	183865567	183867304	1.0	1.0	2.0
4	183867305	190820920	1.0	1.0	2.0
5	22500	882037	1.0	1.0	2.0
5	882038	46099999	1.0	1.0	2.0
5	46100000	50699999	1.0	1.0	2.0
5	50700000	84609610	1.0	1.0	2.0
5	84609611	84635151	1.0	0.0	1.0
5	84635152	113260245	1.0	1.0	2.0
5	113260246	124091902	1.0	1.0	2.0
5	124091903	173027938	1.0	1.0	2.0
5	173027939	180710431	1.0	1.0	2.0
6	206092	10400266	1.0	1.0	2.0
6	10400267	36225289	1.0	1.0	2.0
6	36225290	52524541	1.0	1.0	2.0
6	52524542	53528122	1.0	0.0	1.0
6	53528123	57615215	1.0	1.0	2.0
6	57615216	58025517	1.0	0.0	1.0
6	63300000	87840592	1.0	1.0	2.0
6	87840593	107052253	1.0	1.0	2.0
6	107052254	114827835	1.0	1.0	2.0
6	114827836	114828217	1.0	1.0	2.0
6	114828218	114835991	1.0	1.0	2.0
6	114835992	114862879	1.0	0.0	1.0
6	114862880	114874156	1.0	1.0	2.0
6	114874157	114874304	1.0	1.0	2.0
6	114874305	115700476	1.0	1.0	2.0
6	115700477	115708994	1.0	1.0	2.0
6	115708995	143149985	1.0	1.0	2.0
6	143149986	170915126	1.0	1.0	2.0
7	40386	57999999	1.0	1.0	2.0
7	58000000	61699999	1.0	1.0	2.0
7	61700000	158767500	1.0	1.0	2.0
8	172500	13450376	1.0	1.0	2.0
8	13450377	17991996	1.0	1.0	2.0
8	17991997	18609990	1.0	0.0	1.0
8	18609991	20330952	1.0	1.0	2.0
8	20330953	38175232	0.0	0.0	0.0
8	38175233	40870433	1.0	0.0	1.0
8	40870434	43099999	1.0	1.0	2.0
8	43100000	48099999	1.0	1.0	2.0
8	48100000	58922376	1.0	1.0	2.0
