chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	51566271	2	1	3
1	51569163	74323287	1	1	2
1	74323399	76222461	1	0	1
1	76229839	82280518	1	1	2
1	82284706	199566010	2	1	3
1	199578666	223309533	2	0	2
1	223309628	235273179	2	1	3
1	235273194	236186697	2	0	2
1	236187011	249224388	2	1	3
2	12784	76632890	2	2	4
2	76635692	180981199	2	1	3
2	180989224	181352500	1	1	2
2	181352992	243089456	2	1	3
3	60345	48469346	2	1	3
3	48472086	53948098	1	1	2
3	53949153	100479442	2	1	3
3	100483060	115308087	1	1	2
3	115311281	197896118	2	1	3
4	12281	191027923	2	2	4
5	15532	46389273	2	1	3
5	49432831	106187118	2	0	2
5	106187359	106914733	0	0	0
5	106916625	180790320	2	0	2
6	149661	3071609	2	1	3
6	3071913	5723181	1	1	2
6	5725860	25585632	2	1	3
6	25585702	34482299	3	2	5
6	34488221	37003359	2	1	3
6	37003796	37584310	2	2	4
6	37588563	39144963	4	2	6
6	39148751	39782092	3	2	5
6	39784616	39999149	4	2	6
6	40003502	40096736	2	2	4
6	40096889	40345698	5	2	7
6	40349366	41191348	3	2	5
6	41195420	41443689	7	2	9
6	41449124	140113044	2	2	4
6	140119343	162488850	2	1	3
6	162489533	162618083	1	1	2
6	162619986	162782861	1	0	1
6	162783187	162865157	0	0	0
6	162870947	162951697	1	0	1
6	162953855	163078775	1	1	2
6	163078921	171051005	2	1	3
7	43259	152921796	2	1	3
7	152922248	155232287	2	0	2
7	155234062	159127004	2	1	3
8	31254	38147030	2	1	3
8	38150727	38794561	18	0	18
8	38799057	146298155	2	1	3
9	46587	36728556	1	1	2
9	36730774	141091394	2	1	3
10	72759	135506704	2	1	3
11	198572	134944770	3	0	3
12	150442	5535676	1	0	1
12	5537884	9820869	1	1	2
12	9821221	27431465	1	0	1
12	27445936	33757525	1	1	2
12	33759342	133778189	2	1	3
13	19026949	21058533	2	1	3
13	21060047	70924474	2	2	4
13	70924474	74249619	4	2	6
13	74249827	101727351	2	2	4
13	101727610	102624418	2	1	3
13	102628015	103488276	2	0	2
13	103488486	110169764	2	1	3
13	110170250	115108397	2	2	4
14	19002124	22534990	2	0	2
14	22536071	22959470	3	0	3
14	22959553	107285437	2	0	2
15	20016328	77181312	1	1	2
15	77181328	100441789	2	1	3
15	100441859	102469040	3	1	4
16	60777	6496333	2	1	3
16	6502765	6699345	2	0	2
16	6699355	22627984	2	1	3
16	22631365	35283226	2	2	4
16	46463782	47275185	3	1	4
16	47276881	89595723	2	2	4
16	89596106	90287535	3	1	4
17	526	18628448	2	0	2
17	18643508	19556179	2	2	4
17	19558563	21397964	2	0	2
17	21399832	21566353	2	1	3
17	21693871	81049726	2	2	4
18	48133	21103909	2	0	2
18	21103971	41639086	1	0	1
18	41641273	42972189	2	0	2
18	42972289	43702733	1	0	1
18	43710948	45952625	2	0	2
18	45954347	46482862	1	0	1
18	46482907	47185699	2	0	2
18	47187206	78015057	1	0	1
19	90910	19297292	2	0	2
19	19297567	20642538	2	1	3
19	20643585	27747993	2	0	2
19	27751675	28975927	3	1	4
19	28976339	59097854	3	0	3
20	61305	16662745	2	1	3
20	16663069	17471248	5	1	6
20	17473419	18082033	3	1	4
20	18082206	18538929	2	1	3
20	18548444	19841796	3	1	4
20	19845053	20907058	5	1	6
20	20907781	29875166	3	1	4
20	29875844	32455924	6	1	7
20	32456814	35512648	5	2	7
20	35513225	36205758	5	1	6
20	36206407	36786510	5	2	7
20	36786747	39518486	3	2	5
20	39519777	42251547	3	1	4
20	42253506	43731170	5	1	6
20	43733015	44054243	5	0	5
20	44056523	45192714	5	1	6
20	45192989	46627545	5	2	7
20	46627599	46873402	5	3	8
20	46873552	47135894	4	2	6
20	47136001	49927602	4	3	7
20	49928420	50213722	3	2	5
20	50214588	55918692	2	2	4
20	55918939	60487809	2	1	3
20	60487953	61023620	2	0	2
20	61024498	62956153	3	0	3
21	10736871	31409790	1	0	1
21	31411375	32516638	1	1	2
21	32516730	32695277	2	1	3
21	32698397	33240048	1	1	2
21	33251549	34025924	1	0	1
21	34028116	35641868	1	1	2
21	35644017	35812673	2	1	3
21	35812910	37051588	1	1	2
21	37054070	48096957	1	0	1
22	16052528	34370989	2	0	2
22	34372772	34481608	18	1	19
22	34483130	51234455	2	0	2
