chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	4012233	1	1	2
1	4015382	34842836	1	0	1
1	34844836	249224388	1	1	2
2	12784	186695824	1	1	2
2	186701938	230437800	1	0	1
2	230437933	243089456	1	1	2
3	60345	24821211	1	1	2
3	24823636	61416962	1	0	1
3	61422276	197896118	1	1	2
4	12281	182060169	1	1	2
4	182062324	182529987	1	0	1
4	182532021	191027923	1	1	2
5	15532	180790320	1	1	2
6	149661	171051005	1	1	2
7	43259	159127004	1	1	2
8	31254	47611190	1	1	2
8	47618257	68936602	1	0	1
8	68938832	146298155	1	1	2
9	46587	1081794	1	1	2
9	1082544	14198371	1	0	1
9	14200005	17515207	1	1	2
9	17515655	18207637	1	0	1
9	18208461	18945068	1	1	2
9	18947109	21868908	1	0	1
9	21869079	22307876	0	0	0
9	22321178	22427035	1	0	1
9	22427118	22581260	0	0	0
9	22581314	23234308	1	0	1
9	23237796	24725459	0	0	0
9	24730619	25418133	1	0	1
9	25418389	25819577	1	1	2
9	25819747	27181761	1	0	1
9	27182419	28236666	1	1	2
9	28237562	31119974	1	0	1
9	31120120	73766411	1	1	2
9	73767528	74212687	1	0	1
9	74217404	128577569	1	1	2
9	128586487	128713903	1	0	1
9	128716392	141091394	1	1	2
10	72759	135506704	1	1	2
11	198572	113738382	1	1	2
11	113738776	114968406	1	0	1
11	114979991	134944770	1	1	2
12	150442	83942640	1	1	2
12	83951286	84121474	1	0	1
12	84121557	112611709	1	1	2
12	112612235	113589740	1	0	1
12	113603000	133778189	1	1	2
13	19026949	115108397	1	1	2
14	19002124	107285437	1	0	1
15	20016328	102469040	1	1	2
16	60777	90287535	1	1	2
17	526	81049726	1	1	2
18	48133	78015057	1	1	2
19	90910	47020564	1	1	2
19	47023410	48959235	1	0	1
19	48959642	59097854	1	1	2
20	61305	26209790	1	0	1
20	26210452	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	51234455	1	0	1
