chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	857060	2.0	1.0	3.0
1	857061	16957420	2.0	1.0	3.0
1	16957421	17082499	2.0	1.0	3.0
1	17082500	120804039	2.0	1.0	3.0
1	120804040	128899999	2.0	1.0	3.0
1	128900000	142652802	2.0	1.0	3.0
1	142652803	199078220	2.0	2.0	4.0
1	199078221	226912195	2.0	2.0	4.0
1	226912196	249174063	2.0	2.0	4.0
2	25906	6527529	2.0	2.0	4.0
2	6527530	6527571	2.0	2.0	4.0
2	6527572	6537251	2.0	2.0	4.0
2	6537252	6537290	2.0	2.0	4.0
2	6537291	21327244	2.0	2.0	4.0
2	21327245	21329931	2.0	2.0	4.0
2	21329932	69831575	2.0	2.0	4.0
2	69831576	69835926	2.0	2.0	4.0
2	69835927	90499999	2.0	2.0	4.0
2	90500000	96799999	2.0	2.0	4.0
2	96800000	135030702	2.0	2.0	4.0
2	135030703	203225271	2.0	2.0	4.0
2	203225272	203230880	2.0	2.0	4.0
2	203230881	203738442	2.0	2.0	4.0
2	203738443	203738497	2.0	2.0	4.0
2	203738498	220968416	2.0	2.0	4.0
2	220968417	221004145	1.0	1.0	2.0
2	221004146	240138425	2.0	2.0	4.0
2	240138426	240329908	2.0	1.0	3.0
2	240329909	242984432	2.0	2.0	4.0
3	67500	8478002	2.0	2.0	4.0
3	8478003	9603819	2.0	2.0	4.0
3	9603820	49069569	2.0	2.0	4.0
3	49069570	49069684	2.0	2.0	4.0
3	49069685	60012117	2.0	2.0	4.0
3	60012118	87899999	2.0	2.0	4.0
3	94784976	97834880	2.0	1.0	3.0
3	97834881	97836780	2.0	1.0	3.0
3	97836781	115635434	2.0	1.0	3.0
3	115635435	198022429	2.0	1.0	3.0
4	27500	18427746	2.0	2.0	4.0
4	18427747	18427967	2.0	2.0	4.0
4	18427968	30343558	2.0	2.0	4.0
4	30343559	31889308	2.0	2.0	4.0
4	31889309	31889333	2.0	2.0	4.0
4	31889334	39816581	2.0	2.0	4.0
4	39816582	39816610	2.0	2.0	4.0
4	39816611	48199999	2.0	2.0	4.0
4	48200000	52699999	2.0	2.0	4.0
4	52700000	56644050	2.0	2.0	4.0
4	56644051	85640572	2.0	2.0	4.0
4	85640573	85647282	2.0	2.0	4.0
4	85647283	182641526	2.0	2.0	4.0
4	182641527	182803127	1.0	1.0	2.0
4	182803128	185163746	2.0	2.0	4.0
4	185163747	185259607	2.0	2.0	4.0
4	185259608	191154275	2.0	2.0	4.0
5	22500	3876319	2.0	2.0	4.0
5	3876320	3876342	2.0	2.0	4.0
5	3876343	29807323	2.0	2.0	4.0
5	29807324	29807344	2.0	2.0	4.0
