chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	13794825	1	1	2
1	13795449	15512131	1	0	1
1	15512178	206290889	1	1	2
1	206291511	206852204	1	0	1
1	206855800	223428062	1	1	2
1	223428569	224283278	1	0	1
1	224283509	249224388	1	1	2
2	12784	232537927	1	1	2
2	232539179	233349210	1	0	1
2	233359746	243089456	1	1	2
3	60345	51106244	1	1	2
3	51106598	51260598	1	0	1
3	51262521	60400721	1	1	2
3	60403658	60945823	1	0	1
3	60950612	187107927	1	1	2
3	187110881	188469358	1	0	1
3	188469617	197896118	1	1	2
4	12281	191027923	1	1	2
5	15532	126046855	1	1	2
5	126049287	126225768	1	0	1
5	126232026	180790320	1	1	2
6	149661	34634440	1	1	2
6	34638793	35434273	1	0	1
6	35434630	44297772	1	1	2
6	44297835	47571536	1	0	1
6	47576160	76401112	1	1	2
6	76401210	76753546	1	0	1
6	76754417	80353096	1	1	2
6	80353483	80826606	1	0	1
6	80827703	90364244	1	1	2
6	90364335	91206018	1	0	1
6	91206465	111331983	1	1	2
6	111332346	111820481	1	0	1
6	111821113	112029984	1	1	2
6	112030156	112366472	1	0	1
6	112367137	116424714	1	1	2
6	116425605	116883953	1	0	1
6	116885557	117314432	1	1	2
6	117315210	117449490	1	0	1
6	117449697	165512254	1	1	2
6	165520199	167509833	1	0	1
6	167509878	168393748	1	1	2
6	168393751	169678229	1	0	1
6	169680742	169846944	1	1	2
6	169848646	170100653	1	0	1
6	170101281	171051005	1	1	2
7	43259	38294101	1	1	2
7	38294996	38370792	3	2	5
7	38371334	159127004	1	1	2
8	31254	42330453	1	0	1
8	42334340	146298155	1	1	2
9	46587	141091394	1	1	2
10	72759	28331057	1	1	2
10	28331413	29640022	1	0	1
10	29644003	69568817	1	1	2
10	69575403	89745749	1	0	1
10	89745814	90502043	0	0	0
10	90504439	95966855	1	0	1
10	95969913	101095466	1	1	2
10	101097854	101190507	1	0	1
10	101190636	101366643	1	1	2
10	101367315	103936983	1	0	1
10	103939073	135506704	1	1	2
11	198572	134944770	1	1	2
12	150442	27990358	1	0	1
12	27994557	133778189	1	1	2
13	19026949	115108397	1	1	2
14	19002124	22329006	1	1	2
14	22330326	22590877	2	1	3
14	22590996	22983223	3	2	5
14	22988022	68175812	1	1	2
14	68177155	69561193	1	0	1
14	69563295	107285437	1	1	2
15	20016328	30596643	1	1	2
15	30599700	31286279	1	0	1
15	31289398	102469040	1	1	2
16	60777	69734593	1	1	2
16	69739199	88608526	1	0	1
16	88608564	90287535	1	1	2
17	526	42259463	1	1	2
17	42265442	44280697	1	0	1
17	44283376	81049726	1	1	2
18	48133	75475349	1	1	2
18	75475908	78015057	1	0	1
19	90910	59097854	1	1	2
20	61305	16074195	1	1	2
20	16074210	22233945	1	0	1
20	22236657	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	51234455	1	1	2
