chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	121499999	1.0	1.0	2.0
1	128900000	142728692	1.0	0.0	1.0
1	142728693	144884363	1.0	1.0	2.0
1	144884364	147864645	2.0	1.0	3.0
1	147864646	149709601	1.0	1.0	2.0
1	149709602	247247500	2.0	1.0	3.0
1	247247501	249250620	2.0	1.0	3.0
2	20016	90499999	1.0	1.0	2.0
2	90500000	96799999	1.0	1.0	2.0
2	96800000	242985493	1.0	1.0	2.0
3	100074	87899999	1.0	1.0	2.0
3	87900000	93899999	1.0	1.0	2.0
3	93900000	194954894	1.0	1.0	2.0
3	194954895	195017990	1.0	0.0	1.0
3	195017991	197780227	1.0	1.0	2.0
4	9997	70006	1.0	0.0	1.0
4	70007	48199999	1.0	0.0	1.0
4	48200000	52699999	1.0	0.0	1.0
4	52700000	60892144	1.0	0.0	1.0
4	60892145	60899520	1.0	0.0	1.0
4	60899521	70126784	1.0	0.0	1.0
4	70126785	172726287	1.0	0.0	1.0
4	172726288	172754279	0.0	0.0	0.0
4	172754280	190987500	1.0	0.0	1.0
5	14676	46099999	1.0	1.0	2.0
5	46100000	50699999	1.0	1.0	2.0
5	50700000	119848349	1.0	1.0	2.0
5	119848350	119854604	1.0	1.0	2.0
5	119854605	180709904	1.0	1.0	2.0
6	39681	201975	1.0	1.0	2.0
6	201976	13191188	1.0	1.0	2.0
6	13191189	58699999	1.0	1.0	2.0
6	58700000	63299999	1.0	1.0	2.0
6	63300000	170861835	1.0	1.0	2.0
7	40386	57999999	1.0	1.0	2.0
7	58000000	61699999	1.0	1.0	2.0
7	61700000	158817500	1.0	1.0	2.0
8	10001	165404	1.0	1.0	2.0
8	165405	43099999	1.0	1.0	2.0
8	43100000	48099999	1.0	1.0	2.0
8	48100000	146364021	1.0	1.0	2.0
9	58249	44809215	1.0	0.0	1.0
9	44809216	45509128	1.0	0.0	1.0
9	45509129	47299999	1.0	0.0	1.0
9	47300000	50699999	1.0	0.0	1.0
9	50700000	140267500	1.0	0.0	1.0
9	140267501	141028027	1.0	0.0	1.0
10	96595	37999999	1.0	1.0	2.0
10	38000000	42299999	1.0	1.0	2.0
10	42300000	48310176	1.0	1.0	2.0
10	48310177	135389924	1.0	1.0	2.0
11	20721	200804	1.0	1.0	2.0
11	200805	25687395	1.0	1.0	2.0
11	25687396	51599999	1.0	1.0	2.0
11	51600000	55699999	1.0	1.0	2.0
11	55700000	134442500	1.0	1.0	2.0
12	110107	33299999	1.0	0.0	1.0
12	33300000	38199999	1.0	0.0	1.0
12	38200000	132349400	1.0	1.0	2.0
12	132349401	133851894	1.0	1.0	2.0
13	1	16299999	1.0	1.0	2.0
13	16300000	19499999	1.0	1.0	2.0
13	19500000	97145225	1.0	1.0	2.0
13	97145226	97145242	1.0	1.0	2.0
13	97145243	97145854	1.0	1.0	2.0
13	97145855	97149151	1.0	1.0	2.0
13	97149152	97208849	1.0	1.0	2.0
13	97208850	97217088	2.0	1.0	3.0
13	97217089	97217424	2.0	1.0	3.0
13	97217425	114137500	2.0	1.0	3.0
13	114137501	115169877	2.0	1.0	3.0
14	1	16099999	1.0	1.0	2.0
14	16100000	19099999	1.0	1.0	2.0
14	19100000	20471059	1.0	1.0	2.0
14	20471060	105631090	1.0	1.0	2.0
14	105631091	106362500	1.0	0.0	1.0
14	106362501	106664975	1.0	0.0	1.0
15	1	15799999	1.0	0.0	1.0
15	15800000	20699999	1.0	0.0	1.0
15	20700000	24669567	1.0	0.0	1.0
15	24669568	24739943	1.0	0.0	1.0
15	24739944	68711620	1.0	0.0	1.0
15	68711621	68713371	1.0	0.0	1.0
15	68713372	68713929	1.0	0.0	1.0
15	68713930	68714584	1.0	0.0	1.0
15	68714585	100338800	1.0	1.0	2.0
15	100338801	102531391	1.0	1.0	2.0
16	100010	34599999	1.0	1.0	2.0
16	34600000	38599999	1.0	1.0	2.0
16	38600000	88827200	1.0	1.0	2.0
16	88827201	90354752	1.0	1.0	2.0
17	10358	18360123	1.0	0.0	1.0
17	18360124	22199999	1.0	0.0	1.0
17	22200000	25799999	1.0	1.0	2.0
17	25800000	36853907	1.0	1.0	2.0
17	36853908	36855845	1.0	1.0	2.0
17	36855846	37755373	9.0	1.0	10.0
17	37755374	37755407	9.0	1.0	10.0
17	37755408	37764672	5.0	1.0	6.0
17	37764673	37965400	5.0	1.0	6.0
17	37965401	38441305	6.0	1.0	7.0
17	38441306	38792880	11.0	1.0	12.0
17	38792881	38842241	4.0	2.0	6.0
17	38842242	38843577	4.0	1.0	5.0
17	38843578	39099751	4.0	1.0	5.0
17	39099752	39845424	3.0	1.0	4.0
17	39845425	39856791	3.0	1.0	4.0
17	39856792	39857220	7.0	1.0	8.0
17	39857221	39866015	7.0	1.0	8.0
17	39866016	39866079	7.0	1.0	8.0
17	39866080	39952815	7.0	1.0	8.0
17	39952816	39994016	6.0	1.0	7.0
17	39994017	39994152	6.0	1.0	7.0
17	39994153	43847914	2.0	1.0	3.0
17	43847915	45406832	1.0	1.0	2.0
17	45406833	53351831	2.0	1.0	3.0
17	53351832	53353324	1.0	0.0	1.0
17	53353325	57841694	1.0	0.0	1.0
17	57841695	78774600	1.0	1.0	2.0
17	78774601	81195209	1.0	1.0	2.0
18	27500	130030	1.0	0.0	1.0
18	130031	13554094	1.0	0.0	1.0
18	13554095	14902901	1.0	1.0	2.0
18	14902902	18999999	1.0	1.0	2.0
18	19000000	23369995	1.0	1.0	2.0
18	23369996	47979760	1.0	0.0	1.0
18	47979761	48687646	0.0	0.0	0.0
18	48687647	76117000	1.0	0.0	1.0
18	76117001	78077247	1.0	0.0	1.0
19	102500	255405	1.0	0.0	1.0
19	255406	2232298	1.0	0.0	1.0
19	2232299	2232451	1.0	0.0	1.0
19	2232452	5176607	1.0	0.0	1.0
19	5176608	24399999	1.0	1.0	2.0
19	24400000	28599999	1.0	1.0	2.0
19	28600000	39273960	1.0	1.0	2.0
19	39273961	39305145	5.0	1.0	6.0
19	39305146	39355529	4.0	1.0	5.0
19	39355530	39427592	5.0	1.0	6.0
19	39427593	39428003	3.0	1.0	4.0
19	39428004	39946337	3.0	1.0	4.0
19	39946338	40675511	2.0	1.0	3.0
19	40675512	42804788	1.0	1.0	2.0
19	42804789	44077938	1.0	0.0	1.0
19	44077939	44079169	1.0	0.0	1.0
19	44079170	44151783	4.0	1.0	5.0
19	44151784	44254129	5.0	1.0	6.0
19	44254130	44255015	5.0	1.0	6.0
19	44255016	45515481	5.0	1.0	6.0
19	45515482	45516232	5.0	1.0	6.0
19	45516233	46456085	6.0	2.0	8.0
19	46456086	46473423	6.0	2.0	8.0
19	46473424	46474853	4.0	2.0	6.0
19	46474854	46482755	4.0	2.0	6.0
19	46482756	47457085	4.0	2.0	6.0
19	47457086	47458360	4.0	2.0	6.0
19	47458361	59128982	2.0	0.0	2.0
20	17500	25599999	1.0	1.0	2.0
20	25600000	29522176	1.0	1.0	2.0
20	29522177	62432500	1.0	1.0	2.0
21	10900000	14878433	1.0	1.0	2.0
21	14878434	46937500	1.0	1.0	2.0
21	46937501	48129894	1.0	1.0	2.0
22	1	12199999	1.0	1.0	2.0
22	12200000	17899999	1.0	1.0	2.0
22	17900000	49687500	1.0	1.0	2.0
22	49687501	51304565	1.0	1.0	2.0
