chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	637029	1.0	0.0	1.0
1	637030	1635646	2.0	1.0	3.0
1	1635647	12886165	1.0	1.0	2.0
1	12886166	12945248	1.0	1.0	2.0
1	12945249	17091420	1.0	1.0	2.0
1	17091421	39566756	1.0	1.0	2.0
1	39566757	39628813	2.0	1.0	3.0
1	39628814	44381767	1.0	1.0	2.0
1	44381768	44402663	2.0	1.0	3.0
1	44402664	83870198	1.0	1.0	2.0
1	83870199	83871525	1.0	1.0	2.0
1	83871526	95963032	1.0	1.0	2.0
1	95963033	96012500	2.0	1.0	3.0
1	96012501	96064359	2.0	1.0	3.0
1	96064360	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	142814002	1.0	1.0	2.0
1	142814003	142967402	1.0	1.0	2.0
1	142967403	174161703	1.0	1.0	2.0
1	174161704	174196627	2.0	1.0	3.0
1	174196628	194568718	1.0	1.0	2.0
1	194568719	194633292	1.0	1.0	2.0
1	194633293	197075394	1.0	1.0	2.0
1	197075395	197137100	2.0	1.0	3.0
1	197137101	247247500	1.0	1.0	2.0
1	247247501	249250620	1.0	1.0	2.0
2	20016	52116220	1.0	1.0	2.0
2	52116221	52150099	2.0	1.0	3.0
2	52150100	90499999	1.0	1.0	2.0
2	90500000	96799999	1.0	1.0	2.0
2	96800000	221812912	1.0	1.0	2.0
2	221812913	221813786	1.0	1.0	2.0
2	221813787	221897894	1.0	1.0	2.0
2	221897895	242985493	1.0	1.0	2.0
3	100074	61174893	1.0	1.0	2.0
3	61174894	61181311	1.0	0.0	1.0
3	61181312	80411993	1.0	1.0	2.0
3	80411994	87899999	1.0	1.0	2.0
3	87900000	93899999	1.0	1.0	2.0
3	93900000	117879610	1.0	1.0	2.0
3	117879611	197847500	1.0	1.0	2.0
4	57930	34455210	1.0	1.0	2.0
4	34455211	34455401	1.0	1.0	2.0
4	34455402	34689342	1.0	1.0	2.0
4	34689343	34690250	1.0	1.0	2.0
4	34690251	48199999	1.0	1.0	2.0
4	48200000	52699999	1.0	1.0	2.0
4	52700000	137106122	1.0	1.0	2.0
4	137106123	137106730	1.0	1.0	2.0
4	137106731	137107597	1.0	1.0	2.0
4	137107598	190987500	1.0	1.0	2.0
5	22500	3478518	2.0	1.0	3.0
5	3478519	3480163	2.0	1.0	3.0
5	3480164	20236893	2.0	1.0	3.0
5	20236894	20254122	2.0	1.0	3.0
5	20254123	24896057	2.0	1.0	3.0
5	24896058	24919964	2.0	1.0	3.0
5	24919965	25302485	2.0	1.0	3.0
5	25302486	25313229	2.0	1.0	3.0
5	25313230	46099999	2.0	1.0	3.0
5	50700000	63170911	1.0	0.0	1.0
5	63170912	180712500	1.0	0.0	1.0
6	39681	202330	1.0	0.0	1.0
6	202331	36807682	1.0	0.0	1.0
6	36807683	36808781	1.0	0.0	1.0
6	36808782	36841325	9.0	0.0	9.0
6	36841326	36842557	4.0	1.0	5.0
6	36842558	37421454	4.0	1.0	5.0
6	37421455	37526768	3.0	1.0	4.0
6	37526769	37637279	4.0	1.0	5.0
6	37637280	44019195	3.0	1.0	4.0
6	44019196	44019325	2.0	1.0	3.0
6	44019326	58699999	1.0	1.0	2.0
6	58700000	63299999	1.0	1.0	2.0
6	63300000	66051539	1.0	1.0	2.0
6	66051540	66053596	2.0	1.0	3.0
6	66053597	66054041	2.0	1.0	3.0
6	66054042	66061958	1.0	0.0	1.0
6	66061959	66062524	1.0	0.0	1.0
6	66062525	98434912	1.0	0.0	1.0
6	98434913	98497799	1.0	0.0	1.0
6	98497800	170905977	1.0	0.0	1.0
7	40386	9565226	1.0	1.0	2.0
7	9565227	9598482	2.0	1.0	3.0
7	9598483	57999999	1.0	1.0	2.0
7	58000000	61699999	1.0	1.0	2.0
7	61700000	97989355	1.0	1.0	2.0
7	97989356	98144558	2.0	1.0	3.0
7	98144559	158821400	1.0	1.0	2.0
8	10001	155756	1.0	0.0	1.0
8	155757	7201883	1.0	0.0	1.0
8	7201884	7684460	1.0	0.0	1.0
8	7684461	31376397	1.0	0.0	1.0
8	31376398	31594651	2.0	1.0	3.0
8	31594652	36995298	1.0	0.0	1.0
8	36995299	38419276	2.0	1.0	3.0
8	38419277	41418080	1.0	0.0	1.0
8	41418081	43099999	2.0	1.0	3.0
8	48100000	69038826	1.0	1.0	2.0
8	69038827	69089652	1.0	1.0	2.0
8	69089653	99578108	1.0	1.0	2.0
8	99578109	99698178	3.0	1.0	4.0
8	99698179	99698203	3.0	1.0	4.0
8	99698204	99698906	1.0	1.0	2.0
8	99698907	104975501	1.0	1.0	2.0
8	104975502	105011261	1.0	1.0	2.0
8	105011262	146364021	1.0	1.0	2.0
9	47500	232556	1.0	0.0	1.0
9	232557	16981535	1.0	0.0	1.0
9	16981536	16982685	1.0	0.0	1.0
9	16982686	17291956	2.0	0.0	2.0
9	17291957	17938846	1.0	0.0	1.0
9	17938847	21858464	2.0	0.0	2.0
9	21858465	22890634	0.0	0.0	0.0
9	22890635	40888273	1.0	0.0	1.0
9	40888274	47299999	2.0	0.0	2.0
9	47300000	50699999	2.0	0.0	2.0
9	50700000	67289802	2.0	0.0	2.0
9	67289803	68664201	2.0	0.0	2.0
9	68664202	114901386	2.0	0.0	2.0
9	114901387	115308716	2.0	0.0	2.0
9	115308717	137935279	2.0	0.0	2.0
9	137935280	137935438	2.0	0.0	2.0
9	137935439	140273200	2.0	0.0	2.0
10	95074	37999999	1.0	1.0	2.0
10	38000000	42299999	1.0	1.0	2.0
10	42300000	97785338	1.0	1.0	2.0
10	97785339	97987332	1.0	1.0	2.0
10	97987333	98112167	1.0	1.0	2.0
10	98112168	135235689	1.0	1.0	2.0
10	135235690	135389924	1.0	1.0	2.0
11	20721	197336	1.0	1.0	2.0
11	197337	51599999	1.0	1.0	2.0
11	51600000	55699999	1.0	1.0	2.0
11	55700000	62924850	1.0	1.0	2.0
11	62924851	62926239	2.0	1.0	3.0
11	62926240	62928416	1.0	1.0	2.0
11	62928417	74351434	1.0	1.0	2.0
11	74351435	74351604	1.0	1.0	2.0
11	74351605	99347574	1.0	1.0	2.0
11	99347575	99348854	1.0	1.0	2.0
11	99348855	134452200	1.0	1.0	2.0
12	110107	9683001	1.0	0.0	1.0
12	9683002	33299999	1.0	0.0	1.0
12	38200000	132349400	1.0	1.0	2.0
12	132349401	133851894	1.0	1.0	2.0
13	1	16299999	1.0	1.0	2.0
13	16300000	19499999	1.0	1.0	2.0
13	19500000	114142800	1.0	1.0	2.0
13	114142801	115169877	1.0	1.0	2.0
14	16100000	19099999	1.0	0.0	1.0
