chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	249224388	1	1	2
2	12784	243089456	1	1	2
3	60345	197896118	1	1	2
4	12281	37254333	1	1	2
4	37254584	191027923	2	1	3
5	15532	45710319	2	1	3
5	45710424	180790320	1	1	2
6	149661	31511350	2	0	2
6	31512720	171051005	1	1	2
7	43259	159127004	1	1	2
8	31254	55908647	2	1	3
8	55908771	61762884	3	0	3
8	61764076	146298155	2	1	3
9	46587	136781491	1	1	2
9	136787735	141091394	2	0	2
10	72759	135506704	1	1	2
11	198572	134944770	2	1	3
12	150442	133778189	2	1	3
13	19026949	115108397	1	1	2
14	19002124	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	90287535	1	1	2
17	526	81049726	2	1	3
18	48133	78015057	1	1	2
19	90910	59097854	2	1	3
20	61305	62956153	2	1	3
21	10736871	48096957	1	1	2
22	16052528	51234455	1	1	2
