chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	121482979	1	1	2
1	144007049	249224388	2	1	3
2	12784	243089456	2	1	3
3	60345	197896118	1	1	2
4	12281	32172568	2	1	3
4	32172744	141401773	1	1	2
4	141402192	142216222	2	1	3
4	142218748	143708921	1	1	2
4	143717565	144627138	2	1	3
4	144628232	183543648	1	1	2
4	183543770	185123672	2	1	3
4	185123766	191027923	1	1	2
5	15532	180790320	1	1	2
6	149661	171051005	1	1	2
7	43259	159127004	2	0	2
8	31254	3680871	1	0	1
8	3681516	146298155	1	1	2
9	46587	141091394	1	1	2
10	72759	48372257	2	1	3
10	48373087	48736766	1	1	2
10	48771950	135506704	2	1	3
11	198572	134944770	1	1	2
12	150442	133778189	1	1	2
13	19026949	115108397	1	1	2
14	19002124	95496854	1	1	2
14	95497218	96639163	2	1	3
14	96642598	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	31966297	1	1	2
16	31970549	90287535	2	1	3
17	526	22235650	1	0	1
17	25270411	81049726	2	1	3
18	48133	78015057	1	1	2
19	90910	59097854	1	1	2
20	61305	48938853	1	1	2
20	48939076	50101097	2	1	3
20	50101444	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	51234455	1	1	2
