chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	95121205	1	0	1
1	95122518	249224388	1	1	2
2	12784	243089456	1	1	2
3	60345	197896118	1	1	2
4	12281	149028802	1	1	2
4	149030027	149486629	1	0	1
4	149493193	191027923	1	1	2
5	15532	172926329	1	1	2
5	172926863	172968491	1	0	1
5	172968980	180790320	1	1	2
6	149661	171051005	1	1	2
7	43259	38294101	2	1	3
7	38294996	38357145	3	2	5
7	38357159	116266694	2	1	3
7	116270188	117370332	46	4	50
7	117380622	117483698	3	0	3
7	117486312	159127004	2	1	3
8	31254	146298155	1	1	2
9	46587	21817777	2	0	2
9	21817930	22004000	1	0	1
9	22004060	34736931	2	0	2
9	34737115	141091394	1	1	2
10	72759	135506704	1	0	1
11	198572	134944770	1	1	2
12	150442	133778189	1	1	2
13	19026949	115108397	1	1	2
14	19002124	107285437	1	0	1
15	20016328	102469040	1	1	2
16	60777	90287535	1	1	2
17	526	47335299	1	1	2
17	47341442	81049726	2	1	3
18	48133	78015057	1	1	2
19	90910	59097854	1	1	2
20	61305	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	51234455	1	1	2
