chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	121482979	2	0	2
1	144007049	144949070	3	0	3
1	144949975	249224388	2	2	4
2	12784	243089456	2	2	4
3	60345	197896118	2	2	4
4	12281	191027923	2	2	4
5	15532	180790320	2	2	4
6	149661	171051005	2	2	4
7	43259	159127004	2	2	4
8	31254	146298155	2	2	4
9	46587	47217176	2	1	3
9	65616971	141091394	2	2	4
10	72759	102938523	2	2	4
10	102941392	106159305	3	2	5
10	106159810	135506704	2	2	4
11	198572	102817446	2	2	4
11	102818570	113745639	2	1	3
11	113747692	117394685	2	2	4
11	117394822	134944770	3	2	5
12	150442	133778189	2	2	4
13	19026949	115108397	2	2	4
14	19002124	22548958	2	2	4
14	22549610	23004800	3	3	6
14	23005786	107285437	2	2	4
15	20016328	102469040	2	2	4
16	60777	84254287	2	2	4
16	84254384	90287535	2	1	3
17	526	81049726	2	2	4
18	48133	78015057	2	2	4
19	90910	27751675	2	2	4
19	27762138	59097854	2	0	2
20	61305	62956153	2	2	4
21	10736871	48096957	2	2	4
22	16052528	51234455	2	2	4
