chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	21173389	1.0	1.0	2.0
1	21173390	27065161	1.0	1.0	2.0
1	27065162	27071296	3.0	1.0	4.0
1	27071297	54307500	1.0	1.0	2.0
1	54307501	54976352	1.0	1.0	2.0
1	54976353	95280609	1.0	1.0	2.0
1	95280610	95296959	1.0	0.0	1.0
1	95296960	118366247	1.0	1.0	2.0
1	118366248	120416015	1.0	1.0	2.0
1	120416016	120433656	1.0	1.0	2.0
1	120433657	121499999	2.0	1.0	3.0
1	143533095	210867633	1.0	1.0	2.0
1	210867634	211535628	1.0	0.0	1.0
1	211535629	247247500	2.0	1.0	3.0
1	247247501	249250620	2.0	1.0	3.0
2	20016	90499999	1.0	1.0	2.0
2	90500000	96799999	1.0	1.0	2.0
2	96800000	137740994	1.0	1.0	2.0
2	137740995	165391383	1.0	1.0	2.0
2	165391384	165406758	2.0	0.0	2.0
2	165406759	196942968	1.0	1.0	2.0
2	196942969	242986605	1.0	1.0	2.0
3	62309	2166693	1.0	1.0	2.0
3	2166694	2168739	1.0	1.0	2.0
3	2168740	40601605	1.0	1.0	2.0
3	40601606	43625307	1.0	1.0	2.0
3	43625308	44458432	1.0	1.0	2.0
3	44458433	44467633	1.0	1.0	2.0
3	44467634	46079601	1.0	1.0	2.0
3	46079602	48509295	1.0	1.0	2.0
3	48509296	48510082	1.0	1.0	2.0
3	48510083	61146694	1.0	1.0	2.0
3	61146695	62560660	1.0	1.0	2.0
3	62560661	71703444	1.0	1.0	2.0
3	71703445	71733519	1.0	1.0	2.0
3	71733520	71733749	1.0	1.0	2.0
3	71733750	71739349	1.0	1.0	2.0
3	71739350	71739518	1.0	1.0	2.0
3	71739519	71744974	1.0	1.0	2.0
3	71744975	71745078	1.0	1.0	2.0
3	71745079	73651719	1.0	1.0	2.0
3	73651720	79614144	1.0	1.0	2.0
3	79614145	80045509	1.0	1.0	2.0
3	80045510	80045772	1.0	1.0	2.0
3	80045773	80050947	1.0	1.0	2.0
3	80050948	83568117	1.0	1.0	2.0
3	83568118	84951394	1.0	1.0	2.0
3	84951395	87899999	1.0	1.0	2.0
3	87900000	93899999	1.0	1.0	2.0
3	93900000	105189141	1.0	1.0	2.0
3	105189142	109918516	1.0	1.0	2.0
3	109918517	110577568	1.0	1.0	2.0
3	110577569	110581276	1.0	1.0	2.0
3	110581277	110846097	1.0	1.0	2.0
3	110846098	111658933	1.0	1.0	2.0
3	111658934	111767030	1.0	1.0	2.0
3	111767031	139442624	1.0	1.0	2.0
3	139442625	184719187	1.0	1.0	2.0
3	184719188	184720047	1.0	1.0	2.0
3	184720048	186248441	1.0	1.0	2.0
3	186248442	186255689	1.0	1.0	2.0
3	186255690	186255711	1.0	1.0	2.0
3	186255712	198022429	1.0	1.0	2.0
4	9997	77304	1.0	1.0	2.0
4	77305	851764	1.0	1.0	2.0
4	851765	2286168	1.0	1.0	2.0
4	2286169	2777851	1.0	1.0	2.0
4	2777852	29385866	1.0	1.0	2.0
4	29385867	48199999	1.0	1.0	2.0
4	48200000	52728052	1.0	1.0	2.0
4	52728053	72329973	1.0	1.0	2.0
4	72329974	76777316	1.0	1.0	2.0
4	76777317	78697474	1.0	1.0	2.0
4	78697475	191154275	1.0	1.0	2.0
5	22500	45910024	1.0	1.0	2.0
5	45910025	50699999	1.0	1.0	2.0
5	50700000	52937608	1.0	1.0	2.0
5	52937609	63925114	1.0	1.0	2.0
5	63925115	64090807	1.0	0.0	1.0
5	64090808	96004713	1.0	1.0	2.0
5	96004714	96006102	1.0	1.0	2.0
5	96006103	134194243	1.0	1.0	2.0
5	134194244	180715810	1.0	1.0	2.0
6	206528	19669913	1.0	1.0	2.0
6	19669914	58699999	1.0	1.0	2.0
6	58700000	63299999	1.0	1.0	2.0
6	63300000	140276576	1.0	1.0	2.0
6	140276577	140278550	1.0	1.0	2.0
6	140278551	170905605	1.0	1.0	2.0
7	40386	57999999	1.0	1.0	2.0
7	58000000	61699999	1.0	1.0	2.0
7	61700000	158821400	1.0	1.0	2.0
8	10001	159285	1.0	0.0	1.0
8	159286	19262041	1.0	0.0	1.0
8	19262042	26140353	1.0	0.0	1.0
8	26140354	26150408	1.0	0.0	1.0
8	26150409	39236281	1.0	0.0	1.0
8	39236282	43099999	1.0	0.0	1.0
8	48100000	50983559	2.0	1.0	3.0
8	50983560	59943251	2.0	1.0	3.0
8	59943252	108937725	2.0	1.0	3.0
8	108937726	146364021	2.0	1.0	3.0
9	47500	229969	1.0	1.0	2.0
9	229970	39158805	1.0	1.0	2.0
9	39158806	47299999	1.0	1.0	2.0
9	50700000	68513879	2.0	1.0	3.0
9	68513880	134781549	1.0	1.0	2.0
9	134781550	134782835	1.0	1.0	2.0
9	134782836	140273200	1.0	1.0	2.0
9	140273201	141003946	1.0	1.0	2.0
10	94426	37999999	1.0	1.0	2.0
10	42382500	135389924	1.0	1.0	2.0
11	20721	196943	1.0	1.0	2.0
11	196944	51599999	1.0	1.0	2.0
11	51600000	55699999	1.0	1.0	2.0
11	55700000	86549951	1.0	1.0	2.0
11	86549952	108115485	1.0	0.0	1.0
11	108115486	108244928	0.0	0.0	0.0
11	108244929	124401324	1.0	0.0	1.0
11	124401325	126065149	1.0	1.0	2.0
11	126065150	126519978	1.0	0.0	1.0
11	126519979	126954465	1.0	1.0	2.0
11	126954466	127712531	1.0	0.0	1.0
11	127712532	134452200	1.0	1.0	2.0
12	110107	33299999	1.0	1.0	2.0
12	33300000	38199999	1.0	1.0	2.0
12	38200000	91336932	1.0	1.0	2.0
12	91336933	91408762	1.0	1.0	2.0
12	91408763	132349400	1.0	1.0	2.0
12	132349401	133851894	1.0	1.0	2.0
13	19500000	26082634	1.0	1.0	2.0
13	26082635	26207377	1.0	1.0	2.0
13	26207378	26312944	1.0	1.0	2.0
13	26312945	26315140	1.0	1.0	2.0
13	26315141	31767862	1.0	1.0	2.0
13	31767863	50576070	1.0	0.0	1.0
13	50576071	76425976	1.0	0.0	1.0
13	76425977	100108273	1.0	1.0	2.0
13	100108274	114142800	1.0	1.0	2.0
13	114142801	115169877	1.0	1.0	2.0
14	20425051	38055227	1.0	0.0	1.0
14	38055228	38056476	1.0	0.0	1.0
14	38056477	106399989	1.0	0.0	1.0
15	15800000	20699999	1.0	1.0	2.0
15	20700000	27386312	1.0	1.0	2.0
15	27386313	27869864	1.0	1.0	2.0
15	27869865	39237080	1.0	1.0	2.0
15	39237081	39242165	1.0	0.0	1.0
15	39242166	39471712	1.0	1.0	2.0
15	39471713	39472948	1.0	1.0	2.0
15	39472949	39530700	1.0	1.0	2.0
15	39530701	40387320	1.0	0.0	1.0
15	40387321	102066890	1.0	1.0	2.0
16	84170	34200029	1.0	1.0	2.0
16	34200030	34584288	1.0	1.0	2.0
16	34584289	34599999	1.0	1.0	2.0
16	34600000	38599999	1.0	1.0	2.0
16	38600000	46447499	1.0	1.0	2.0
16	46447500	51399675	1.0	0.0	1.0
16	51399676	53953009	1.0	0.0	1.0
16	53953010	54006364	1.0	0.0	1.0
16	54006365	88827200	1.0	0.0	1.0
16	88827201	90354752	1.0	0.0	1.0
17	12500	22199999	1.0	1.0	2.0
17	22200000	25799999	1.0	1.0	2.0
17	25800000	27034459	1.0	1.0	2.0
17	27034460	32951814	1.0	0.0	1.0
17	32951815	40328989	1.0	1.0	2.0
17	40328990	45443851	1.0	1.0	2.0
17	45443852	45491836	1.0	1.0	2.0
