chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	4616102	3	1	4
1	4617856	8105259	2	1	3
1	8110242	9248877	3	1	4
1	9250856	9627193	2	1	3
1	9628016	28563436	3	1	4
1	28563650	29161999	2	1	3
1	29162465	49423617	3	1	4
1	49428303	50365243	2	1	3
1	50366482	58627243	3	1	4
1	58630169	94317683	1	1	2
1	94319658	94589495	2	1	3
1	94590697	249224388	1	1	2
2	12784	111440279	1	1	2
2	111440897	243089456	2	0	2
3	60345	29258751	1	0	1
3	29263380	29351137	0	0	0
3	29351830	90502862	1	0	1
3	93519478	197896118	1	1	2
4	12281	191027923	1	1	2
5	15532	17707263	4	1	5
5	17708658	46383335	5	1	6
5	46386392	180790320	2	0	2
6	149661	94131514	1	1	2
6	94131855	94603846	1	0	1
6	94604531	171051005	1	1	2
7	43259	20946100	3	1	4
7	20951557	21530104	1	0	1
7	21535776	21654825	3	1	4
7	21655667	21955738	1	0	1
7	21955785	22028278	2	1	3
7	22035238	22093655	1	0	1
7	22093804	63039537	2	1	3
7	63043061	119509178	3	1	4
7	119512369	120358377	1	0	1
7	120363597	146424881	3	1	4
7	146425530	159127004	1	1	2
8	31254	33382162	2	1	3
8	33387745	36177878	4	1	5
8	36180312	40037659	2	1	3
8	40037749	41550787	3	1	4
8	41550984	47436335	2	1	3
8	47436617	67067102	1	1	2
8	67067695	67269430	1	0	1
8	67277691	134513350	1	1	2
8	134515921	138715688	1	0	1
8	138715716	146298155	1	1	2
9	46587	9334204	1	0	1
9	9335455	9637189	0	0	0
9	9638505	141091394	1	0	1
10	72759	42968440	3	0	3
10	42968700	45255641	2	0	2
10	45255831	45366907	2	1	3
10	45367816	96411174	2	0	2
10	96415959	135506704	1	0	1
11	198572	23511528	1	1	2
11	23513481	23549287	1	0	1
11	23549991	50702618	1	1	2
11	50735036	134944770	2	1	3
12	150442	89440452	1	1	2
12	89443979	89975748	1	0	1
12	89980237	90975610	2	1	3
12	90979555	91789864	1	0	1
12	91790720	97674663	2	1	3
12	97674698	108914596	1	0	1
12	108920336	133778189	1	1	2
13	19026949	115108397	1	1	2
14	19002124	80289248	1	0	1
14	80292731	80537436	0	0	0
14	80543425	97473739	1	0	1
14	97474065	107285437	1	1	2
15	20016328	30933522	2	1	3
15	30936285	32566511	1	1	2
15	32575842	102469040	2	1	3
16	60777	7122632	1	1	2
16	7122874	7369266	1	0	1
16	7369730	7436687	1	1	2
16	7441344	7676544	1	0	1
16	7676816	90287535	1	1	2
17	526	22219568	1	0	1
17	22227075	81049726	1	1	2
18	48133	78015057	1	1	2
19	90910	24596750	1	1	2
19	27747993	41764918	3	1	4
19	41767987	44906524	1	0	1
19	44906547	58940420	1	1	2
19	58940514	59097854	1	0	1
20	61305	17330741	1	0	1
20	17334501	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	26321326	1	1	2
22	26322738	51234455	1	0	1
