chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	161175195	1	1	2
1	161178684	161612246	1	0	1
1	161616864	224299175	1	1	2
1	224299719	226561403	1	0	1
1	226563882	249224388	1	1	2
2	12784	234485171	1	1	2
2	234486401	236335560	1	0	1
2	236336058	243089456	1	1	2
3	60345	38091065	1	1	2
3	38095974	39483898	1	0	1
3	39488541	69908473	1	1	2
3	69912495	73275553	1	0	1
3	73277428	197896118	1	1	2
4	12281	191027923	1	1	2
5	15532	11208453	3	1	4
5	11214203	12014581	2	1	3
5	12014691	12375477	3	1	4
5	12377724	18024800	2	1	3
5	18025008	25658190	3	1	4
5	25664411	49564830	2	1	3
5	49568108	55673940	1	1	2
5	55674513	55852401	5	3	8
5	55853878	56060171	1	1	2
5	56060395	56679524	1	0	1
5	56681259	180790320	1	1	2
6	149661	171051005	1	1	2
7	43259	62439281	1	1	2
7	62447336	78334186	1	0	1
7	78336572	159127004	1	1	2
8	31254	25420468	1	0	1
8	25423100	26231335	1	1	2
8	26250296	27220310	7	1	8
8	27224433	28091066	6	1	7
8	28097389	28212602	1	0	1
8	28212636	30210274	1	1	2
8	30212534	31079969	12	0	12
8	31088259	34198845	1	0	1
8	34204100	36324311	6	1	7
8	36324923	36705050	10	0	10
8	36705443	36985919	3	0	3
8	36990797	38915711	11	0	11
8	38917787	38980737	6	1	7
8	38982610	40698232	1	1	2
8	40698363	41414491	9	1	10
8	41418016	41786491	4	1	5
8	41787180	42133102	1	1	2
8	42133128	61445575	2	1	3
8	61455387	62334618	9	1	10
8	62336454	62889132	2	1	3
8	62895509	64171150	4	1	5
8	64172704	64300625	9	1	10
8	64302460	64802097	4	1	5
8	64804219	65568238	7	1	8
8	65578467	66244699	2	1	3
8	66250020	70527915	4	1	5
8	70529809	75543038	7	1	8
8	75546203	76288959	9	1	10
8	76291665	80970199	7	1	8
8	80972451	83014847	9	1	10
8	83019460	84816972	7	1	8
8	84822468	86378134	4	1	5
8	86380405	87577853	9	1	10
8	87579550	106975062	4	1	5
8	106977229	110951301	5	1	6
8	110962113	113433145	1	1	2
8	113436402	120578253	5	1	6
8	120578834	120709274	1	1	2
8	120709470	127548787	5	1	6
8	127551826	133525148	10	1	11
8	133525369	137155181	9	1	10
8	137157575	141202137	1	1	2
8	141203504	141302080	4	2	6
8	141304342	143034048	1	1	2
8	143035018	143125563	4	1	5
8	143126171	144506437	1	1	2
8	144527346	144645460	4	1	5
8	144647964	146298155	1	1	2
9	46587	141091394	1	1	2
10	72759	135506704	1	1	2
11	198572	134944770	1	1	2
12	150442	133778189	1	1	2
13	19026949	115108397	1	1	2
14	19002124	22404635	1	1	2
14	22404674	22971591	2	1	3
14	22974256	107285437	1	1	2
15	20016328	102469040	1	1	2
16	60777	35283226	1	1	2
16	46463782	90287535	1	0	1
17	526	16326712	1	0	1
17	16328955	81049726	1	1	2
18	48133	2236418	1	1	2
18	2237367	2658677	1	0	1
18	2666705	78015057	1	1	2
19	90910	24507172	1	1	2
19	24521623	59097854	2	1	3
20	61305	62956153	1	1	2
21	10736871	48096957	1	1	2
22	16052528	51234455	1	1	2
