chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	860017.0	1.0	0.0	1.0
1	860018	2466616.0	2.0	0.0	2.0
1	2466617	6025202.0	2.0	1.0	3.0
1	6025203	6860008.0	1.0	1.0	2.0
1	6860009	14010011.0	1.0	1.0	2.0
1	14010012	15155897.0	2.0	1.0	3.0
1	15155898	15204749.0	1.0	1.0	2.0
1	15204750	17962002.0	1.0	0.0	1.0
1	17962003	22420002.0	1.0	1.0	2.0
1	22420003	26200927.0	1.0	1.0	2.0
1	26200928	29631262.0	3.0	1.0	4.0
1	29631263	31026621.0	2.0	1.0	3.0
1	31026622	31039274.0	3.0	2.0	5.0
1	31039275	31527001.0	2.0	1.0	3.0
1	31527002	31735511.0	1.0	0.0	1.0
1	31735512	37575141.0	2.0	1.0	3.0
1	37575142	37628189.0	2.0	2.0	4.0
1	37628190	39299983.0	2.0	1.0	3.0
1	39299984	44644132.0	2.0	1.0	3.0
1	44644133	44737139.0	3.0	0.0	3.0
1	44737140	47162298.0	1.0	1.0	2.0
1	47162299	56044966.0	1.0	1.0	2.0
1	56044967	56096547.0	2.0	1.0	3.0
1	56096548	56211350.0	1.0	1.0	2.0
1	56211351	56307837.0	2.0	1.0	3.0
1	56307838	67350206.0	1.0	1.0	2.0
1	67350207	67383602.0	2.0	1.0	3.0
1	67383603	67615387.0	1.0	1.0	2.0
1	67615388	77978493.0	1.0	0.0	1.0
1	77978494	77989617.0	1.0	0.0	1.0
1	77989618	83632668.0	1.0	0.0	1.0
1	83632669	87741231.0	1.0	1.0	2.0
1	87741232	88743402.0	1.0	0.0	1.0
1	88743403	88769523.0	2.0	1.0	3.0
1	88769524	89423919.0	2.0	1.0	3.0
1	89423920	91906013.0	2.0	0.0	2.0
1	91906014	91930002.0	2.0	1.0	3.0
1	91930003	92070034.0	2.0	2.0	4.0
1	92070035	106575563.0	2.0	0.0	2.0
1	106575564	106637565.0	3.0	0.0	3.0
1	106637566	112115787.0	2.0	0.0	2.0
1	112115788	112458509.0	2.0	1.0	3.0
1	112458510	119173801.0	2.0	0.0	2.0
1	119173802	119445559.0	2.0	1.0	3.0
1	119445560	119451903.0	2.0	1.0	3.0
1	119451904	119500972.0	2.0	1.0	3.0
1	119500973	119521848.0	3.0	2.0	5.0
1	119521849	119603178.0	5.0	2.0	7.0
1	119603179	120259388.0	2.0	1.0	3.0
1	120259389	121338402.0	2.0	2.0	4.0
1	128900000	145789001.0	3.0	1.0	4.0
1	145789002	151672630.0	3.0	1.0	4.0
1	151672631	153342822.0	2.0	1.0	3.0
1	153342823	156628444.0	1.0	1.0	2.0
1	156628445	156646540.0	2.0	1.0	3.0
1	156646541	156840101.0	2.0	1.0	3.0
1	156840102	156904436.0	2.0	1.0	3.0
1	156904437	157348354.0	2.0	1.0	3.0
1	157348355	157458039.0	2.0	1.0	3.0
1	157458040	160369946.0	2.0	1.0	3.0
1	160369947	161445513.0	1.0	1.0	2.0
1	161445514	181220020.0	2.0	1.0	3.0
1	181220021	194179422.0	2.0	1.0	3.0
1	194179423	194227364.0	3.0	1.0	4.0
1	194227365	197986967.0	2.0	1.0	3.0
1	197986968	198504017.0	1.0	1.0	2.0
1	198504018	199805602.0	2.0	1.0	3.0
1	199805603	224625800.0	2.0	1.0	3.0
1	224625801	227160066.0	2.0	1.0	3.0
1	227160067	228782629.0	2.0	1.0	3.0
1	228782630	230866144.0	2.0	0.0	2.0
1	230866145	230866483.0	2.0	0.0	2.0
1	230866484	235815202.0	2.0	0.0	2.0
1	235815203	238296723.0	2.0	0.0	2.0
1	238296724	239184006.0	2.0	1.0	3.0
1	239184007	239186032.0	2.0	1.0	3.0
1	239186033	242059220.0	2.0	1.0	3.0
1	242059221	248607189.0	2.0	1.0	3.0
1	248607190	248811718.0	2.0	1.0	3.0
2	20016	156998.0	2.0	2.0	4.0
2	156999	833095.0	2.0	1.0	3.0
2	833096	833233.0	2.0	1.0	3.0
2	833234	6356243.0	2.0	1.0	3.0
2	6356244	6495962.0	2.0	2.0	4.0
2	6495963	10179181.0	2.0	1.0	3.0
2	10179182	10277754.0	1.0	1.0	2.0
2	10277755	11161528.0	2.0	2.0	4.0
2	11161529	18022484.0	2.0	1.0	3.0
2	18022485	18104482.0	2.0	2.0	4.0
2	18104483	24058602.0	2.0	1.0	3.0
2	24058603	24705001.0	1.0	1.0	2.0
2	24705002	25240001.0	2.0	1.0	3.0
2	25240002	28496881.0	2.0	0.0	2.0
2	28496882	28968506.0	2.0	1.0	3.0
2	28968507	31485474.0	2.0	0.0	2.0
2	31485475	31492190.0	2.0	0.0	2.0
2	31492191	32170013.0	2.0	0.0	2.0
2	32170014	32411533.0	1.0	0.0	1.0
2	32411534	32991012.0	1.0	1.0	2.0
2	32991013	33037546.0	2.0	2.0	4.0
2	33037547	33074394.0	2.0	1.0	3.0
2	33074395	33076229.0	2.0	1.0	3.0
2	33076230	34279930.0	2.0	1.0	3.0
2	34279931	48374220.0	2.0	0.0	2.0
2	48374221	48374571.0	2.0	0.0	2.0
2	48374572	59119888.0	2.0	0.0	2.0
2	59119889	60889981.0	2.0	1.0	3.0
2	60889982	62255353.0	2.0	1.0	3.0
2	62255354	75561869.0	2.0	0.0	2.0
2	75561870	79605550.0	3.0	0.0	3.0
2	79605551	79607425.0	6.0	0.0	6.0
2	79607426	79608135.0	5.0	0.0	5.0
2	79608136	79610899.0	5.0	0.0	5.0
2	79610900	79611813.0	3.0	0.0	3.0
2	79611814	79613956.0	3.0	0.0	3.0
2	79613957	80882798.0	3.0	0.0	3.0
2	80882799	80884493.0	3.0	0.0	3.0
2	80884494	80884725.0	3.0	0.0	3.0
2	80884726	81324053.0	7.0	0.0	7.0
2	81324054	82439313.0	3.0	0.0	3.0
