chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	121482979	2	2	4
1	144007049	157663560	4	2	6
1	157666336	210286118	2	2	4
1	210290082	223381672	2	0	2
1	223387167	249224388	4	0	4
2	12784	70063255	3	1	4
2	70063527	71006832	6	1	7
2	71012718	88684646	3	1	4
2	88685981	239951635	3	0	3
2	239952664	243089456	3	3	6
3	60345	88203183	2	0	2
3	88203844	88834253	2	2	4
3	88835112	93519478	2	0	2
3	93520016	197896118	2	2	4
4	12281	49061209	1	0	1
4	49063479	191027923	2	1	3
5	15532	33089978	9	1	10
5	33093129	49441958	4	1	5
5	49447306	112131787	1	0	1
5	112140022	139259964	2	1	3
5	139260836	180790320	1	1	2
6	149661	36637683	2	1	3
6	36638691	36658742	7	4	11
6	36660453	39857326	4	2	6
6	39857931	171051005	2	2	4
7	43259	13067198	3	0	3
7	13071986	57417569	2	0	2
7	57425139	73189762	4	1	5
7	73193440	118718735	3	1	4
7	118718954	159127004	3	2	5
8	31254	14085519	4	0	4
8	14087590	14564106	2	0	2
8	14564163	146298155	4	0	4
9	46587	137824613	2	0	2
9	137825807	141091394	1	0	1
10	72759	3117011	2	1	3
10	3117677	22324279	4	1	5
10	22325140	39074821	5	1	6
10	39076206	70178884	3	0	3
10	70179126	89440001	4	0	4
10	89440911	90295773	0	0	0
10	90298199	135506704	4	0	4
11	198572	17405617	2	0	2
11	17407172	36321120	4	2	6
11	36321379	40511482	3	2	5
11	40511646	56242248	2	1	3
11	56242261	56968959	6	1	7
11	56969455	63526425	3	1	4
11	63537509	67394806	2	1	3
11	67394895	134944770	1	1	2
12	150442	2791530	3	2	5
12	2794045	11834648	2	1	3
12	11834724	12271166	7	1	8
12	12274618	19594571	2	1	3
12	19596838	22534327	2	2	4
12	22537996	38508938	2	1	3
12	38510683	133778189	2	0	2
13	19026949	35483992	2	1	3
13	35484085	89538066	1	0	1
13	89539415	115108397	1	1	2
14	19002124	43673332	2	0	2
14	43675329	44382233	0	0	0
14	44382348	107285437	2	0	2
15	20016328	102469040	2	0	2
16	60777	35283226	4	0	4
16	46463782	90287535	3	0	3
17	526	19631420	2	0	2
17	19631915	21088690	3	0	3
17	21092208	29894732	3	1	4
17	29903336	61021225	2	0	2
17	61021269	81049726	4	0	4
18	48133	13460487	2	0	2
18	13461195	78015057	2	1	3
19	90910	3467018	2	0	2
19	3481578	30072176	2	1	3
19	30072456	38292369	5	2	7
19	38292369	59097854	2	1	3
20	61305	11365437	4	1	5
20	11365929	31189726	4	2	6
20	31189993	47794570	2	1	3
20	47794872	48804403	2	2	4
20	48808930	49019434	2	0	2
20	49021520	62956153	2	2	4
21	10736871	35957254	2	1	3
21	35961360	36351905	2	0	2
21	36354389	37375139	2	1	3
21	37375939	46042213	4	1	5
21	46042282	46919880	11	0	11
21	46919918	48096957	7	1	8
22	16052528	50817505	3	0	3
22	50831053	51234455	1	0	1
