chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	10001	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	149850836	1.0	1.0	2.0
1	149850837	149904447	6.0	0.0	6.0
1	149904448	150034935	1.0	1.0	2.0
1	150034936	150067658	3.0	1.0	4.0
1	150067659	150404801	1.0	1.0	2.0
1	150404802	150594872	17.0	1.0	18.0
1	150594873	151929205	1.0	1.0	2.0
1	151929206	151972205	1.0	1.0	2.0
1	151972206	153319682	1.0	1.0	2.0
1	153319683	153514680	6.0	1.0	7.0
1	153514681	153518071	3.0	1.0	4.0
1	153518072	155399195	3.0	1.0	4.0
1	155399196	161308125	1.0	1.0	2.0
1	161308126	161361800	7.0	1.0	8.0
1	161361801	168557594	1.0	1.0	2.0
1	168557595	168560064	1.0	1.0	2.0
1	168560065	169217952	19.0	1.0	20.0
1	169217953	169465953	19.0	1.0	20.0
1	169465954	169695465	31.0	1.0	32.0
1	169695466	170329978	27.0	1.0	28.0
1	170329979	170335039	27.0	1.0	28.0
1	170335040	170338751	14.0	1.0	15.0
1	170338752	170509339	23.0	1.0	24.0
1	170509340	170604493	23.0	1.0	24.0
1	170604494	171724951	15.0	1.0	16.0
1	171724952	171727295	15.0	1.0	16.0
1	171727296	172698382	15.0	1.0	16.0
1	172698383	172751579	15.0	1.0	16.0
1	172751580	172817476	7.0	1.0	8.0
1	172817477	172822964	5.0	1.0	6.0
1	172822965	172972862	6.0	1.0	7.0
1	172972863	172973426	6.0	1.0	7.0
1	172973427	172987966	5.0	1.0	6.0
1	172987967	173288694	11.0	1.0	12.0
1	173288695	173309491	34.0	1.0	35.0
1	173309492	173334802	34.0	1.0	35.0
1	173334803	173359490	56.0	1.0	57.0
1	173359491	173367193	33.0	1.0	34.0
1	173367194	173392559	69.0	0.0	69.0
1	173392560	173399066	29.0	1.0	30.0
1	173399067	173437318	29.0	1.0	30.0
1	173437319	173478846	29.0	1.0	30.0
1	173478847	173515894	29.0	1.0	30.0
1	173515895	173521299	29.0	1.0	30.0
1	173521300	173696114	29.0	1.0	30.0
1	173696115	173912628	29.0	1.0	30.0
1	173912629	173921869	29.0	1.0	30.0
1	173921870	173985081	29.0	1.0	30.0
1	173985082	174086134	6.0	1.0	7.0
1	174086135	174111441	29.0	1.0	30.0
1	174111442	174149360	29.0	1.0	30.0
1	174149361	174231104	29.0	1.0	30.0
1	174231105	174292268	29.0	1.0	30.0
1	174292269	174292647	29.0	1.0	30.0
1	174292648	174301362	29.0	1.0	30.0
1	174301363	174306994	29.0	1.0	30.0
1	174306995	174310068	29.0	1.0	30.0
1	174310069	174314156	29.0	1.0	30.0
1	174314157	174361673	29.0	1.0	30.0
1	174361674	174362430	29.0	1.0	30.0
1	174362431	174368614	29.0	1.0	30.0
1	174368615	174368654	29.0	1.0	30.0
1	174368655	174394114	29.0	1.0	30.0
1	174394115	174492379	40.0	1.0	41.0
1	174492380	174679396	45.0	1.0	46.0
1	174679397	174707427	45.0	1.0	46.0
1	174707428	174808359	45.0	1.0	46.0
1	174808360	174823268	45.0	1.0	46.0
1	174823269	174986992	45.0	1.0	46.0
1	174986993	174988427	45.0	1.0	46.0
1	174988428	175001754	45.0	1.0	46.0
1	175001755	175010628	45.0	1.0	46.0
1	175010629	175062797	45.0	1.0	46.0
1	175062798	175083511	45.0	1.0	46.0
1	175083512	175092658	45.0	1.0	46.0
1	175092659	175097673	45.0	1.0	46.0
1	175097674	175111355	27.0	1.0	28.0
1	175111356	175206540	27.0	1.0	28.0
1	175206541	175215598	45.0	1.0	46.0
1	175215599	175337670	45.0	1.0	46.0
1	175337671	175338610	45.0	1.0	46.0
1	175338611	175560004	45.0	1.0	46.0
1	175560005	175751867	27.0	1.0	28.0
1	175751868	176007350	45.0	1.0	46.0
1	176007351	176057349	45.0	1.0	46.0
1	176057350	176840414	6.0	1.0	7.0
1	176840415	177155953	1.0	1.0	2.0
1	177155954	177156130	1.0	1.0	2.0
1	177156131	177178238	1.0	1.0	2.0
1	177178239	178095483	1.0	1.0	2.0
1	178095484	178109925	1.0	1.0	2.0
1	178109926	178316886	9.0	1.0	10.0
1	178316887	178370987	11.0	1.0	12.0
1	178370988	178763376	18.0	1.0	19.0
1	178763377	178917834	14.0	1.0	15.0
1	178917835	178932272	22.0	1.0	23.0
1	178932273	178948917	22.0	1.0	23.0
1	178948918	179066665	22.0	1.0	23.0
1	179066666	179094151	7.0	1.0	8.0
1	179094152	179130328	7.0	1.0	8.0
1	179130329	179251309	30.0	1.0	31.0
1	179251310	184952263	1.0	1.0	2.0
1	184952264	185018512	1.0	1.0	2.0
1	185018513	186281245	1.0	1.0	2.0
1	186281246	186299945	6.0	2.0	8.0
1	186299946	186321741	1.0	1.0	2.0
1	186321742	186357645	17.0	1.0	18.0
1	186357646	186361179	12.0	2.0	14.0
1	186361180	187130412	3.0	1.0	4.0
1	187130413	190755047	1.0	1.0	2.0
1	190755048	190755160	1.0	1.0	2.0
1	190755161	193524168	1.0	1.0	2.0
1	193524169	193957580	6.0	1.0	7.0
1	193957581	193983426	9.0	1.0	10.0
1	193983427	194199287	16.0	1.0	17.0
1	194199288	194495577	28.0	1.0	29.0
1	194495578	194502517	49.0	1.0	50.0
1	194502518	194717922	49.0	1.0	50.0
1	194717923	194813639	32.0	1.0	33.0
1	194813640	194901154	28.0	1.0	29.0
1	194901155	194904903	49.0	1.0	50.0
1	194904904	194915548	49.0	1.0	50.0
1	194915549	194915585	49.0	1.0	50.0
1	194915586	194968213	28.0	1.0	29.0
1	194968214	195025809	23.0	1.0	24.0
1	195025810	195090932	25.0	1.0	26.0
1	195090933	196695569	1.0	1.0	2.0
1	196695570	196892557	1.0	1.0	2.0
1	196892558	200981122	1.0	1.0	2.0
1	200981123	201000370	1.0	1.0	2.0
1	201000371	201267127	8.0	1.0	9.0
1	201267128	203122058	1.0	1.0	2.0
1	203122059	203704206	26.0	1.0	27.0
1	203704207	203715187	26.0	1.0	27.0
1	203715188	203715777	13.0	1.0	14.0
1	203715778	203716003	13.0	1.0	14.0
1	203716004	203719292	13.0	1.0	14.0
1	203719293	203849698	13.0	1.0	14.0
1	203849699	203992188	11.0	1.0	12.0
1	203992189	203992218	19.0	1.0	20.0
1	203992219	203992421	11.0	1.0	12.0
1	203992422	203995686	11.0	1.0	12.0
1	203995687	204404926	1.0	1.0	2.0
1	204404927	204534436	1.0	1.0	2.0
1	204534437	204576699	1.0	1.0	2.0
1	204576700	207283395	1.0	1.0	2.0
