chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	10001	35667475	1.0	1.0	2.0
1	35667476	35706405	1.0	1.0	2.0
1	35706406	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	142535601	1.0	1.0	2.0
1	142535602	143117801	1.0	1.0	2.0
1	143117802	145100801	1.0	1.0	2.0
1	145100802	149753601	4.0	0.0	4.0
1	149753602	152537600	4.0	0.0	4.0
1	152537601	183392360	4.0	0.0	4.0
1	183392361	183394596	3.0	0.0	3.0
1	183394597	191252060	4.0	0.0	4.0
1	191252061	247247500	3.0	0.0	3.0
1	247247501	249250620	3.0	0.0	3.0
2	20016	38469307	1.0	1.0	2.0
2	38469308	38773698	1.0	0.0	1.0
2	38773699	68630816	1.0	1.0	2.0
2	68630817	68632340	1.0	1.0	2.0
2	68632341	90499999	1.0	1.0	2.0
2	90500000	96799999	1.0	1.0	2.0
2	96800000	104338242	1.0	1.0	2.0
2	104338243	104342454	1.0	1.0	2.0
2	104342455	185095008	1.0	1.0	2.0
2	185095009	213034401	1.0	1.0	2.0
2	213034402	242951000	1.0	1.0	2.0
3	93445	87899999	1.0	0.0	1.0
3	93900000	120380238	1.0	1.0	2.0
3	120380239	120399057	2.0	1.0	3.0
3	120399058	120401023	2.0	1.0	3.0
3	120401024	120519024	2.0	1.0	3.0
3	120519025	186916530	1.0	1.0	2.0
3	186916531	186930216	1.0	1.0	2.0
3	186930217	197847500	1.0	1.0	2.0
4	25174	18485512	1.0	1.0	2.0
4	18485513	18492605	1.0	0.0	1.0
4	18492606	45638213	1.0	1.0	2.0
4	45638214	48199999	1.0	0.0	1.0
4	48200000	52699999	1.0	0.0	1.0
4	52700000	59358031	1.0	0.0	1.0
4	59358032	59385142	2.0	0.0	2.0
4	59385143	59834797	1.0	0.0	1.0
4	59834798	59838387	1.0	0.0	1.0
4	59838388	65750577	1.0	0.0	1.0
4	65750578	65752992	1.0	0.0	1.0
4	65752993	79995691	1.0	0.0	1.0
4	79995692	79997235	1.0	0.0	1.0
4	79997236	105020488	1.0	0.0	1.0
4	105020489	105036030	1.0	0.0	1.0
4	105036031	151204444	1.0	0.0	1.0
