chromosome_index	position	alt_count	ref_count
1	1436860	10.0	48.0
1	2252182	12.0	39.0
1	2561796	6.0	50.0
1	3072612	6.0	73.0
1	3264611	12.0	49.0
1	4381446	9.0	34.0
1	4681924	9.0	56.0
1	5025753	13.0	73.0
1	5376219	13.0	66.0
1	5489332	11.0	43.0
1	5809930	17.0	55.0
1	6437958	6.0	32.0
1	8028630	4.0	28.0
1	10303235	6.0	43.0
1	10610648	18.0	58.0
1	11320076	10.0	77.0
1	14305939	9.0	70.0
1	14647538	9.0	80.0
1	16205203	18.0	64.0
1	16428298	6.0	37.0
1	16679137	5.0	30.0
1	16688670	8.0	42.0
1	17406135	11.0	44.0
1	19396388	5.0	36.0
1	19655055	10.0	18.0
1	20866567	10.0	46.0
1	22183898	11.0	37.0
1	22436848	8.0	36.0
1	22765663	18.0	71.0
1	23628305	14.0	98.0
1	24118719	8.0	27.0
1	24196228	5.0	36.0
1	25156593	16.0	95.0
1	25753830	13.0	46.0
1	25978393	12.0	46.0
1	29663375	13.0	61.0
1	33218089	9.0	34.0
1	33494495	10.0	48.0
1	33614667	7.0	60.0
1	34843634	10.0	45.0
1	35717792	13.0	73.0
1	38278334	9.0	44.0
1	39741092	5.0	48.0
1	39833557	10.0	46.0
1	40024329	10.0	88.0
1	40336560	11.0	54.0
1	40587040	5.0	51.0
1	41051688	6.0	39.0
1	41900683	7.0	54.0
1	42105329	8.0	47.0
1	42199642	8.0	36.0
1	42605491	20.0	80.0
1	44178461	15.0	54.0
1	44266734	10.0	54.0
1	45547798	5.0	46.0
1	45787616	6.0	70.0
1	47930000	4.0	55.0
1	49395266	16.0	61.0
1	49557893	6.0	79.0
1	49557894	5.0	83.0
1	49957319	8.0	84.0
1	50049196	7.0	55.0
1	50218209	16.0	75.0
1	50529539	10.0	63.0
1	50721618	13.0	53.0
1	54430889	15.0	42.0
1	55593565	9.0	51.0
1	55663795	15.0	63.0
1	55781197	11.0	56.0
1	56128664	11.0	33.0
1	56751708	6.0	50.0
1	57104662	13.0	103.0
1	58845066	9.0	58.0
1	59495987	14.0	63.0
1	59527083	13.0	60.0
1	60422212	11.0	62.0
1	60588322	16.0	63.0
1	61895843	17.0	50.0
1	62306173	5.0	113.0
1	62642896	10.0	54.0
1	62696950	6.0	55.0
1	63780826	11.0	76.0
1	64068506	13.0	52.0
1	65031543	12.0	68.0
1	65808995	14.0	61.0
1	66237246	6.0	72.0
1	66328455	11.0	79.0
1	66439526	14.0	66.0
1	67551613	5.0	68.0
1	67748968	16.0	59.0
1	69181686	14.0	98.0
1	69476252	15.0	79.0
1	69554265	13.0	78.0
1	69698016	6.0	40.0
1	69764698	10.0	58.0
1	69941642	11.0	55.0
1	70276406	20.0	67.0
1	70373294	14.0	60.0
1	70373295	14.0	61.0
1	71101961	7.0	68.0
1	71160218	18.0	96.0
1	71240362	9.0	64.0
1	71290231	13.0	80.0
1	71713187	15.0	57.0
1	71738262	18.0	85.0
1	72010079	8.0	75.0
1	72645092	17.0	59.0
1	72826755	11.0	90.0
1	72826756	11.0	89.0
1	73169768	15.0	71.0
1	73768108	13.0	73.0
1	74074681	12.0	72.0
1	74232021	9.0	111.0
1	74289341	19.0	57.0
1	75412140	14.0	79.0
1	76066146	17.0	80.0
1	76338788	17.0	65.0
1	76668730	10.0	69.0
1	77483363	15.0	82.0
1	77774966	18.0	58.0
1	78303447	14.0	75.0
1	78311391	25.0	86.0
1	78328238	8.0	64.0
1	78742188	8.0	67.0
1	78987127	15.0	82.0
