chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	46920087	3	2	5
1	46920331	56795419	3	1	4
1	56795592	57341060	3	2	5
1	57343256	57547097	3	0	3
1	57547310	59208598	3	1	4
1	59209416	62516683	3	2	5
1	62517305	66368865	3	3	6
1	66369005	67497447	4	3	7
1	67497878	70174009	3	3	6
1	70175219	74472841	3	2	5
1	74475331	76136545	3	1	4
1	76137606	79835066	3	0	3
1	79835191	82284706	3	2	5
1	82285019	82901092	3	3	6
1	82901264	85680783	3	2	5
1	85683868	86168738	3	1	4
1	86175505	86519282	3	0	3
1	86519979	87784646	3	2	5
1	87785597	93657382	3	0	3
1	93659964	98322379	3	2	5
1	98324788	99423423	3	0	3
1	99423624	99983758	3	1	4
1	99984733	102237257	3	2	5
1	102240496	103035228	3	1	4
1	103035534	111306729	3	2	5
1	111308465	112421969	3	3	6
1	112422378	115450488	3	1	4
1	115450901	116106330	3	2	5
1	116107360	121482979	3	1	4
1	144007049	243117099	3	0	3
1	243118512	249224388	3	2	5
2	12784	243089456	4	2	6
3	60345	118789909	4	1	5
3	118798602	119254637	1	0	1
3	119255746	197896118	4	1	5
4	12281	189609562	3	2	5
4	189616614	191027923	3	1	4
5	15532	103472595	3	2	5
5	103480433	180790320	3	0	3
6	149661	698538	8	2	10
6	704363	1282212	2	1	3
6	1282390	1655509	3	1	4
6	1656096	6447586	2	1	3
6	6447821	7595126	2	2	4
6	7601720	171051005	2	1	3
7	43259	70695688	7	3	10
7	70696000	159127004	7	1	8
8	31254	145934370	3	2	5
8	145939966	146298155	3	0	3
9	46587	141091394	3	0	3
10	72759	135506704	2	0	2
11	198572	134944770	3	1	4
12	150442	133778189	3	2	5
13	19026949	115108397	2	2	4
14	19002124	79938807	2	2	4
14	79940383	106647771	2	0	2
14	106652225	107285437	2	2	4
15	20016328	102469040	2	2	4
16	60777	90287535	3	2	5
17	526	53683692	2	2	4
17	53684155	55315799	2	1	3
17	55316065	59407958	2	2	4
17	59408301	65688391	4	2	6
17	65688825	71121758	2	2	4
17	71130332	74386444	2	1	3
17	74388627	74764546	2	2	4
17	74769484	78143441	3	2	5
17	78144031	79993064	2	2	4
17	79999377	81049726	2	0	2
18	48133	62136063	2	2	4
18	62138393	62380804	2	1	3
18	62385353	78015057	2	2	4
19	90910	59097854	3	0	3
20	61305	62956153	3	2	5
21	10736871	48096957	3	2	5
22	16052528	17398812	5	4	9
22	17399211	18100435	10	5	15
22	18104619	21845355	6	5	11
22	21917153	28100261	5	1	6
22	28100436	28104907	10	5	15
22	28104977	50798122	5	1	6
22	50801919	51234455	5	3	8
