chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	1	12242141	2.0	1.0	3.0
1	12242142	12250381	4.0	1.0	5.0
1	12250382	16189452	2.0	1.0	3.0
1	16189453	16314750	1.0	1.0	2.0
1	16314751	16949665	2.0	1.0	3.0
1	16949666	28175872	2.0	1.0	3.0
1	28175873	31189388	1.0	0.0	1.0
1	31189389	31190064	2.0	1.0	3.0
1	31190065	31439322	2.0	1.0	3.0
1	31439323	31439762	2.0	1.0	3.0
1	31439763	31906453	2.0	1.0	3.0
1	31906454	49459178	2.0	1.0	3.0
1	49459179	53376954	1.0	0.0	1.0
1	53376955	59078702	2.0	1.0	3.0
1	59078703	59199168	2.0	0.0	2.0
1	59199169	59201515	2.0	1.0	3.0
1	59201516	59202086	2.0	0.0	2.0
1	59202087	59205751	2.0	1.0	3.0
1	59205752	59206034	2.0	1.0	3.0
1	59206035	63705482	2.0	1.0	3.0
1	63705483	89872865	2.0	1.0	3.0
1	89872866	89874583	2.0	1.0	3.0
1	89874584	89936203	1.0	1.0	2.0
1	89936204	94885040	3.0	1.0	4.0
1	94885041	95963601	1.0	0.0	1.0
1	95963602	113586793	2.0	1.0	3.0
1	113586794	121499999	2.0	2.0	4.0
1	121500000	128899999	2.0	2.0	4.0
1	128900000	154844121	2.0	2.0	4.0
1	154844122	154846158	2.0	2.0	4.0
1	154846159	155811924	2.0	2.0	4.0
1	155811925	155881043	2.0	1.0	3.0
1	155881044	165813053	2.0	2.0	4.0
1	165813054	165901402	4.0	2.0	6.0
1	165901403	194753809	2.0	2.0	4.0
1	194753810	241847798	2.0	2.0	4.0
1	241847799	241851883	2.0	2.0	4.0
1	241851884	249250620	2.0	2.0	4.0
2	25906	9804877	2.0	1.0	3.0
2	9804878	13051511	3.0	2.0	5.0
2	13051512	13061858	3.0	2.0	5.0
2	13061859	13063812	2.0	2.0	4.0
2	13063813	72731054	2.0	2.0	4.0
2	72731055	90499999	2.0	2.0	4.0
2	90500000	96799999	2.0	2.0	4.0
2	96800000	108707477	2.0	2.0	4.0
2	108707478	156278110	2.0	2.0	4.0
2	156278111	156284190	6.0	2.0	8.0
2	156284191	157091993	6.0	2.0	8.0
2	157091994	157127254	3.0	2.0	5.0
2	157127255	157187289	3.0	2.0	5.0
2	157187290	157289395	2.0	2.0	4.0
2	157289396	157474593	3.0	2.0	5.0
2	157474594	157546747	11.0	2.0	13.0
2	157546748	157547633	4.0	2.0	6.0
2	157547634	157839504	4.0	3.0	7.0
2	157839505	157840851	4.0	3.0	7.0
2	157840852	158396933	4.0	3.0	7.0
2	158396934	158624468	4.0	2.0	6.0
2	158624469	158626675	4.0	2.0	6.0
2	158626676	158948025	4.0	2.0	6.0
2	158948026	158949082	4.0	2.0	6.0
2	158949083	165739684	4.0	2.0	6.0
2	165739685	171308067	6.0	2.0	8.0
2	171308068	171636520	2.0	0.0	2.0
2	171636521	171669477	2.0	2.0	4.0
2	171669478	171670380	2.0	2.0	4.0
2	171670381	173415496	6.0	2.0	8.0
2	173415497	175481679	2.0	0.0	2.0
2	175481680	180011344	2.0	2.0	4.0
2	180011345	180586459	2.0	0.0	2.0
2	180586460	180598516	2.0	2.0	4.0
2	180598517	180598975	2.0	2.0	4.0
2	180598976	180599019	2.0	2.0	4.0
2	180599020	180631561	2.0	2.0	4.0
2	180631562	180632350	2.0	2.0	4.0
2	180632351	182069228	2.0	2.0	4.0
2	182069229	182137764	2.0	0.0	2.0
2	182137765	183850076	2.0	2.0	4.0
2	183850077	183850124	2.0	2.0	4.0
2	183850125	191727874	2.0	2.0	4.0
2	191727875	191729343	2.0	1.0	3.0
2	191729344	191740176	2.0	1.0	3.0
2	191740177	191866280	2.0	0.0	2.0
2	191866281	193713613	6.0	2.0	8.0
2	193713614	193714446	6.0	2.0	8.0
2	193714447	194017325	3.0	2.0	5.0
2	194017326	194017398	6.0	2.0	8.0
2	194017399	194921716	3.0	2.0	5.0
2	194921717	195036567	7.0	2.0	9.0
2	195036568	196865384	6.0	2.0	8.0
2	196865385	198436747	4.0	2.0	6.0
2	198436748	198437187	4.0	2.0	6.0
2	198437188	205675500	4.0	2.0	6.0
2	205675501	205698507	4.0	2.0	6.0
2	205698508	225279852	4.0	2.0	6.0
2	225279853	225634399	5.0	2.0	7.0
2	225634400	225656255	5.0	2.0	7.0
2	225656256	228380749	5.0	2.0	7.0
2	228380750	242892500	3.0	2.0	5.0
3	1	7803724	2.0	2.0	4.0
3	7803725	9175062	2.0	2.0	4.0
3	9175063	9247288	2.0	0.0	2.0
3	9247289	9467710	2.0	2.0	4.0
3	9467711	9543592	1.0	0.0	1.0
3	9543593	9845285	2.0	2.0	4.0
3	9845286	10239927	2.0	0.0	2.0
3	10239928	27529033	2.0	2.0	4.0
3	27529034	27529338	2.0	2.0	4.0
3	27529339	32985862	2.0	2.0	4.0
3	32985863	60482347	2.0	2.0	4.0
3	60482348	60992363	2.0	1.0	3.0
3	60992364	71050001	2.0	2.0	4.0
3	71050002	73497957	2.0	0.0	2.0
3	73497958	87899999	2.0	2.0	4.0
3	87900000	93899999	2.0	2.0	4.0
3	93900000	105215382	2.0	2.0	4.0
3	105215383	105215665	2.0	2.0	4.0
3	105215666	105393697	2.0	2.0	4.0
3	105393698	105397276	2.0	2.0	4.0
3	105397277	119088286	2.0	2.0	4.0
