chromosome_index position alt_count ref_count
1 19204081 11 24
1 19484358 28 83
1 35365805 35 74
1 40706021 28 61
1 52882338 10 44
1 52882347 10 45
1 91182267 6 7
1 91182268 5 7
1 100608696 6 32
1 150237017 11 26
1 153927568 14 26
1 169677748 11 30
1 197326066 24 45
1 206230995 6 12
1 220269459 9 22
1 220269471 10 26
1 235969198 24 67
1 235969573 37 93
2 46739078 13 14
2 46739842 14 33
2 55544890 33 71
2 74653277 4 45
2 136566629 9 68
2 179613392 44 112
2 179641169 54 96
2 183826937 16 42
2 206911292 24 46
2 215823081 21 49
2 224866375 16 46
2 241622114 9 14
3 46717778 21 35
3 47045571 76 165
3 119134599 18 22
3 178921549 26 69
4 3444814 15 17
4 88258413 14 52
4 142053952 10 38
4 146791581 13 84
4 170926743 89 75
5 634048 24 53
5 66479484 41 102
5 68737491 16 27
5 89802378 23 37
5 112175921 22 51
5 115167552 3 18
5 137589024 5 8
6 27775463 156 58
6 31831514 35 14
6 32805917 12 67
6 36713162 24 8
6 127611068 58 36
6 161470014 16 4
7 27169068 26 84
7 31904683 21 38
7 80292452 34 83
7 141705385 7 18
8 86377680 12 28
8 145066985 3 28
9 84548096 8 64
9 131351132 20 59
9 133370371 8 19
10 5203836 12 14
10 89717609 45 20
10 106976806 23 44
10 129913693 72 39
11 18637159 59 160
11 34478296 22 47
11 34501676 4 8
11 35231516 40 85
11 63276260 9 46
11 66802123 13 35
11 125472272 10 22
12 27116335 17 28
12 40013237 36 118
12 53805170 2 8
12 113314457 3 11
13 79175810 8 15
13 103436786 7 16
14 23857474 43 64
14 38724396 46 69
14 59792443 11 46
14 96152916 14 31
14 105404328 6 27
14 105404399 11 57
14 105404558 9 26
14 105405143 22 52
14 105405820 12 29
14 105406022 73 193
15 22849171 6 13
15 26812728 4 25
15 27017880 6 17
15 78894271 10 45
15 83533003 19 34
16 3900914 24 49
16 20808370 5 9
16 28986868 15 37
16 72828798 47 102
16 86602295 17 27
17 3806871 23 44
17 7477965 42 66
17 10600752 7 16
17 16001722 20 31
17 33904559 87 143
17 38990881 19 50
17 56276426 15 31
18 8252485 18 53
18 13612692 9 25
18 13612736 13 37
18 44561020 13 18
18 59739947 4 15
18 63481756 31 59
19 1013310 23 53
19 4702154 8 17
19 4702155 8 16
19 7676636 4 10
19 12981737 21 70
19 12981865 50 81
19 14991727 34 79
19 18967005 16 27
19 39234770 22 39
19 46388968 8 8
19 46663962 59 173
19 48342779 16 46
19 52000163 5 71
19 58846567 7 6
20 865825 4 21
20 25255328 102 118
20 26094539 3 32
20 34205119 11 3
20 34205484 16 11
20 34207117 87 76
20 34207230 72 44
20 35207246 95 74
20 35207325 76 58
20 35207333 69 55
20 56098962 23 108
20 56099150 104 392
21 35183398 39 88
21 43524176 21 40
21 47786940 43 109
22 18609338 55 111
22 29456463 26 70
