chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	27348943	2	0	2
1	27361219	78499571	2	1	3
1	78502008	121482979	1	1	2
1	144007049	249224388	3	1	4
2	12784	243089456	2	1	3
3	60345	197896118	2	1	3
4	12281	84898340	2	1	3
4	84899759	191027923	1	1	2
5	15532	180790320	2	0	2
6	149661	25276266	3	1	4
6	25276282	43768059	2	1	3
6	43768435	52083008	3	1	4
6	52086055	171051005	2	1	3
7	43259	2374639	2	1	3
7	2380168	52500628	2	2	4
7	52504987	121869269	2	1	3
7	121870010	122292711	2	0	2
7	122293350	159127004	2	1	3
8	31254	54351863	2	1	3
8	54355788	58746507	7	1	8
8	58754536	73009445	5	1	6
8	73009519	110626189	3	1	4
8	110630690	146298155	1	1	2
9	46587	47217176	2	1	3
9	65616971	141091394	2	0	2
10	72759	34589742	1	1	2
10	34589951	135506704	2	1	3
11	198572	51096372	2	1	3
11	51126742	134944770	1	1	2
12	150442	39045485	6	2	8
12	39045885	39482590	3	3	6
12	39482756	52618729	2	1	3
12	52618791	52812212	1	1	2
12	52814040	133778189	2	1	3
13	19026949	115108397	2	0	2
14	19002124	107285437	2	1	3
15	20016328	24026918	3	0	3
15	24027532	51444724	2	0	2
15	51445840	102469040	3	0	3
16	60777	90287535	2	1	3
17	526	81049726	2	1	3
18	48133	11376738	1	0	1
18	11377139	78015057	1	1	2
19	90910	22582370	1	1	2
19	22587864	30862417	2	1	3
19	30862840	52917351	1	1	2
19	52921906	59097854	2	1	3
20	61305	10417416	2	1	3
20	10417445	10473931	2	0	2
20	10476071	62956153	2	1	3
21	10736871	14929259	3	1	4
21	14929930	48016948	2	2	4
21	48017220	48096957	4	0	4
22	16052528	51234455	2	1	3
