chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	10001	22542932	1.0	1.0	2.0
1	22542933	23915280	1.0	0.0	1.0
1	23915281	121499999	1.0	1.0	2.0
1	121500000	128899999	1.0	1.0	2.0
1	128900000	143507499	1.0	1.0	2.0
1	143507500	149348742	1.0	1.0	2.0
1	149348743	195207061	2.0	1.0	3.0
1	195207062	195215476	2.0	1.0	3.0
1	195215477	224704950	2.0	1.0	3.0
1	224704951	245483517	2.0	0.0	2.0
1	245483518	245622794	2.0	1.0	3.0
1	245622795	245623020	2.0	1.0	3.0
1	245623021	247247500	2.0	1.0	3.0
1	247247501	249250620	2.0	1.0	3.0
2	20016	72392471	1.0	1.0	2.0
2	72392472	72393065	1.0	1.0	2.0
2	72393066	72393618	1.0	0.0	1.0
2	72393619	72393827	1.0	0.0	1.0
2	72393828	72397497	1.0	0.0	1.0
2	72397498	89196801	1.0	1.0	2.0
2	89196802	89199022	1.0	1.0	2.0
2	89199023	90499999	3.0	1.0	4.0
2	96800000	242955889	1.0	1.0	2.0
3	100074	61016812	1.0	1.0	2.0
3	61016813	61025728	1.0	1.0	2.0
3	61025729	87899999	1.0	1.0	2.0
3	87900000	93899999	1.0	1.0	2.0
3	93900000	116348373	1.0	1.0	2.0
3	116348374	116844692	1.0	0.0	1.0
3	116844693	197847500	1.0	1.0	2.0
4	27500	48199999	1.0	1.0	2.0
4	48200000	52699999	1.0	1.0	2.0
4	52700000	77625866	1.0	1.0	2.0
4	77625867	77630653	1.0	1.0	2.0
4	77630654	170994131	1.0	1.0	2.0
4	170994132	170994198	1.0	1.0	2.0
4	170994199	171146824	1.0	1.0	2.0
4	171146825	172198207	1.0	0.0	1.0
4	172198208	191154275	1.0	1.0	2.0
5	22500	46099999	1.0	1.0	2.0
5	46100000	50699999	1.0	1.0	2.0
5	50700000	180689978	1.0	1.0	2.0
6	39932	58699999	1.0	1.0	2.0
6	58700000	63299999	1.0	1.0	2.0
6	63300000	170897500	1.0	1.0	2.0
7	56127	57999999	1.0	1.0	2.0
7	58000000	61699999	1.0	1.0	2.0
7	61700000	158817500	1.0	1.0	2.0
8	10001	170011	1.0	1.0	2.0
8	170012	43099999	1.0	1.0	2.0
8	43100000	48099999	1.0	1.0	2.0
8	48100000	146364021	1.0	1.0	2.0
9	47500	226724	1.0	1.0	2.0
9	226725	42152499	1.0	1.0	2.0
9	42152500	47299999	1.0	1.0	2.0
9	47300000	50699999	1.0	1.0	2.0
9	50700000	140267500	1.0	1.0	2.0
9	140267501	141019790	1.0	1.0	2.0
10	102500	37999999	1.0	1.0	2.0
10	38000000	42299999	1.0	1.0	2.0
10	42300000	135389924	1.0	1.0	2.0
11	20721	190009	1.0	1.0	2.0
11	190010	51599999	1.0	1.0	2.0
11	51600000	55699999	1.0	1.0	2.0
11	55700000	134442500	1.0	1.0	2.0
12	110107	33299999	1.0	1.0	2.0
12	33300000	38199999	1.0	1.0	2.0
12	38200000	132342500	1.0	1.0	2.0
12	132342501	133851894	1.0	1.0	2.0
13	1	16299999	1.0	1.0	2.0
13	16300000	19499999	1.0	1.0	2.0
13	19500000	114137500	1.0	1.0	2.0
13	114137501	115169877	1.0	1.0	2.0
14	1	16099999	1.0	1.0	2.0
14	19100000	20448103	2.0	0.0	2.0
14	20448104	106197632	1.0	1.0	2.0
14	106197633	106329482	1.0	0.0	1.0
14	106329483	106757650	1.0	0.0	1.0
15	1	15799999	1.0	1.0	2.0
15	15800000	20699999	1.0	1.0	2.0
15	20700000	100332500	1.0	1.0	2.0
15	100332501	102531391	1.0	1.0	2.0
16	9999	110010	1.0	1.0	2.0
16	110011	34599999	1.0	1.0	2.0
16	34600000	38599999	1.0	1.0	2.0
16	38600000	88822500	1.0	1.0	2.0
16	88822501	90354752	1.0	1.0	2.0
17	12581	19830026	1.0	0.0	1.0
17	19830027	22199999	1.0	1.0	2.0
17	22200000	25799999	1.0	1.0	2.0
17	25800000	78772500	1.0	1.0	2.0
17	78772501	81195209	1.0	1.0	2.0
18	27500	15399999	1.0	1.0	2.0
18	15400000	18999999	1.0	1.0	2.0
18	19000000	76112500	1.0	1.0	2.0
18	76112501	78077247	1.0	1.0	2.0
19	102500	260136	1.0	1.0	2.0
19	260137	24399999	1.0	1.0	2.0
19	24400000	28599999	1.0	1.0	2.0
19	28600000	59128982	1.0	1.0	2.0
20	37112	25599999	1.0	1.0	2.0
20	25600000	29399999	1.0	1.0	2.0
20	29400000	62432500	1.0	1.0	2.0
21	10900000	14299999	1.0	1.0	2.0
21	14300000	46937500	1.0	1.0	2.0
21	46937501	48129894	1.0	1.0	2.0
22	1	12199999	1.0	1.0	2.0
22	12200000	17899999	1.0	1.0	2.0
22	17900000	49687500	1.0	1.0	2.0
22	49687501	51304565	1.0	1.0	2.0
