chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	119384570	2	1	3
1	119390241	237462610	2	2	4
1	237463399	241047702	3	2	5
1	241048722	249224388	2	2	4
2	12784	243089456	2	2	4
3	60345	2968518	3	2	5
3	2968640	197896118	2	2	4
4	12281	191027923	1	1	2
5	15532	180668618	1	1	2
5	180670251	180790320	2	0	2
6	149661	73469407	2	2	4
6	73473322	73783648	2	1	3
6	73785937	76436154	2	2	4
6	76442552	171051005	2	1	3
7	43259	66255680	3	2	5
7	66256199	159127004	3	1	4
8	31254	1972633	3	2	5
8	1974499	6447277	4	3	7
8	6447298	34897587	3	2	5
8	34898755	109450467	3	3	6
8	109451919	146298155	3	2	5
9	46587	47217176	3	1	4
9	65616971	141091394	2	2	4
10	72759	42846395	3	1	4
10	42848705	135506704	2	1	3
11	198572	2573696	1	0	1
11	2578539	13364200	4	1	5
11	13364712	38453892	2	1	3
11	38453967	78373037	1	1	2
11	78377213	134944770	1	0	1
12	150442	225655	3	1	4
12	225699	16121948	5	4	9
12	16123913	21582504	4	3	7
12	21582633	133778189	3	2	5
13	19026949	115108397	2	1	3
14	19002124	107285437	2	1	3
15	20016328	102469040	3	1	4
16	60777	35283226	2	2	4
16	46463782	71338774	3	1	4
16	71339344	90287535	1	1	2
17	526	8008835	1	1	2
17	8014308	10047072	2	1	3
17	10047107	10885603	1	1	2
17	10885662	15043945	1	0	1
17	15043962	18706130	1	1	2
17	18710106	81049726	2	1	3
18	48133	78015057	2	0	2
19	90910	59097854	2	2	4
20	61305	62956153	2	1	3
21	10736871	48096957	3	1	4
22	16052528	51234455	4	1	5
