chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	177570761	1	1	2
1	177571397	189986290	1	0	1
1	189986393	249224388	1	1	2
2	12784	243089456	1	1	2
3	60345	90502862	1	0	1
3	93519478	197896118	2	2	4
4	12281	191027923	1	1	2
5	15532	6880906	2	2	4
5	6881156	11013698	3	3	6
5	11017597	23882953	4	3	7
5	23889086	26482906	2	2	4
5	26487768	28931968	5	1	6
5	28931990	46313535	2	2	4
5	46313641	180790320	1	0	1
6	149661	171051005	1	1	2
7	43259	54824350	1	0	1
7	54831941	56088491	31	1	32
7	56090878	56455800	14	1	15
7	56469859	57868878	2	2	4
7	57873042	159127004	2	1	3
8	31254	36862636	1	1	2
8	36862670	38608182	3	1	4
8	38608492	146298155	1	1	2
9	46587	141091394	1	0	1
10	72759	67568593	1	1	2
10	67568934	135506704	1	0	1
11	198572	19039986	1	0	1
11	19041455	21785807	4	1	5
11	21785863	23212975	2	1	3
11	23214498	26409213	5	1	6
11	26410587	134944770	1	1	2
12	150442	10784687	4	1	5
12	10785012	16467422	2	1	3
12	16470322	29447046	4	1	5
12	29449883	34758266	2	1	3
12	34759583	40406512	1	0	1
12	40406662	42741164	2	1	3
12	42741399	45992814	1	1	2
12	45995130	47620610	2	1	3
12	47621118	47901484	1	1	2
12	47902808	48451313	4	1	5
12	48458944	64250898	1	1	2
12	64256052	66679056	5	1	6
12	66679497	67810570	7	1	8
12	67813782	69301444	2	1	3
12	69303095	71224238	5	1	6
12	71225334	71792719	2	2	4
12	71792892	133778189	1	1	2
13	19026949	115108397	1	0	1
14	19002124	43328692	1	0	1
14	43332372	107285437	2	0	2
15	20016328	102469040	1	1	2
16	60777	90287535	1	1	2
17	526	20130154	2	0	2
17	20130452	45493984	1	0	1
17	45503346	48539612	2	2	4
17	48555006	49370495	7	1	8
17	49372016	81049726	1	0	1
18	48133	78015057	1	0	1
19	90910	43504570	1	0	1
19	43505984	59097854	2	1	3
20	61305	62956153	2	1	3
21	10736871	21716999	1	1	2
21	21717047	22330317	3	0	3
21	22333850	23731169	3	3	6
21	23731704	24576552	2	2	4
21	24579812	24880150	1	0	1
21	24883289	25477731	2	0	2
21	25481693	26491733	4	0	4
21	26491966	37587559	1	0	1
21	37592611	48096957	1	1	2
22	16052528	51234455	1	0	1
