chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	121482979	1	1	2
1	144007049	249224388	4	1	5
2	12784	243089456	1	1	2
3	60345	197896118	2	1	3
4	12281	191027923	1	1	2
5	15532	180790320	2	1	3
6	149661	80860072	1	1	2
6	80861563	110084964	1	0	1
6	110085257	121242728	1	1	2
6	121242819	127061502	2	1	3
6	127062503	171051005	1	1	2
7	43259	62014329	2	1	3
7	62020156	153214743	3	0	3
7	153215127	153473962	3	2	5
7	153475286	159127004	3	0	3
8	31254	35003886	2	1	3
8	35004235	57773798	3	2	5
8	57775026	146298155	6	2	8
9	46587	130168326	1	1	2
9	130169874	131250822	2	1	3
9	131255738	141091394	1	1	2
10	72759	135506704	2	1	3
11	198572	134944770	1	1	2
12	150442	133778189	1	1	2
13	19026949	19595414	2	1	3
13	19596332	115108397	1	1	2
14	19002124	22374996	2	1	3
14	22375931	23000062	3	1	4
14	23002684	90941592	2	1	3
14	90941707	91395804	1	1	2
14	91403229	107285437	2	1	3
15	20016328	102469040	2	1	3
16	60777	35283226	3	1	4
16	46463782	70842097	1	0	1
16	70854381	71098704	2	1	3
16	71103114	90287535	1	0	1
17	526	81049726	1	1	2
18	48133	78015057	2	1	3
19	90910	59097854	1	1	2
20	61305	33820467	1	1	2
20	33821989	35013733	2	1	3
20	35016296	62956153	1	1	2
21	10736871	15347621	2	1	3
21	15372509	48096957	1	1	2
22	16052528	51234455	1	1	2
