chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	6314822	2	1	3
1	6316884	21448766	3	1	4
1	21461147	66747356	2	1	3
1	66747613	174978495	3	1	4
1	174978865	232329675	2	1	3
1	232331466	232726781	1	1	2
1	232726913	245116778	2	1	3
1	245117123	249224388	3	1	4
2	12784	154889673	2	1	3
2	154889809	168066066	3	1	4
2	168066989	177855501	2	1	3
2	177858518	189594518	3	1	4
2	189594624	190231962	2	1	3
2	190231976	217885958	3	1	4
2	217888000	221337904	5	1	6
2	221338083	223489293	9	1	10
2	223491922	227049507	5	1	6
2	227052059	243089456	1	1	2
3	60345	28049773	3	2	5
3	28050012	60202713	2	0	2
3	60202749	197896118	3	2	5
4	12281	65807375	2	1	3
4	65807448	67515464	3	1	4
4	67516029	68654739	6	1	7
4	68657342	71449765	3	1	4
4	71458545	92066103	5	1	6
4	92066776	92470003	10	2	12
4	92473314	191027923	1	1	2
5	15532	178035534	2	1	3
5	178039062	180790320	3	2	5
6	149661	3255222	3	1	4
6	3255744	171051005	2	1	3
7	43259	159127004	2	1	3
8	31254	146298155	4	3	7
9	46587	1506101	2	1	3
9	1506126	1620690	1	0	1
9	1620813	2141357	2	1	3
9	2144687	2205572	1	0	1
9	2205924	2905850	2	1	3
9	2905854	25709706	1	0	1
9	25717857	141091394	2	1	3
10	72759	135506704	4	0	4
11	198572	134944770	3	2	5
12	150442	133778189	2	1	3
13	19026949	115108397	2	1	3
14	19002124	43828613	2	0	2
14	43829007	43995033	5	0	5
14	43995078	107285437	2	0	2
15	20016328	45968435	2	1	3
15	45968535	63757280	2	2	4
15	63757333	74865409	2	1	3
15	74865440	92919891	2	2	4
15	92920921	93460991	2	1	3
15	93461371	102469040	2	2	4
16	60777	90287535	2	0	2
17	526	81049726	2	0	2
18	48133	56514376	3	0	3
18	56519322	56620022	0	0	0
18	56620162	62143842	3	0	3
18	62144330	75595652	4	0	4
18	75596532	78015057	6	0	6
19	90910	59097854	2	1	3
20	61305	14705786	2	2	4
20	14705888	15081316	2	1	3
20	15081746	62956153	2	2	4
21	10736871	48096957	1	1	2
22	16052528	51234455	2	1	3
