chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	249224388	1	1	2
2	12784	243089456	1	1	2
3	60345	60763756	1	0	1
3	60770570	61237398	0	0	0
3	61238218	98713265	1	0	1
3	98713480	197896118	1	1	2
4	12281	92432211	1	0	1
4	92436457	191027923	2	0	2
5	15532	17764607	3	1	4
5	17764650	30102206	4	1	5
5	30102291	49526027	2	2	4
5	49542849	75052862	1	1	2
5	75053295	93722050	1	0	1
5	93724718	180790320	2	0	2
6	149661	1580213	1	1	2
6	1580403	57576504	1	0	1
6	57577386	171051005	1	1	2
7	43259	54311247	1	1	2
7	54311822	56105763	17	0	17
7	56109504	61072037	5	1	6
7	61074194	121604812	1	1	2
7	121606698	159127004	1	0	1
8	31254	46912314	1	0	1
8	46919273	146298155	2	1	3
9	46587	10351898	2	0	2
9	10355194	47217176	1	0	1
9	65616971	141091394	1	1	2
10	72759	135506704	1	1	2
11	198572	63352353	1	1	2
11	63352814	64197972	3	1	4
11	64198037	84659660	2	1	3
11	84659922	134944770	1	1	2
12	150442	37971631	3	1	4
12	37973774	44514275	1	1	2
12	44515673	45725431	2	1	3
12	45733422	49033067	1	0	1
12	49034326	133778189	1	1	2
13	19026949	115108397	1	1	2
14	19002124	107285437	2	0	2
15	20016328	95332537	1	0	1
15	95333032	102469040	1	1	2
16	60777	90287535	1	1	2
17	526	81049726	1	1	2
18	48133	15079330	2	0	2
18	15081797	74899305	1	1	2
18	74899668	76803999	2	1	3
18	76805129	78015057	1	0	1
19	90910	59097854	1	0	1
20	61305	62956153	1	1	2
21	10736871	17041698	1	1	2
21	17041731	48096957	1	0	1
22	16052528	51234455	1	0	1
