chromosome_index	start_position	end_position	major_cn	minor_cn	total_cn
1	61735	121482979	2	1	3
1	144007049	249224388	5	2	7
2	12784	243089456	2	1	3
3	60345	197896118	2	1	3
4	12281	191027923	2	1	3
5	15532	180790320	2	2	4
6	149661	171051005	2	2	4
7	43259	159127004	3	1	4
8	31254	43786802	2	0	2
8	43824048	91693458	4	2	6
8	91693934	106943787	6	2	8
8	106943810	120011331	7	2	9
8	120013090	146298155	6	2	8
9	46587	1677456	3	2	5
9	1677474	21894034	2	2	4
9	21894495	26512020	3	2	5
9	26513511	73582878	2	2	4
9	73585789	75695677	3	2	5
9	75695875	141091394	2	2	4
10	72759	135506704	2	1	3
11	198572	134944770	2	1	3
12	150442	133778189	2	2	4
13	19026949	65425446	2	0	2
13	65432777	115108397	3	2	5
14	19002124	22368851	2	2	4
14	22368902	22975795	3	2	5
14	22975832	107285437	2	2	4
15	20016328	102469040	2	1	3
16	60777	70842097	2	2	4
16	70854381	71202797	4	2	6
16	71205194	90287535	2	2	4
17	526	81049726	2	1	3
18	48133	8243207	2	1	3
18	8244335	22918127	2	2	4
18	22919796	78015057	2	1	3
19	90910	59097854	3	2	5
20	61305	62956153	2	2	4
21	10736871	48096957	2	2	4
22	16052528	51234455	1	1	2
